timestamp,config_tserve_0_arima.json.log,config_tserve_0_arnn.json.log,config_tserve_10_arima.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arima.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arima.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arima.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arima.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arima.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arima.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arima.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arima.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arima.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arima.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arima.json.log,config_tserve_20_arnn.json.log,config_tserve_2_arima.json.log,config_tserve_2_arnn.json.log,config_tserve_3_arima.json.log,config_tserve_3_arnn.json.log,config_tserve_4_arima.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arima.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arima.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arima.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arima.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arima.json.log,config_tserve_9_arnn.json.log
1713724876.0,1.2449932098388672,0.440380334854126,1.4062769412994385,0.4412806034088135,1.1855831146240234,0.0948023796081543,1.4047050476074219,0.14220881462097168,0.49017333984375,0.4321115016937256,1.425732135772705,0.4433329105377197,1.3710589408874512,0.4391915798187256,0.9296886920928955,0.06728935241699219,1.050776481628418,0.03684210777282715,0.6307234764099121,0.4123237133026123,1.368776798248291,0.11856269836425781,0.8731729984283447,0.16429805755615234,1.3848376274108887,0.4102201461791992,0.5656294822692871,0.4428369998931885,0.7084684371948242,0.40654516220092773,0.7580661773681641,0.4339120388031006,1.3821990489959717,0.4163661003112793,1.2124850749969482,0.4217257499694824,1.297800064086914,0.41663098335266113,0.8409037590026855,0.40364503860473633,1.139981985092163,0.4207346439361572
1713724877.0,0.8256914615631104,0.08539772033691406,1.4062769412994385,0.06090211868286133,1.1855831146240234,0.18366408348083496,1.4047050476074219,0.13469219207763672,1.1428658962249756,0.3093280792236328,1.425732135772705,0.25904202461242676,1.3969502449035645,0.03865504264831543,1.247166633605957,0.2837388515472412,0.8616495132446289,0.08432817459106445,0.9410092830657959,0.20992374420166016,1.368776798248291,0.03854203224182129,0.8963310718536377,0.23438143730163574,1.3848376274108887,0.059448957443237305,1.0325415134429932,0.10917401313781738,0.9671361446380615,0.15913724899291992,1.307488203048706,0.1830453872680664,1.3821990489959717,0.33419322967529297,0.7911031246185303,0.13475704193115234,1.297800064086914,0.16010403633117676,1.0757088661193848,0.03853559494018555,1.1911449432373047,0.11082148551940918
1713724878.0,0.14333057403564453,0.08925294876098633,0.3836228847503662,0.0397038459777832,0.354093074798584,0.18366408348083496,0.4952859878540039,0.0920717716217041,0.23508024215698242,0.3093280792236328,1.538003921508789,0.25904202461242676,1.3969502449035645,0.03860068321228027,1.247166633605957,0.2837388515472412,0.11448097229003906,0.06358051300048828,0.32805895805358887,0.20992374420166016,0.5136711597442627,0.03854203224182129,0.1147921085357666,0.23438143730163574,0.3481295108795166,0.059448957443237305,0.2769322395324707,0.03839683532714844,0.9671361446380615,0.15913724899291992,1.307488203048706,0.03869175910949707,0.2992701530456543,0.33419322967529297,0.22618961334228516,0.13336610794067383,1.4935917854309082,0.06454682350158691,1.0757088661193848,0.03853559494018555,1.1911449432373047,0.11266756057739258
1713724880.0,0.438950777053833,0.0388789176940918,0.4526057243347168,0.0391545295715332,0.42311692237854004,0.054009199142456055,0.4257161617279053,0.03754854202270508,0.4569718837738037,0.0641624927520752,0.3986368179321289,0.06629133224487305,0.3425631523132324,0.03924846649169922,0.38071680068969727,0.06822752952575684,0.426210880279541,0.039896488189697266,0.46030378341674805,0.04266548156738281,0.46505284309387207,0.05557870864868164,0.3845713138580322,0.040093183517456055,0.49056029319763184,0.038588762283325195,0.4467470645904541,0.03926348686218262,0.421797513961792,0.05606579780578613,0.32940673828125,0.03912496566772461,0.4872879981994629,0.062279701232910156,0.41084980964660645,0.05607771873474121,0.36287617683410645,0.03695106506347656,0.3657877445220947,0.04315066337585449,0.410477876663208,0.03777790069580078
1713724881.0,0.2168257236480713,0.0388789176940918,0.29308581352233887,0.038291215896606445,0.2733948230743408,0.03901934623718262,0.31381797790527344,0.03728938102722168,0.27448177337646484,0.037474870681762695,0.3415849208831787,0.04886746406555176,0.3425631523132324,0.038314104080200195,0.38071680068969727,0.0366053581237793,0.2783172130584717,0.03749966621398926,0.28208184242248535,0.051657915115356445,0.36910581588745117,0.03738713264465332,0.23961186408996582,0.043360233306884766,0.33513617515563965,0.03836822509765625,0.2660048007965088,0.03760576248168945,0.22701072692871094,0.05050992965698242,0.32940673828125,0.03778815269470215,0.33708977699279785,0.03814697265625,0.23506784439086914,0.05607771873474121,0.36287617683410645,0.04683804512023926,0.1784830093383789,0.038736820220947266,0.410477876663208,0.03777790069580078
1713724883.0,0.16165566444396973,0.038116455078125,0.07526254653930664,0.037903785705566406,0.05673694610595703,0.06395816802978516,0.1397566795349121,0.06569147109985352,0.15353631973266602,0.03706836700439453,0.20049786567687988,0.037014007568359375,0.15920138359069824,0.03827357292175293,0.1662604808807373,0.03736686706542969,0.16269946098327637,0.040140628814697266,0.13472461700439453,0.0374753475189209,0.19626951217651367,0.038045644760131836,0.19655060768127441,0.037361860275268555,0.21161556243896484,0.03880763053894043,0.134474515914917,0.06518030166625977,0.19266748428344727,0.043930768966674805,0.1124570369720459,0.040184736251831055,0.22962570190429688,0.039930105209350586,0.18576693534851074,0.03752470016479492,0.2133951187133789,0.03855443000793457,0.18194985389709473,0.061356306076049805,0.16241884231567383,0.038164615631103516
1713724884.0,0.233137845993042,0.042234182357788086,0.26557397842407227,0.038852691650390625,0.2538726329803467,0.0414888858795166,0.1397566795349121,0.08678603172302246,0.23115825653076172,0.03706836700439453,0.20049786567687988,0.044287919998168945,0.27168703079223633,0.03922009468078613,0.335237979888916,0.03736686706542969,0.23315191268920898,0.061263322830200195,0.24314236640930176,0.0374753475189209,0.19626951217651367,0.038108110427856445,0.1792159080505371,0.037964582443237305,0.21161556243896484,0.11259078979492188,0.24410676956176758,0.03765368461608887,0.24770832061767578,0.03990912437438965,0.34751224517822266,0.03803086280822754,0.22962570190429688,0.039930105209350586,0.22932982444763184,0.037645816802978516,0.2133951187133789,0.037996530532836914,0.2899165153503418,0.03760862350463867,0.33561253547668457,0.05658769607543945
1713724885.0,0.29904866218566895,0.03870534896850586,0.3373847007751465,0.03920912742614746,0.3568718433380127,0.0414888858795166,0.31615185737609863,0.039079904556274414,0.31529927253723145,0.04219841957092285,0.3856658935546875,0.044287919998168945,0.27168703079223633,0.03838944435119629,0.335237979888916,0.038564443588256836,0.3229866027832031,0.037708282470703125,0.3152298927307129,0.0371394157409668,0.329664945602417,0.03716301918029785,0.26709890365600586,0.037964582443237305,0.3122551441192627,0.03753066062927246,0.31642913818359375,0.03831171989440918,0.23330473899841309,0.03990912437438965,0.34751224517822266,0.03832554817199707,0.2982964515686035,0.04439520835876465,0.2881920337677002,0.038281917572021484,0.3912832736968994,0.03847646713256836,0.23555827140808105,0.03791666030883789,0.33561253547668457,0.04351687431335449
1713724887.0,0.17584753036499023,0.08498811721801758,0.11673212051391602,0.20018696784973145,0.07870221138000488,0.18326473236083984,0.11175751686096191,0.08216285705566406,0.2457103729248047,0.11792540550231934,0.137495756149292,0.11029911041259766,0.21536684036254883,0.17572641372680664,0.17704129219055176,0.14733529090881348,0.1520397663116455,0.03891491889953613,0.06566667556762695,0.0383458137512207,0.1510629653930664,0.06196999549865723,0.2048170566558838,0.08631110191345215,0.15625691413879395,0.1340010166168213,0.09168505668640137,0.059764862060546875,0.2716555595397949,0.15889644622802734,0.20248198509216309,0.10224652290344238,0.15475773811340332,0.17360544204711914,0.0711667537689209,0.06009531021118164,0.13512539863586426,0.2245173454284668,0.2214648723602295,0.2055363655090332,0.1086282730102539,0.039389610290527344
1713724888.0,0.12530016899108887,0.1823594570159912,0.6535987854003906,0.20018696784973145,0.6459605693817139,0.060729026794433594,0.5923111438751221,0.04285478591918945,0.10516095161437988,0.11792540550231934,0.4553380012512207,0.07620096206665039,0.21536684036254883,0.17572641372680664,0.10920429229736328,0.14733529090881348,0.14002108573913574,0.0383296012878418,0.4094572067260742,0.03783607482910156,0.35782718658447266,0.04768681526184082,0.1218264102935791,0.07279467582702637,0.2663390636444092,0.08403396606445312,0.6658074855804443,0.038028717041015625,0.2716555595397949,0.0807347297668457,0.39760923385620117,0.04722905158996582,0.4893009662628174,0.17360544204711914,0.09552693367004395,0.18044567108154297,0.32164835929870605,0.2245173454284668,0.2214648723602295,0.2055363655090332,0.08433318138122559,0.20677733421325684
