timestamp,config_tserve_0_arima.json.log,config_tserve_0_arnn.json.log,config_tserve_10_arima.json.log,config_tserve_10_arnn.json.log,config_tserve_1_arima.json.log,config_tserve_1_arnn.json.log,config_tserve_2_arima.json.log,config_tserve_2_arnn.json.log,config_tserve_3_arima.json.log,config_tserve_3_arnn.json.log,config_tserve_4_arima.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arima.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arima.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arima.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arima.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arima.json.log,config_tserve_9_arnn.json.log
1713724855.0,0.7014799118041992,0.1479966640472412,0.6324405670166016,0.14079999923706055,0.44521617889404297,0.14662957191467285,0.644885778427124,0.16471266746520996,0.16338801383972168,0.17960572242736816,0.20162606239318848,0.16718482971191406,0.6059439182281494,0.14540672302246094,0.620166540145874,0.14495229721069336,0.6228995323181152,0.14429950714111328,0.2645394802093506,0.1641368865966797,0.1417982578277588,0.1582024097442627
1713724855.0,0.04386258125305176,0.1479966640472412,0.6324405670166016,0.14079999923706055,0.44521617889404297,0.14662957191467285,0.644885778427124,0.16471266746520996,0.16338801383972168,0.17960572242736816,0.20162606239318848,0.16718482971191406,0.6059439182281494,0.14540672302246094,0.620166540145874,0.14495229721069336,0.6228995323181152,0.14429950714111328,0.2645394802093506,0.1641368865966797,0.1417982578277588,0.1582024097442627
1713724857.0,0.37641024589538574,0.04165315628051758,0.3014075756072998,0.03757452964782715,0.32822728157043457,0.03932690620422363,0.1263115406036377,0.06041145324707031,0.0927422046661377,0.03817129135131836,0.20739388465881348,0.036115169525146484,0.05779767036437988,0.036972999572753906,0.4161257743835449,0.059271812438964844,0.17993378639221191,0.0373539924621582,0.3493976593017578,0.04851198196411133,0.42075276374816895,0.04007554054260254
1713724858.0,0.15276837348937988,0.037116050720214844,0.0923759937286377,0.03783249855041504,0.09604096412658691,0.03949284553527832,0.05817842483520508,0.06041145324707031,0.0594182014465332,0.03817129135131836,0.12631988525390625,0.036115169525146484,0.05460834503173828,0.03764152526855469,0.18636441230773926,0.059271812438964844,0.11291098594665527,0.06065773963928223,0.14933419227600098,0.04851198196411133,0.1471846103668213,0.03839898109436035
1713724859.0,0.10091972351074219,0.03698897361755371,0.06539654731750488,0.03783249855041504,0.0698695182800293,0.03989553451538086,0.07954263687133789,0.061955928802490234,0.08996319770812988,0.05836009979248047,0.07211804389953613,0.06391239166259766,0.05522966384887695,0.03764152526855469,0.18636441230773926,0.05986618995666504,0.058049678802490234,0.06065773963928223,0.10162782669067383,0.0588533878326416,0.056474924087524414,0.04035544395446777
1713724861.0,0.06779694557189941,0.03626418113708496,0.09381556510925293,0.038152217864990234,0.08605813980102539,0.06577658653259277,0.06457066535949707,0.036844491958618164,0.06981635093688965,0.03658103942871094,0.1310434341430664,0.05512595176696777,0.05523872375488281,0.04117989540100098,0.06809735298156738,0.04061388969421387,0.08072423934936523,0.04251503944396973,0.08652377128601074,0.0521087646484375,0.10725140571594238,0.039685964584350586
1713724862.0,0.04209470748901367,0.0680840015411377,0.0747976303100586,0.03919649124145508,0.07830929756164551,0.047623634338378906,0.10570311546325684,0.08939528465270996,0.06981635093688965,0.11015868186950684,0.08352422714233398,0.14107871055603027,0.051363468170166016,0.04398918151855469,0.15266799926757812,0.09189343452453613,0.08072423934936523,0.04266500473022461,0.1132652759552002,0.06752777099609375,0.06013298034667969,0.03992819786071777
1713724863.0,0.043207406997680664,0.0680840015411377,0.06348109245300293,0.03864598274230957,0.06580686569213867,0.038249969482421875,0.10570311546325684,0.08939528465270996,0.11409235000610352,0.11015868186950684,0.056960344314575195,0.14107871055603027,0.051363468170166016,0.0386204719543457,0.15266799926757812,0.09189343452453613,0.06821537017822266,0.04266500473022461,0.10712766647338867,0.06752777099609375,0.06013298034667969,0.038178443908691406
1713724865.0,0.04327559471130371,0.037140846252441406,0.05194973945617676,0.03839516639709473,0.052576541900634766,0.04266357421875,0.07464480400085449,0.04795432090759277,0.08707976341247559,0.04747939109802246,0.07234430313110352,0.055599212646484375,0.0497128963470459,0.037540435791015625,0.0768890380859375,0.0466303825378418,0.08294153213500977,0.0384366512298584,0.09102559089660645,0.04241609573364258,0.056418657302856445,0.037726640701293945
1713724866.0,0.042879581451416016,0.03737998008728027,0.05194973945617676,0.03847002983093262,0.052576541900634766,0.04266357421875,0.13626861572265625,0.1375904083251953,0.08707976341247559,0.11091470718383789,0.07234430313110352,0.06130671501159668,0.05089402198791504,0.037637948989868164,0.0768890380859375,0.08613276481628418,0.08294153213500977,0.0384366512298584,0.09102559089660645,0.03727245330810547,0.056418657302856445,0.037726640701293945
1713724867.0,0.21021103858947754,0.03737998008728027,0.2278916835784912,0.03921246528625488,0.29553651809692383,0.06260347366333008,0.13626861572265625,0.1375904083251953,0.17284297943115234,0.11091470718383789,0.2678961753845215,0.06130671501159668,0.05089402198791504,0.038655757904052734,0.23049378395080566,0.08613276481628418,0.1153571605682373,0.1591479778289795,0.21588659286499023,0.03813672065734863,0.18407702445983887,0.03924155235290527
1713724868.0,0.12054014205932617,0.037520408630371094,0.08088350296020508,0.037595272064208984,0.07678008079528809,0.03811216354370117,0.06896734237670898,0.03793191909790039,0.06957840919494629,0.039812564849853516,0.07312154769897461,0.038745880126953125,0.05285906791687012,0.04034066200256348,0.08485865592956543,0.038089752197265625,0.06173849105834961,0.037622928619384766,0.11857938766479492,0.03806757926940918,0.058695077896118164,0.03762221336364746
1713724869.0,0.07477259635925293,0.03696703910827637,0.11285901069641113,0.03911399841308594,0.09802722930908203,0.04084897041320801,0.10175204277038574,0.04671287536621094,0.14809417724609375,0.03752303123474121,0.10137104988098145,0.03796052932739258,0.05097484588623047,0.039306640625,0.1580488681793213,0.06228828430175781,0.15575742721557617,0.049721717834472656,0.0950467586517334,0.03832221031188965,0.1667492389678955,0.03850364685058594
1713724871.0,0.069366455078125,0.03851723670959473,0.10731267929077148,0.03765153884887695,0.09629392623901367,0.03799033164978027,0.07698535919189453,0.036946773529052734,0.093231201171875,0.038378000259399414,0.10248279571533203,0.03851962089538574,0.05329775810241699,0.03817439079284668,0.06503415107727051,0.038001060485839844,0.13395023345947266,0.03798866271972656,0.08020162582397461,0.03814244270324707,0.06086158752441406,0.03845071792602539
1713724872.0,0.0442194938659668,0.03817319869995117,0.0999608039855957,0.03765153884887695,0.10007786750793457,0.04094290733337402,0.07948541641235352,0.03745889663696289,0.08303165435791016,0.03792238235473633,0.11589598655700684,0.03768563270568848,0.05164957046508789,0.03817439079284668,0.06503415107727051,0.041074514389038086,0.08887791633605957,0.04461359977722168,0.058851003646850586,0.03894495964050293,0.06086158752441406,0.03737998008728027
1713724873.0,0.10436630249023438,0.03969430923461914,0.05506753921508789,0.03918170928955078,0.0814352035522461,0.04094290733337402,0.07948541641235352,0.03745889663696289,0.08447504043579102,0.03805708885192871,0.06874322891235352,0.04671454429626465,0.051706552505493164,0.04553937911987305,0.05099940299987793,0.041074514389038086,0.07148003578186035,0.04461359977722168,0.09906435012817383,0.04116392135620117,0.06023287773132324,0.03737998008728027
