timestamp,config_tserve_0_arima.json.log,config_tserve_10_arima.json.log,config_tserve_11_arima.json.log,config_tserve_12_arima.json.log,config_tserve_13_arima.json.log,config_tserve_14_arima.json.log,config_tserve_15_arima.json.log,config_tserve_16_arima.json.log,config_tserve_17_arima.json.log,config_tserve_18_arima.json.log,config_tserve_19_arima.json.log,config_tserve_1_arima.json.log,config_tserve_20_arima.json.log,config_tserve_21_arima.json.log,config_tserve_22_arima.json.log,config_tserve_23_arima.json.log,config_tserve_24_arima.json.log,config_tserve_25_arima.json.log,config_tserve_26_arima.json.log,config_tserve_27_arima.json.log,config_tserve_28_arima.json.log,config_tserve_29_arima.json.log,config_tserve_2_arima.json.log,config_tserve_30_arima.json.log,config_tserve_31_arima.json.log,config_tserve_32_arima.json.log,config_tserve_33_arima.json.log,config_tserve_34_arima.json.log,config_tserve_35_arima.json.log,config_tserve_36_arima.json.log,config_tserve_37_arima.json.log,config_tserve_38_arima.json.log,config_tserve_39_arima.json.log,config_tserve_3_arima.json.log,config_tserve_40_arima.json.log,config_tserve_41_arima.json.log,config_tserve_42_arima.json.log,config_tserve_43_arima.json.log,config_tserve_44_arima.json.log,config_tserve_45_arima.json.log,config_tserve_4_arima.json.log,config_tserve_5_arima.json.log,config_tserve_6_arima.json.log,config_tserve_7_arima.json.log,config_tserve_8_arima.json.log,config_tserve_9_arima.json.log
1713908042.0,0.3737959861755371,0.8320086002349854,0.15857720375061035,1.6171138286590576,,0.41540956497192383,0.9341177940368652,0.25295019149780273,0.7040908336639404,0.9762609004974365,,0.3439788818359375,0.45935583114624023,1.303574562072754,1.818181037902832,1.4269838333129883,0.1811378002166748,1.9488952159881592,1.6840429306030273,0.520972490310669,1.5804827213287354,1.896327018737793,0.2817835807800293,1.3326492309570312,0.20574045181274414,0.5578696727752686,1.752626895904541,1.2193424701690674,1.3664195537567139,1.8464016914367676,1.4869518280029297,0.7360332012176514,0.17339706420898438,1.0067501068115234,1.455793857574463,0.6216566562652588,1.7240509986877441,1.5139012336730957,0.8629963397979736,0.6571266651153564,0.3167915344238281,0.5864777565002441,1.1056232452392578,0.0937490463256836,1.2589309215545654,1.1873538494110107
1713908044.0,2.155669689178467,2.237311840057373,2.132718801498413,1.6171138286590576,2.0294408798217773,2.1917643547058105,2.2522711753845215,2.16422176361084,2.2389986515045166,2.2688028812408447,2.106149673461914,2.161226987838745,2.2263717651367188,1.303574562072754,1.818181037902832,1.4269838333129883,2.146480083465576,1.9488952159881592,1.6840429306030273,2.2265689373016357,1.5804827213287354,1.896327018737793,2.167506217956543,1.3326492309570312,2.1436994075775146,2.2326042652130127,1.752626895904541,1.2193424701690674,1.3664195537567139,1.8464016914367676,1.4869518280029297,2.2423858642578125,2.143890380859375,1.0067501068115234,1.455793857574463,2.251443386077881,1.7240509986877441,1.5139012336730957,2.2351250648498535,2.217670202255249,2.167419672012329,2.240440845489502,1.1056232452392578,2.092247247695923,1.2589309215545654,1.1873538494110107
1713908047.0,1.3542566299438477,1.2752835750579834,1.3796710968017578,2.1193768978118896,2.3489973545074463,1.3513672351837158,1.2331633567810059,1.3446698188781738,1.3291075229644775,1.1740760803222656,2.403315544128418,1.3560502529144287,1.3191046714782715,1.1737682819366455,2.2499992847442627,1.1671772003173828,1.3588454723358154,2.362950086593628,1.9958696365356445,1.3227219581604004,1.0780951976776123,2.3769710063934326,1.3413050174713135,1.134103536605835,1.3561279773712158,1.305098295211792,2.1507253646850586,2.2810800075531006,1.111104965209961,2.081732749938965,1.0301892757415771,1.3184049129486084,1.3546514511108398,1.1291148662567139,1.0966925621032715,1.3132514953613281,2.0376648902893066,1.10880446434021,1.2737817764282227,1.3077888488769531,1.3463454246520996,1.3135290145874023,1.1302077770233154,1.375422716140747,1.1519339084625244,1.103201150894165
1713908049.0,1.1104180812835693,1.1295151710510254,1.1139264106750488,1.1781809329986572,1.181321620941162,1.1051013469696045,1.0919995307922363,1.101355791091919,1.1337497234344482,1.1151340007781982,1.1445825099945068,1.110753059387207,1.1024370193481445,1.1737682819366455,1.2010385990142822,1.0763003826141357,1.1319706439971924,1.1824994087219238,1.1141109466552734,1.1257743835449219,1.0780951976776123,1.180635690689087,1.1032862663269043,1.134103536605835,1.035722255706787,1.1191120147705078,1.2268948554992676,1.2069473266601562,1.111104965209961,1.21602463722229,1.0301892757415771,1.1296751499176025,1.0415935516357422,1.10878586769104,1.0973896980285645,1.1269867420196533,1.1318025588989258,1.10880446434021,1.1163687705993652,1.1267728805541992,1.110140323638916,1.1269340515136719,1.1121766567230225,1.1335606575012207,1.1519339084625244,1.098961353302002
1713908051.0,1.1041526794433594,1.2120368480682373,1.135033130645752,1.138397455215454,1.1209464073181152,1.1037054061889648,1.2291247844696045,1.1119384765625,1.1491496562957764,1.222252607345581,1.1171929836273193,1.0774579048156738,1.1050095558166504,1.0978426933288574,1.1694231033325195,1.0763003826141357,1.1217389106750488,1.1568048000335693,1.1542210578918457,1.1513123512268066,1.1132817268371582,1.1551933288574219,1.1164202690124512,1.0782113075256348,1.120804786682129,1.1470940113067627,1.1436517238616943,1.1615228652954102,1.0944736003875732,1.137298345565796,1.119706392288208,1.142472743988037,1.118826150894165,1.2135086059570312,1.0973896980285645,1.1209864616394043,1.1483211517333984,1.1152849197387695,1.2135131359100342,1.1179304122924805,1.077338695526123,1.1460740566253662,1.1121766567230225,1.112060785293579,1.0931010246276855,1.2116506099700928
1713908053.0,0.9883730411529541,1.2120368480682373,0.9440078735351562,1.078223466873169,0.9922590255737305,0.9972047805786133,1.2291247844696045,0.9692208766937256,0.9439127445220947,1.222252607345581,0.9691205024719238,0.9868922233581543,0.9813132286071777,1.1721436977386475,0.9933621883392334,1.1838202476501465,0.9643135070800781,0.9624242782592773,1.0718305110931396,0.9456722736358643,1.14268159866333,0.9565269947052002,0.9761555194854736,1.1844632625579834,0.9691510200500488,0.9491558074951172,1.0702688694000244,0.9999222755432129,1.185910701751709,1.0724077224731445,1.155099868774414,0.9331707954406738,0.9682602882385254,1.2135086059570312,1.2169110774993896,0.9478209018707275,1.0599498748779297,1.1438488960266113,1.2135131359100342,0.9280707836151123,0.9886295795440674,0.947887659072876,1.2381911277770996,0.9644296169281006,1.1482830047607422,1.2116506099700928
1713908055.0,1.023298740386963,0.9090681076049805,1.0566844940185547,0.9375612735748291,0.9803214073181152,1.0329291820526123,0.8913683891296387,1.0326309204101562,0.9439127445220947,0.8964426517486572,1.0283045768737793,1.0331754684448242,1.0172533988952637,0.9313092231750488,0.9073705673217773,0.94338059425354,1.0542216300964355,0.9731779098510742,0.9532394409179688,1.000636100769043,0.9196376800537109,0.9377009868621826,1.0327043533325195,0.9483332633972168,1.057344913482666,0.9789650440216064,0.9122002124786377,0.9009027481079102,0.9378621578216553,0.9397268295288086,0.9220705032348633,0.9331707954406738,1.055234670639038,0.9220805168151855,0.9226763248443604,0.9745016098022461,0.9543159008026123,0.9260389804840088,0.9076931476593018,0.9505465030670166,1.03214693069458,0.982630729675293,0.9118123054504395,1.0507385730743408,0.9259564876556396,0.9164395332336426
1713908057.0,1.04984450340271,0.9708468914031982,1.0075671672821045,1.018087387084961,1.0088300704956055,1.0569748878479004,0.9672648906707764,1.0553836822509766,0.9398212432861328,0.9342525005340576,0.9924130439758301,1.0515596866607666,1.0678942203521729,0.9880897998809814,0.9508764743804932,0.9621098041534424,1.0320210456848145,1.0239346027374268,0.9971020221710205,1.0573370456695557,0.9875884056091309,1.017552375793457,1.0346875190734863,0.9560186862945557,1.0357441902160645,1.0441696643829346,0.9804747104644775,0.9550430774688721,1.003525972366333,1.0075390338897705,1.0003583431243896,0.9537949562072754,1.035247802734375,0.9298012256622314,0.927668571472168,0.9745016098022461,1.0011355876922607,0.9943132400512695,0.9698812961578369,0.9505465030670166,1.0508008003234863,0.9745781421661377,0.9583830833435059,1.0000369548797607,0.9814250469207764,0.9274206161499023
1713908060.0,1.0750222206115723,1.1279642581939697,1.0939960479736328,0.9469809532165527,1.1046230792999268,1.1506006717681885,1.0959367752075195,1.0674116611480713,1.1615185737609863,1.1238725185394287,1.100294828414917,1.0761902332305908,1.1247296333312988,1.100881576538086,1.1230056285858154,1.0940256118774414,1.1283011436462402,1.1208956241607666,1.0270605087280273,1.1485216617584229,0.9246344566345215,1.1620721817016602,1.0742909908294678,1.0880682468414307,1.1096346378326416,1.1333017349243164,1.045560598373413,1.1700193881988525,1.1041548252105713,1.1538071632385254,0.9866924285888672,1.140376091003418,1.1136670112609863,1.0695488452911377,1.0754399299621582,1.1334915161132812,1.0590016841888428,0.954791784286499,1.1204969882965088,1.1547865867614746,1.0777926445007324,1.141831874847412,1.08736252784729,1.0976862907409668,1.0984299182891846,1.0654690265655518
1713908062.0,1.0161769390106201,1.0116870403289795,1.072939395904541,1.0740773677825928,1.143608570098877,0.9983208179473877,1.025329351425171,1.0369741916656494,1.0078201293945312,1.001157522201538,1.117645025253296,1.0317246913909912,1.0080626010894775,1.100881576538086,1.055544137954712,1.0940256118774414,1.036306619644165,1.129441261291504,1.0594782829284668,0.9804153442382812,1.1102468967437744,1.09132981300354,1.0429162979125977,0.9862332344055176,1.0418572425842285,0.9781210422515869,1.026294469833374,1.0560436248779297,1.1041548252105713,1.0527331829071045,1.1130719184875488,1.0013461112976074,1.0331168174743652,0.9740173816680908,0.9851582050323486,1.0096166133880615,1.0580437183380127,1.1036405563354492,1.0079169273376465,1.0091869831085205,1.029313087463379,0.9771993160247803,0.9932765960693359,1.105154275894165,1.0984299182891846,0.995657205581665
