timestamp,config_tserve_0_arima.json.log,config_tserve_10_arima.json.log,config_tserve_11_arima.json.log,config_tserve_12_arima.json.log,config_tserve_13_arima.json.log,config_tserve_14_arima.json.log,config_tserve_15_arima.json.log,config_tserve_16_arima.json.log,config_tserve_17_arima.json.log,config_tserve_18_arima.json.log,config_tserve_19_arima.json.log,config_tserve_1_arima.json.log,config_tserve_20_arima.json.log,config_tserve_21_arima.json.log,config_tserve_22_arima.json.log,config_tserve_23_arima.json.log,config_tserve_24_arima.json.log,config_tserve_25_arima.json.log,config_tserve_26_arima.json.log,config_tserve_27_arima.json.log,config_tserve_28_arima.json.log,config_tserve_29_arima.json.log,config_tserve_2_arima.json.log,config_tserve_30_arima.json.log,config_tserve_31_arima.json.log,config_tserve_32_arima.json.log,config_tserve_33_arima.json.log,config_tserve_34_arima.json.log,config_tserve_35_arima.json.log,config_tserve_3_arima.json.log,config_tserve_4_arima.json.log,config_tserve_5_arima.json.log,config_tserve_6_arima.json.log,config_tserve_7_arima.json.log,config_tserve_8_arima.json.log,config_tserve_9_arima.json.log
1713756620.0,0.8961789608001709,0.289778470993042,0.7473726272583008,2.2201998233795166,1.2844865322113037,1.3328030109405518,0.493100643157959,0.6118245124816895,1.1915156841278076,1.7326428890228271,1.0219955444335938,0.10555291175842285,0.9562218189239502,2.286846399307251,2.024061679840088,0.43035268783569336,1.8856422901153564,0.5566310882568359,0.6619768142700195,1.4692556858062744,0.8044250011444092,1.7870218753814697,1.5423765182495117,1.6475062370300293,1.358365774154663,0.3184089660644531,0.8331558704376221,0.04552149772644043,0.13126349449157715,1.6144626140594482,1.683424472808838,0.16903042793273926,1.9531426429748535,2.1190714836120605,1.1223649978637695,0.2592437267303467
1713756622.0,2.2770607471466064,2.3273890018463135,2.2644760608673096,2.2201998233795166,2.327665090560913,2.328110694885254,2.3053953647613525,2.2708818912506104,2.2970337867736816,1.7326428890228271,2.2504162788391113,2.2988808155059814,2.2470736503601074,2.286846399307251,2.024061679840088,2.281355857849121,1.8856422901153564,2.28800368309021,2.2291369438171387,2.2509255409240723,2.26534366607666,1.7870218753814697,2.2302098274230957,1.6475062370300293,2.3237905502319336,2.3364362716674805,2.2869043350219727,2.278226375579834,2.2910327911376953,2.20649790763855,1.683424472808838,2.2845325469970703,1.9531426429748535,2.1190714836120605,2.2460947036743164,2.3156375885009766
1713756625.0,1.324070692062378,1.2029085159301758,1.2878758907318115,1.082655429840088,1.3413944244384766,1.3510727882385254,1.2084226608276367,1.2563717365264893,1.3190953731536865,1.251964807510376,1.4030773639678955,1.234074592590332,1.3596858978271484,2.254777669906616,1.1926383972167969,1.181140422821045,1.172269344329834,1.2300071716308594,1.2961149215698242,1.3163020610809326,1.3412013053894043,1.2319738864898682,1.3474838733673096,1.3382270336151123,1.3138148784637451,1.2081167697906494,1.3386549949645996,1.2560434341430664,1.2317728996276855,1.3520748615264893,1.3401963710784912,1.2368967533111572,1.1260390281677246,1.1233713626861572,1.3827314376831055,1.2165725231170654
1713756627.0,1.1097519397735596,1.2356679439544678,1.1696665287017822,1.082655429840088,1.0767426490783691,1.0994541645050049,1.2404000759124756,1.2541868686676025,1.0674667358398438,1.133303165435791,1.047898769378662,0.9450671672821045,1.1148045063018799,1.038160800933838,1.1926383972167969,1.2465322017669678,1.172269344329834,1.2335832118988037,1.2120561599731445,1.1200814247131348,1.1313095092773438,1.147467851638794,1.1141889095306396,1.1088230609893799,1.0931978225708008,1.236764907836914,1.128809928894043,0.9754829406738281,1.0733699798583984,1.10652756690979,1.1226742267608643,1.0851857662200928,1.1260390281677246,1.1233713626861572,1.0687148571014404,1.2075073719024658
1713756629.0,1.2553009986877441,1.223219633102417,1.25034761428833,1.1850032806396484,1.1851072311401367,1.2187261581420898,1.2643122673034668,1.2036802768707275,1.244236707687378,1.133303165435791,1.2509403228759766,1.2059412002563477,1.2712409496307373,1.2164480686187744,1.1709160804748535,1.2209017276763916,1.1374399662017822,1.2537181377410889,1.222639560699463,1.2236716747283936,1.2664616107940674,1.147467851638794,1.215885877609253,1.1088230609893799,1.2215821743011475,1.2286694049835205,1.2466192245483398,1.195730447769165,1.2143850326538086,1.2001821994781494,1.1226742267608643,1.2298760414123535,1.1698191165924072,1.1414239406585693,1.2349612712860107,1.2040376663208008
1713756631.0,0.6746623516082764,0.9687628746032715,0.8497714996337891,1.0932059288024902,0.654423713684082,0.6091761589050293,0.9229130744934082,0.9055008888244629,0.7223212718963623,1.1926496028900146,0.6694555282592773,1.1050994396209717,0.7235078811645508,1.0681354999542236,1.2039992809295654,0.9841799736022949,1.1504490375518799,0.894477367401123,0.8967642784118652,1.2236716747283936,0.7656517028808594,1.1817224025726318,1.215885877609253,1.1840291023254395,1.2215821743011475,0.966027021408081,0.7030658721923828,1.1084728240966797,1.0673329830169678,1.2001821994781494,1.1929142475128174,1.0556046962738037,1.1968505382537842,1.1623225212097168,0.6784038543701172,0.9963304996490479
1713756633.0,0.8438889980316162,0.8045427799224854,0.8283669948577881,0.564063310623169,0.8134701251983643,0.8329324722290039,0.8459348678588867,0.881047248840332,0.8455250263214111,0.6794860363006592,0.8335673809051514,0.6307070255279541,0.8319294452667236,0.6964943408966064,0.5852670669555664,0.8268165588378906,0.6869211196899414,0.8440654277801514,0.8739218711853027,0.6303942203521729,0.8376851081848145,0.6904752254486084,0.5762255191802979,0.5961735248565674,0.8294024467468262,0.7431044578552246,0.8503799438476562,0.5932116508483887,0.5995864868164062,0.5254676342010498,0.6374363899230957,0.6324245929718018,0.6833572387695312,0.5031218528747559,0.8502411842346191,0.7519195079803467
1713756635.0,0.7560572624206543,0.7492201328277588,0.7464425563812256,0.841832160949707,0.8800990581512451,0.8403689861297607,0.7711062431335449,0.7196052074432373,0.8418364524841309,0.9074785709381104,0.7800278663635254,0.8475677967071533,0.7628684043884277,0.8058228492736816,0.8547394275665283,0.7440087795257568,0.8872478008270264,0.7681868076324463,0.7255349159240723,0.8657388687133789,0.768341064453125,0.8862090110778809,0.8633594512939453,0.8542525768280029,0.835097074508667,0.7751288414001465,0.7602953910827637,0.8409905433654785,0.8375048637390137,0.8423957824707031,0.8699438571929932,0.8435220718383789,0.8414862155914307,0.8466072082519531,0.8119430541992188,0.7766189575195312
1713756637.0,0.9774680137634277,1.033884048461914,0.9893724918365479,1.003464698791504,1.0233745574951172,0.9950647354125977,1.0039942264556885,0.9639394283294678,1.0331342220306396,0.9661216735839844,1.0458416938781738,1.0096616744995117,1.0404329299926758,1.041438341140747,0.9740240573883057,1.0046095848083496,0.9605576992034912,0.9879753589630127,0.9726536273956299,0.960207462310791,1.0167713165283203,0.9131143093109131,0.9744503498077393,0.9473750591278076,1.0007588863372803,1.0364234447479248,0.9818148612976074,1.002007246017456,1.0001263618469238,0.9576647281646729,0.9686341285705566,1.008864402770996,0.979304313659668,1.0172154903411865,1.0164248943328857,1.033607006072998
1713756639.0,0.9087522029876709,0.8972656726837158,0.8918266296386719,0.8920636177062988,0.8800337314605713,0.9008715152740479,0.8871142864227295,0.9169473648071289,0.9012141227722168,0.9151468276977539,0.9154984951019287,0.8926010131835938,0.9307212829589844,0.8953206539154053,0.924724817276001,0.8997359275817871,0.9093103408813477,0.8689994812011719,0.89994215965271,0.9017915725708008,0.9192438125610352,0.924314022064209,0.9303600788116455,0.9099433422088623,0.8839552402496338,0.9018270969390869,0.904768705368042,0.8939270973205566,0.877629280090332,0.9045605659484863,0.9092330932617188,0.8866479396820068,0.8908188343048096,0.8848333358764648,0.8902227878570557,0.8980624675750732
