timestamp,config_tserve_0_arima.json.log,config_tserve_10_arima.json.log,config_tserve_11_arima.json.log,config_tserve_12_arima.json.log,config_tserve_13_arima.json.log,config_tserve_14_arima.json.log,config_tserve_15_arima.json.log,config_tserve_16_arima.json.log,config_tserve_17_arima.json.log,config_tserve_18_arima.json.log,config_tserve_19_arima.json.log,config_tserve_1_arima.json.log,config_tserve_20_arima.json.log,config_tserve_21_arima.json.log,config_tserve_22_arima.json.log,config_tserve_23_arima.json.log,config_tserve_24_arima.json.log,config_tserve_25_arima.json.log,config_tserve_26_arima.json.log,config_tserve_27_arima.json.log,config_tserve_28_arima.json.log,config_tserve_29_arima.json.log,config_tserve_2_arima.json.log,config_tserve_30_arima.json.log,config_tserve_3_arima.json.log,config_tserve_4_arima.json.log,config_tserve_5_arima.json.log,config_tserve_6_arima.json.log,config_tserve_7_arima.json.log,config_tserve_8_arima.json.log,config_tserve_9_arima.json.log
1713907952.0,1.1455340385437012,0.4884471893310547,1.5784327983856201,1.4549877643585205,1.5854945182800293,1.6015582084655762,0.4010350704193115,1.4896173477172852,1.2483246326446533,0.9216258525848389,1.6382904052734375,1.1712982654571533,0.5984952449798584,1.0354034900665283,1.0026130676269531,1.6268434524536133,1.5488009452819824,0.7732696533203125,1.390596628189087,1.5953199863433838,1.3056929111480713,1.2093780040740967,0.6269323825836182,0.7333731651306152,0.5125453472137451,0.7035305500030518,1.6385931968688965,1.1252131462097168,0.6686413288116455,0.8409683704376221,0.5521378517150879
1713907953.0,1.6129326820373535,1.6173896789550781,1.5784327983856201,1.4549877643585205,1.5854945182800293,1.6015582084655762,1.673905372619629,1.4896173477172852,1.2483246326446533,1.667747974395752,1.6382904052734375,1.623243808746338,1.6079609394073486,1.6778018474578857,1.6347179412841797,1.6268434524536133,1.5488009452819824,1.6610260009765625,1.390596628189087,1.5953199863433838,1.3056929111480713,1.6473486423492432,1.5858960151672363,1.6262996196746826,1.6321403980255127,1.6272156238555908,1.6385931968688965,1.6086180210113525,1.602294921875,1.6693921089172363,1.62379789352417
1713907955.0,0.9030733108520508,0.7974092960357666,0.773207426071167,1.7289879322052002,0.7189247608184814,0.752530574798584,0.7823841571807861,1.7084619998931885,0.841552734375,0.899986743927002,0.7678091526031494,0.9094746112823486,0.7873036861419678,0.9077041149139404,0.9355840682983398,0.8150415420532227,1.7363755702972412,0.8824737071990967,1.6832647323608398,0.7677605152130127,1.6873250007629395,0.8740146160125732,0.7832763195037842,0.8798806667327881,0.7876904010772705,0.8772444725036621,0.7761666774749756,0.9076383113861084,0.8745038509368896,0.8953263759613037,0.7533426284790039
1713907957.0,0.9739882946014404,0.8956894874572754,0.9000558853149414,0.8406507968902588,0.8650133609771729,0.8764519691467285,0.8876416683197021,0.8397645950317383,0.966433048248291,0.9173216819763184,0.8337254524230957,0.970282793045044,0.955988883972168,0.9640169143676758,0.9351038932800293,0.8804450035095215,0.8668460845947266,0.9232349395751953,0.8681986331939697,0.8763656616210938,0.8653764724731445,0.9614245891571045,0.9559736251831055,0.933480978012085,0.8875212669372559,0.9404821395874023,0.8579521179199219,0.9707777500152588,0.927255392074585,0.9031906127929688,0.9328281879425049
1713907959.0,0.6726815700531006,0.8560178279876709,0.7665574550628662,0.36068058013916016,0.6897392272949219,0.6416149139404297,0.8822286128997803,0.6755125522613525,0.7027876377105713,0.6427578926086426,0.8869893550872803,0.6680600643157959,0.803339958190918,0.638425350189209,0.6294867992401123,0.8954262733459473,0.4337954521179199,0.7155530452728271,0.5050370693206787,0.5461409091949463,0.7071151733398438,0.712761402130127,0.8059587478637695,0.7653539180755615,0.8566122055053711,0.754845380783081,0.7972466945648193,0.6736981868743896,0.7499346733093262,0.6841251850128174,0.8480291366577148
1713907961.0,0.5390455722808838,0.5507111549377441,0.4711742401123047,0.606935977935791,0.3304762840270996,0.38446712493896484,0.5019464492797852,0.5954647064208984,0.586353063583374,0.5789608955383301,0.43768858909606934,0.5324525833129883,0.511418342590332,0.5749783515930176,0.5646922588348389,0.5490477085113525,0.6371848583221436,0.5528006553649902,0.6625332832336426,0.6493065357208252,0.6043412685394287,0.5889909267425537,0.5120110511779785,0.5471856594085693,0.550011157989502,0.5421078205108643,0.36438870429992676,0.5873246192932129,0.5596234798431396,0.5549125671386719,0.5412812232971191
1713907963.0,0.8053739070892334,0.702338695526123,0.6814239025115967,0.7236549854278564,0.7228240966796875,0.7213671207427979,0.6631984710693359,0.8118236064910889,0.8227312564849854,0.8118221759796143,0.6507070064544678,0.801842212677002,0.7380416393280029,0.836310625076294,0.8059210777282715,0.6655964851379395,0.7528598308563232,0.8276276588439941,0.7413833141326904,0.7268698215484619,0.7757318019866943,0.8118259906768799,0.6766374111175537,0.7673506736755371,0.6625442504882812,0.7663724422454834,0.7184159755706787,0.797785758972168,0.7617411613464355,0.8214309215545654,0.674962043762207
1713907964.0,0.5443542003631592,0.6833164691925049,0.7383065223693848,0.7236549854278564,0.7228240966796875,0.7213671207427979,0.7223114967346191,0.8118236064910889,0.8227312564849854,0.5604450702667236,0.7259867191314697,0.5468943119049072,0.6601617336273193,0.5201702117919922,0.5594878196716309,0.7117061614990234,0.7528598308563232,0.5665044784545898,0.7413833141326904,0.7268698215484619,0.7757318019866943,0.8118259906768799,0.6751911640167236,0.6056466102600098,0.6925344467163086,0.5974471569061279,0.7184159755706787,0.5482738018035889,0.59326171875,0.5547151565551758,0.6775455474853516
1713907966.0,0.7187972068786621,0.32264041900634766,0.5141472816467285,0.5175468921661377,0.5483334064483643,0.5260283946990967,0.4851560592651367,0.46602439880371094,0.7458851337432861,0.6727578639984131,0.5141260623931885,0.7182354927062988,0.5704426765441895,0.7145578861236572,0.6828413009643555,0.3729851245880127,0.488628625869751,0.6450340747833252,0.4997389316558838,0.5199906826019287,0.7454202175140381,0.7410392761230469,0.35491156578063965,0.5864031314849854,0.38500499725341797,0.5549790859222412,0.5513546466827393,0.7122795581817627,0.4742131233215332,0.6816461086273193,0.46565866470336914
1713907968.0,0.2128593921661377,0.7153959274291992,0.6162574291229248,0.35031747817993164,0.536139965057373,0.5152194499969482,0.64266037940979,0.28632616996765137,0.39171838760375977,0.15509581565856934,0.6813678741455078,0.12091469764709473,0.30278539657592773,0.08875298500061035,0.27458906173706055,0.6826512813568115,0.5149497985839844,0.05640244483947754,0.471646785736084,0.5322930812835693,0.440502405166626,0.2359621524810791,0.7178406715393066,0.08666777610778809,0.7205424308776855,0.2371513843536377,0.687067985534668,0.18123793601989746,0.6594114303588867,0.19549560546875,0.6774857044219971
