timestamp,config_tserve_0_arima.json.log,config_tserve_10_arima.json.log,config_tserve_11_arima.json.log,config_tserve_12_arima.json.log,config_tserve_13_arima.json.log,config_tserve_14_arima.json.log,config_tserve_15_arima.json.log,config_tserve_16_arima.json.log,config_tserve_17_arima.json.log,config_tserve_18_arima.json.log,config_tserve_19_arima.json.log,config_tserve_1_arima.json.log,config_tserve_20_arima.json.log,config_tserve_21_arima.json.log,config_tserve_22_arima.json.log,config_tserve_23_arima.json.log,config_tserve_24_arima.json.log,config_tserve_25_arima.json.log,config_tserve_26_arima.json.log,config_tserve_27_arima.json.log,config_tserve_28_arima.json.log,config_tserve_29_arima.json.log,config_tserve_2_arima.json.log,config_tserve_30_arima.json.log,config_tserve_31_arima.json.log,config_tserve_32_arima.json.log,config_tserve_33_arima.json.log,config_tserve_34_arima.json.log,config_tserve_35_arima.json.log,config_tserve_36_arima.json.log,config_tserve_37_arima.json.log,config_tserve_38_arima.json.log,config_tserve_39_arima.json.log,config_tserve_3_arima.json.log,config_tserve_40_arima.json.log,config_tserve_4_arima.json.log,config_tserve_5_arima.json.log,config_tserve_6_arima.json.log,config_tserve_7_arima.json.log,config_tserve_8_arima.json.log,config_tserve_9_arima.json.log
1713756651.0,2.174654006958008,2.1405446529388428,2.5041146278381348,0.5239059925079346,1.5678606033325195,0.4270765781402588,2.080944776535034,2.471426486968994,1.6415376663208008,1.0233428478240967,0.652219295501709,1.3127622604370117,1.4161429405212402,1.4899332523345947,1.1551167964935303,1.2776448726654053,1.6917219161987305,1.9475746154785156,2.3855531215667725,2.260650634765625,1.99802565574646,1.9071133136749268,0.7679080963134766,1.523442029953003,0.8833484649658203,1.8138136863708496,1.8644964694976807,1.053739309310913,0.6849579811096191,0.8532030582427979,0.570080041885376,2.5079731941223145,2.4868812561035156,0.9577348232269287,2.4797427654266357,1.1913478374481201,2.295231580734253,0.8228845596313477,1.7850439548492432,2.5084891319274902,2.495790481567383
1713756654.0,2.262589931488037,2.24849009513855,1.165149450302124,1.1644749641418457,2.3076937198638916,1.1808416843414307,2.2716238498687744,2.226590156555176,2.307384729385376,2.3913393020629883,1.1006450653076172,2.339623212814331,2.316596269607544,2.308448553085327,2.302219867706299,2.3270211219787598,2.293896436691284,2.278876781463623,2.287369728088379,2.25062894821167,2.2839748859405518,2.2773125171661377,1.1301515102386475,2.316467523574829,2.4624481201171875,2.2518839836120605,2.267385244369507,2.4089481830596924,1.0971109867095947,2.4569268226623535,1.1220390796661377,1.200808048248291,1.2022290229797363,2.426797866821289,1.200071096420288,2.2916038036346436,2.2592933177948,2.4449949264526367,2.259951114654541,1.1544315814971924,1.2016794681549072
1713756656.0,1.067345142364502,1.0720913410186768,1.0091850757598877,1.1644749641418457,1.1413099765777588,0.9400010108947754,1.066763162612915,0.9941074848175049,1.1175029277801514,1.1209421157836914,1.1006450653076172,1.1822209358215332,1.1359519958496094,1.1034753322601318,1.1500604152679443,1.1692562103271484,1.1224884986877441,1.1172196865081787,1.0020811557769775,1.0510859489440918,1.1081421375274658,1.0815391540527344,1.1301515102386475,1.1334798336029053,1.1432533264160156,1.0418381690979004,1.0482172966003418,1.1223080158233643,1.0971109867095947,1.13602876663208,1.1220390796661377,0.986168384552002,0.9720721244812012,1.126354694366455,0.986583948135376,1.1584632396697998,1.0300583839416504,1.1296558380126953,1.0417516231536865,0.9555826187133789,0.9830691814422607
1713756658.0,0.9571583271026611,0.9447019100189209,1.0188071727752686,0.9209907054901123,0.9080526828765869,1.0107779502868652,0.9358382225036621,0.9663040637969971,0.9019219875335693,0.9477376937866211,0.9102036952972412,0.935495138168335,0.9123787879943848,0.9400625228881836,0.9435269832611084,0.9301435947418213,0.9616975784301758,0.9313912391662598,0.971846342086792,0.942115068435669,0.9322998523712158,0.9644355773925781,0.9132170677185059,0.9312527179718018,0.936877965927124,0.954059362411499,0.9431309700012207,0.9488587379455566,0.9165632724761963,0.9304854869842529,0.9142374992370605,0.9715006351470947,0.9810464382171631,0.9317693710327148,0.9664597511291504,0.9367890357971191,0.9251854419708252,0.9185652732849121,0.9478023052215576,1.0403540134429932,0.9727394580841064
1713756660.0,1.0569407939910889,1.0712347030639648,0.3859903812408447,1.0582656860351562,1.0774855613708496,1.0107779502868652,1.0932950973510742,1.044938564300537,1.104018211364746,1.0821647644042969,1.0739343166351318,1.0670020580291748,1.0715124607086182,1.089383602142334,1.0708210468292236,1.0609955787658691,1.0903851985931396,1.1202776432037354,1.0474450588226318,1.0446183681488037,1.1013705730438232,1.0895655155181885,1.0637600421905518,1.0597758293151855,1.0645053386688232,1.120521068572998,1.1225314140319824,1.0671169757843018,1.069343090057373,1.0541791915893555,1.064042091369629,1.0335021018981934,1.0034422874450684,1.064131259918213,1.0311150550842285,1.0745999813079834,1.0594375133514404,1.057138204574585,1.112724781036377,1.0403540134429932,1.0341219902038574
1713756662.0,1.068716049194336,1.0617706775665283,0.3859903812408447,0.5703985691070557,0.9478490352630615,0.6407296657562256,1.0480177402496338,1.1067759990692139,0.9254355430603027,1.0057942867279053,0.3951377868652344,0.9557771682739258,0.9547328948974609,0.9631657600402832,0.9828953742980957,0.9914755821228027,0.9275259971618652,0.9978268146514893,1.1015548706054688,1.0851023197174072,1.0261762142181396,0.9727127552032471,0.7071471214294434,0.9589557647705078,0.7981867790222168,0.9568750858306885,0.9565060138702393,1.0036838054656982,0.8341541290283203,0.8668816089630127,0.6683506965637207,1.061927318572998,1.0938990116119385,0.7689914703369141,1.1003577709197998,0.9836428165435791,1.090942144393921,0.9539768695831299,0.9533209800720215,0.44316530227661133,1.071556806564331
1713756664.0,0.9976305961608887,1.0025482177734375,1.1128365993499756,1.0658583641052246,1.0221705436706543,1.0578844547271729,0.9942190647125244,0.9684667587280273,1.0107386112213135,0.9888134002685547,1.138082504272461,0.972496509552002,0.9947569370269775,1.0048136711120605,0.9902937412261963,0.9724524021148682,1.0443806648254395,0.9808502197265625,0.9543871879577637,0.9879276752471924,0.9789166450500488,0.9953145980834961,1.0548737049102783,1.0057146549224854,1.053844928741455,1.005720853805542,1.006396770477295,0.9940383434295654,1.0124199390411377,1.0044951438903809,1.0631821155548096,1.061927318572998,1.0938990116119385,1.0548629760742188,1.1003577709197998,0.9711651802062988,0.9756052494049072,1.0090141296386719,1.0001952648162842,1.1469545364379883,1.071556806564331
1713756666.0,0.6851208209991455,0.7376205921173096,0.9894289970397949,0.9903948307037354,0.980543851852417,0.9950532913208008,0.8012025356292725,0.6571512222290039,0.9722294807434082,1.0094854831695557,0.9988119602203369,1.0074315071105957,0.9878780841827393,0.9832260608673096,0.9984524250030518,1.0030438899993896,1.0015966892242432,0.8357036113739014,0.9543871879577637,0.784881591796875,0.8349840641021729,0.8867478370666504,0.996729850769043,0.9789464473724365,1.036806583404541,0.8171017169952393,0.8473846912384033,0.9936172962188721,1.0357460975646973,1.0262396335601807,0.9900569915771484,0.9713222980499268,0.9667313098907471,1.0248010158538818,0.9679505825042725,1.0024197101593018,0.7563185691833496,1.0188910961151123,0.8894705772399902,0.9849691390991211,0.977257490158081
1713756668.0,0.9523382186889648,0.9713709354400635,0.8650200366973877,0.7617413997650146,0.9906356334686279,0.6999709606170654,0.9491007328033447,0.969332218170166,0.9703507423400879,0.7841989994049072,0.8597416877746582,0.9200549125671387,0.945235013961792,0.978632926940918,0.9168777465820312,0.9192912578582764,0.9490137100219727,0.9345173835754395,0.7205219268798828,0.9535064697265625,0.9572780132293701,0.9677982330322266,0.667912483215332,0.9801874160766602,0.6492226123809814,0.9497089385986328,0.9513659477233887,0.8708839416503906,0.755976676940918,0.7257795333862305,0.6195125579833984,0.8033394813537598,0.8000180721282959,0.69488525390625,0.7729835510253906,0.8954465389251709,0.7563185691833496,0.8465230464935303,0.9374568462371826,0.8612363338470459,0.7347805500030518
1713756670.0,0.9535062313079834,0.9245913028717041,0.9668571949005127,0.9651226997375488,0.9249849319458008,0.9653017520904541,0.9266047477722168,0.969332218170166,0.9442434310913086,0.9184463024139404,0.9349112510681152,0.8709442615509033,0.9098758697509766,0.897580623626709,0.9048745632171631,0.8931939601898193,0.9729607105255127,0.9944093227386475,1.0058221817016602,0.9535064697265625,0.9119765758514404,0.9932513236999512,0.9634499549865723,0.899907112121582,0.9748990535736084,0.978165864944458,0.965965986251831,0.8972179889678955,0.9478151798248291,0.9631891250610352,0.9710440635681152,0.9843566417694092,0.9746313095092773,0.9550933837890625,0.9759654998779297,0.9039335250854492,1.00844144821167,0.9227817058563232,0.9705257415771484,0.9471564292907715,0.9689106941223145
1713756673.0,0.9376983642578125,0.9106104373931885,0.9183840751647949,0.8853693008422852,1.0382847785949707,0.9105932712554932,0.9360980987548828,0.9064285755157471,1.0255420207977295,1.0153577327728271,0.8937780857086182,1.0647869110107422,1.0521395206451416,1.080359697341919,1.074040174484253,1.0488433837890625,0.9609825611114502,0.957754373550415,0.9327840805053711,0.948397159576416,0.9184753894805908,0.9192779064178467,0.8756411075592041,1.0752313137054443,0.8935832977294922,0.9660944938659668,0.9650673866271973,1.0427861213684082,0.8972413539886475,0.8936820030212402,0.8744466304779053,0.9590249061584473,0.9323077201843262,0.8903343677520752,0.954770565032959,1.0387749671936035,0.940772294998169,1.044842004776001,0.962404727935791,0.893017053604126,0.979466438293457
1713756674.0,0.8132944107055664,0.9106104373931885,0.9183840751647949,0.8853693008422852,0.8367555141448975,0.9105932712554932,0.8469092845916748,0.9064285755157471,0.8498907089233398,0.9185643196105957,0.8937780857086182,0.8091232776641846,0.8533477783203125,0.8745102882385254,0.8909952640533447,0.8048467636108398,0.8527717590332031,0.855292558670044,0.9327840805053711,0.948397159576416,0.835282564163208,0.8464555740356445,0.8756411075592041,0.8665077686309814,0.8935832977294922,0.8430066108703613,0.8407378196716309,0.8343851566314697,0.8972413539886475,0.8936820030212402,0.8744466304779053,0.9590249061584473,0.9323077201843262,0.8903343677520752,0.954770565032959,0.9055392742156982,0.940772294998169,0.8321809768676758,0.8367972373962402,0.893017053604126,0.979466438293457
1713756677.0,1.0355477333068848,1.0182926654815674,1.033630132675171,1.0291492938995361,0.9422438144683838,1.0051794052124023,1.0321836471557617,0.9843251705169678,0.9427380561828613,0.8793175220489502,1.0269975662231445,0.8583056926727295,0.8936624526977539,0.9214742183685303,0.846010684967041,0.8557934761047363,0.9413275718688965,1.0009500980377197,0.9995388984680176,1.007390022277832,1.0235493183135986,1.0028295516967773,1.039341926574707,0.9191114902496338,1.011594533920288,0.9468085765838623,0.9439523220062256,0.8462550640106201,0.9796385765075684,0.9782273769378662,1.0279500484466553,1.0139210224151611,1.018463134765625,0.9775121212005615,1.016467571258545,0.8420259952545166,1.00288724899292,0.8571250438690186,0.9631385803222656,1.034533977508545,1.0285210609436035
