timestamp,config_tserve_0_arima.json.log,config_tserve_10_arima.json.log,config_tserve_11_arima.json.log,config_tserve_12_arima.json.log,config_tserve_13_arima.json.log,config_tserve_14_arima.json.log,config_tserve_15_arima.json.log,config_tserve_16_arima.json.log,config_tserve_17_arima.json.log,config_tserve_18_arima.json.log,config_tserve_19_arima.json.log,config_tserve_1_arima.json.log,config_tserve_20_arima.json.log,config_tserve_21_arima.json.log,config_tserve_22_arima.json.log,config_tserve_23_arima.json.log,config_tserve_24_arima.json.log,config_tserve_25_arima.json.log,config_tserve_2_arima.json.log,config_tserve_3_arima.json.log,config_tserve_4_arima.json.log,config_tserve_5_arima.json.log,config_tserve_6_arima.json.log,config_tserve_7_arima.json.log,config_tserve_8_arima.json.log,config_tserve_9_arima.json.log
1713907921.0,0.6871533393859863,0.8049526214599609,0.614572286605835,0.3029029369354248,1.0833842754364014,1.1406962871551514,0.9798996448516846,1.515824317932129,1.0502240657806396,1.200331687927246,1.4282903671264648,0.8340580463409424,0.06369161605834961,0.9052376747131348,1.2827706336975098,0.4180457592010498,0.24267005920410156,1.4676463603973389,0.5155084133148193,1.3130345344543457,0.09772348403930664,1.3465232849121094,0.48849964141845703,0.6636114120483398,0.737375020980835,0.5633325576782227
1713907922.0,1.3110990524291992,1.3222076892852783,1.2342510223388672,1.1728804111480713,1.0833842754364014,1.1406962871551514,0.9798996448516846,1.515824317932129,1.0502240657806396,1.200331687927246,1.4282903671264648,1.3212378025054932,1.117849349975586,1.2829768657684326,1.2827706336975098,1.124680995941162,1.2315568923950195,1.4676463603973389,1.2060985565185547,1.3130345344543457,1.1527316570281982,1.3465232849121094,1.059790849685669,1.2822413444519043,1.3223798274993896,1.281689167022705
1713907924.0,0.4254755973815918,0.4311690330505371,0.3557133674621582,0.3055431842803955,0.44184350967407227,0.488666296005249,0.45086121559143066,1.2987453937530518,0.4787919521331787,0.5158412456512451,1.2313709259033203,0.4268479347229004,0.2760806083679199,0.46854352951049805,0.4698760509490967,0.30867671966552734,0.2864990234375,1.2485435009002686,0.2942948341369629,0.4736819267272949,0.27657532691955566,1.2674565315246582,0.2704885005950928,0.42604827880859375,0.41382479667663574,0.3677051067352295
1713907925.0,0.43511366844177246,0.41777920722961426,0.47975707054138184,0.49799489974975586,0.44184350967407227,0.488666296005249,0.45086121559143066,0.48992276191711426,0.4787919521331787,0.5158412456512451,0.5061805248260498,0.4202892780303955,0.516211986541748,0.46854352951049805,0.4698760509490967,0.47519779205322266,0.5157885551452637,0.5026366710662842,0.5108630657196045,0.4736819267272949,0.5254437923431396,0.4831240177154541,0.507803201675415,0.4255547523498535,0.4333469867706299,0.44031429290771484
1713907927.0,0.5048239231109619,0.5015170574188232,0.4788799285888672,0.45713353157043457,0.42890095710754395,0.41748929023742676,0.431840181350708,0.3904843330383301,0.3840034008026123,0.4005734920501709,0.34576940536499023,0.49775099754333496,0.39449095726013184,0.4778406620025635,0.4000861644744873,0.44405245780944824,0.46091127395629883,0.3566169738769531,0.46401190757751465,0.40033435821533203,0.3899075984954834,0.40866899490356445,0.41031885147094727,0.5080645084381104,0.49564170837402344,0.4930875301361084
1713907928.0,0.2568628787994385,0.2790055274963379,0.16457486152648926,0.23674917221069336,0.42890095710754395,0.41748929023742676,0.431840181350708,0.2956552505493164,0.3840034008026123,0.4005734920501709,0.2569124698638916,0.27410387992858887,0.3239006996154785,0.2936067581176758,0.4000861644744873,0.23843884468078613,0.13315415382385254,0.24602890014648438,0.1933305263519287,0.40033435821533203,0.3336930274963379,0.37631750106811523,0.32082653045654297,0.2547299861907959,0.2893645763397217,0.26903557777404785
1713907930.0,0.3225569725036621,0.34326767921447754,0.34310293197631836,0.3253347873687744,0.33979058265686035,0.4132707118988037,0.3932654857635498,0.29700136184692383,0.33405637741088867,0.3255960941314697,0.31526660919189453,0.34844350814819336,0.3295426368713379,0.3894658088684082,0.29172301292419434,0.3306114673614502,0.332381010055542,0.3168787956237793,0.34570837020874023,0.43436288833618164,0.33997249603271484,0.40666937828063965,0.345996618270874,0.32775139808654785,0.3092336654663086,0.2866086959838867
1713907931.0,0.47003960609436035,0.4413337707519531,0.5247087478637695,0.5233137607574463,0.33979058265686035,0.4132707118988037,0.3932654857635498,0.49202656745910645,0.33405637741088867,0.3255960941314697,0.5160050392150879,0.4266347885131836,0.4938042163848877,0.3894658088684082,0.4902000427246094,0.5023994445800781,0.5449008941650391,0.5165703296661377,0.5205366611480713,0.43436288833618164,0.49358248710632324,0.40666937828063965,0.4837987422943115,0.4837493896484375,0.4811248779296875,0.5077829360961914
1713907933.0,0.8252010345458984,0.8040180206298828,0.806053638458252,0.8158936500549316,0.21456265449523926,0.30091071128845215,0.42469143867492676,0.6823537349700928,0.4799165725708008,0.38906097412109375,0.4997572898864746,0.8004097938537598,0.5760025978088379,0.5624287128448486,0.7744877338409424,0.825598955154419,0.7998533248901367,0.635364294052124,0.8059790134429932,0.4181630611419678,0.760084867477417,0.41969823837280273,0.7761387825012207,0.8195064067840576,0.8402447700500488,0.8122198581695557
1713907935.0,0.22507143020629883,0.2663698196411133,0.23119878768920898,0.23371577262878418,0.2667684555053711,0.2615547180175781,0.2949717044830322,0.2764871120452881,0.28050971031188965,0.24143195152282715,0.31548261642456055,0.26366543769836426,0.30614423751831055,0.2934432029724121,0.2755410671234131,0.20123863220214844,0.22385334968566895,0.29160499572753906,0.23167061805725098,0.29108214378356934,0.2794227600097656,0.2499706745147705,0.2861897945404053,0.22695207595825195,0.2311086654663086,0.23063302040100098
1713907936.0,0.20607757568359375,0.22799110412597656,0.25372862815856934,0.27327990531921387,0.17164969444274902,0.2260589599609375,0.13901042938232422,0.2764871120452881,0.27985286712646484,0.2797226905822754,0.31548261642456055,0.20844554901123047,0.30614423751831055,0.21138358116149902,0.2755410671234131,0.27565956115722656,0.27605366706848145,0.29160499572753906,0.25198793411254883,0.21621203422546387,0.2794227600097656,0.28226232528686523,0.2861897945404053,0.20549273490905762,0.26137614250183105,0.23046159744262695
1713907937.0,0.28389811515808105,0.29214954376220703,0.29416680335998535,0.329420804977417,0.17164969444274902,0.2260589599609375,0.13901042938232422,0.30124831199645996,0.27985286712646484,0.2797226905822754,0.26767706871032715,0.2893977165222168,0.28259730339050293,0.2843053340911865,0.3152735233306885,0.3170301914215088,0.30212903022766113,0.28035688400268555,0.2969813346862793,0.29097867012023926,0.3198060989379883,0.28226232528686523,0.3041384220123291,0.32805633544921875,0.26967740058898926,0.3265674114227295
1713907939.0,0.3236980438232422,0.3665180206298828,0.3050088882446289,0.2736625671386719,0.3375282287597656,0.3517494201660156,0.3821072578430176,0.30049800872802734,0.336763858795166,0.37076735496520996,0.35181617736816406,0.35884976387023926,0.3457756042480469,0.3820168972015381,0.2814202308654785,0.275066614151001,0.2800717353820801,0.3252596855163574,0.3080263137817383,0.3775501251220703,0.24882078170776367,0.3692896366119385,0.2544426918029785,0.3244187831878662,0.3328530788421631,0.3032863140106201
1713907940.0,0.51505446434021,0.4743330478668213,0.5249102115631104,0.540931224822998,0.3375282287597656,0.3517494201660156,0.3821072578430176,0.4577059745788574,0.336763858795166,0.37076735496520996,0.35181617736816406,0.4214608669281006,0.3457756042480469,0.45007967948913574,0.45430946350097656,0.468137264251709,0.5420312881469727,0.37522006034851074,0.5236947536468506,0.3775501251220703,0.4538400173187256,0.3692896366119385,0.46601438522338867,0.5319573879241943,0.5366101264953613,0.5175285339355469
1713907942.0,0.2610819339752197,0.3286426067352295,0.27112698554992676,0.2681756019592285,0.28904223442077637,0.29471659660339355,0.3166065216064453,0.27939605712890625,0.24724578857421875,0.3020327091217041,0.2643883228302002,0.3204638957977295,0.28072595596313477,0.33426618576049805,0.34241628646850586,0.29150962829589844,0.29122066497802734,0.2678720951080322,0.2766997814178467,0.3440580368041992,0.3430042266845703,0.30916929244995117,0.2844729423522949,0.26175522804260254,0.2643756866455078,0.28342628479003906
1713907943.0,0.04698777198791504,0.08249425888061523,0.2558910846710205,0.2583596706390381,0.2684593200683594,0.2600834369659424,0.09286618232727051,0.27939605712890625,0.24724578857421875,0.3020327091217041,0.2643883228302002,0.20914602279663086,0.28072595596313477,0.17682266235351562,0.26954007148742676,0.26558995246887207,0.2291584014892578,0.2678720951080322,0.24927949905395508,0.12035703659057617,0.27544569969177246,0.30916929244995117,0.2438795566558838,0.1273972988128662,0.09231829643249512,0.25605177879333496
1713907944.0,0.26160478591918945,0.08249425888061523,0.2955045700073242,0.2483081817626953,0.2684593200683594,0.2600834369659424,0.09286618232727051,0.2729182243347168,0.2404940128326416,0.22039556503295898,0.2482607364654541,0.20914602279663086,0.2360687255859375,0.17682266235351562,0.2505207061767578,0.24251008033752441,0.29874444007873535,0.2737131118774414,0.2888033390045166,0.12035703659057617,0.2569124698638916,0.22800350189208984,0.2692570686340332,0.27711987495422363,0.09231829643249512,0.23386859893798828
1713907946.0,0.2464921474456787,0.27764177322387695,0.30063366889953613,0.35025548934936523,0.26232361793518066,0.2759716510772705,0.2686288356781006,0.29356908798217773,0.30924081802368164,0.26526331901550293,0.32042884826660156,0.24897122383117676,0.30679988861083984,0.2578458786010742,0.29519033432006836,0.2959921360015869,0.3219022750854492,0.28949880599975586,0.3098418712615967,0.27557873725891113,0.299821138381958,0.2172842025756836,0.2956118583679199,0.24434351921081543,0.2688133716583252,0.274442195892334
1713907947.0,0.4148576259613037,0.4475233554840088,0.3592090606689453,0.3251328468322754,0.26232361793518066,0.2759716510772705,0.2686288356781006,0.3644990921020508,0.30924081802368164,0.26526331901550293,0.33095669746398926,0.24897122383117676,0.33595967292785645,0.2578458786010742,0.33078575134277344,0.31803131103515625,0.34178996086120605,0.3401973247528076,0.3609883785247803,0.27557873725891113,0.3540163040161133,0.2172842025756836,0.3359649181365967,0.44160938262939453,0.41072654724121094,0.4079446792602539
