timestamp,config_tserve_0_arima.json.log,config_tserve_0_arnn.json.log,config_tserve_10_arima.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arima.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arima.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arima.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arima.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arima.json.log,config_tserve_15_arnn.json.log,config_tserve_1_arima.json.log,config_tserve_1_arnn.json.log,config_tserve_2_arima.json.log,config_tserve_2_arnn.json.log,config_tserve_3_arima.json.log,config_tserve_3_arnn.json.log,config_tserve_4_arima.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arima.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arima.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arima.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arima.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arima.json.log,config_tserve_9_arnn.json.log
1713908417.0,0.09642529487609863,0.04245948791503906,0.08991456031799316,0.06474184989929199,0.08339405059814453,0.0670938491821289,0.09141302108764648,0.06409740447998047,0.10284686088562012,0.03966879844665527,0.10515499114990234,0.04621315002441406,0.13959336280822754,0.03765249252319336,0.08363962173461914,0.03742647171020508,0.10797762870788574,0.0373225212097168,0.08016157150268555,0.03982353210449219,0.13513803482055664,0.038738250732421875,0.14334535598754883,0.04358029365539551,0.1281876564025879,0.03688406944274902,0.1032867431640625,0.06868243217468262,0.05887961387634277,0.038160085678100586,0.04511737823486328,0.037410736083984375
1713908419.0,0.14001893997192383,0.11169052124023438,0.5930416584014893,0.32192564010620117,0.6652791500091553,0.08018827438354492,0.219804048538208,0.1299152374267578,0.7104129791259766,0.08700847625732422,0.27694082260131836,0.2763681411743164,0.056255340576171875,0.178938627243042,0.16655230522155762,0.22738289833068848,0.35710573196411133,0.06168842315673828,0.32662010192871094,0.20332717895507812,0.16415882110595703,0.25113415718078613,0.6293632984161377,0.10515809059143066,0.12741827964782715,0.15428376197814941,0.5176007747650146,0.29944300651550293,0.45979976654052734,0.05996394157409668,0.04590201377868652,0.03901958465576172
1713908420.0,0.13011860847473145,0.07224321365356445,0.09850096702575684,0.06055855751037598,0.0940256118774414,0.08007502555847168,0.14679408073425293,0.07787084579467773,0.7104129791259766,0.07859611511230469,0.15846467018127441,0.058538198471069336,0.1283571720123291,0.07689571380615234,0.13081765174865723,0.05452299118041992,0.16051864624023438,0.0512235164642334,0.1477642059326172,0.05431389808654785,0.11998391151428223,0.05778312683105469,0.09307551383972168,0.07854628562927246,0.13021469116210938,0.05368828773498535,0.09881377220153809,0.06395530700683594,0.11951518058776855,0.0753774642944336,0.10824966430664062,0.040496826171875
1713908421.0,0.12171530723571777,0.0482783317565918,0.09850096702575684,0.0661306381225586,0.0940256118774414,0.05032992362976074,0.1086578369140625,0.06428790092468262,0.12776589393615723,0.04976367950439453,0.12163281440734863,0.06421422958374023,0.06018495559692383,0.04372572898864746,0.12469267845153809,0.06960582733154297,0.05985212326049805,0.042088985443115234,0.08099508285522461,0.03766512870788574,0.11172747611999512,0.06718873977661133,0.09307551383972168,0.04725933074951172,0.09667730331420898,0.049054861068725586,0.09881377220153809,0.06319499015808105,0.09279680252075195,0.04355883598327637,0.07401561737060547,0.03874993324279785
1713908422.0,0.10985469818115234,0.03896141052246094,0.15035581588745117,0.06348466873168945,0.11679577827453613,0.04815983772277832,0.061959266662597656,0.0628964900970459,0.11482858657836914,0.038809776306152344,0.12163281440734863,0.038691043853759766,0.0942084789276123,0.03780174255371094,0.042989492416381836,0.07244062423706055,0.05985212326049805,0.04317903518676758,0.08099508285522461,0.03744363784790039,0.10657048225402832,0.07183670997619629,0.10447406768798828,0.0531611442565918,0.08796095848083496,0.052191972732543945,0.12583088874816895,0.037972450256347656,0.09279680252075195,0.0414576530456543,0.05540585517883301,0.038626670837402344
1713908424.0,0.0415034294128418,0.08442234992980957,0.1635270118713379,0.08589506149291992,0.20627188682556152,0.05988955497741699,0.1994035243988037,0.16019320487976074,0.18673229217529297,0.08954858779907227,0.11984586715698242,0.0608067512512207,0.08836174011230469,0.13555192947387695,0.18677210807800293,0.03831768035888672,0.07601594924926758,0.038207054138183594,0.12185096740722656,0.18557524681091309,0.07657289505004883,0.10972023010253906,0.19363164901733398,0.038141489028930664,0.16114568710327148,0.0883181095123291,0.23462724685668945,0.10746431350708008,0.04772329330444336,0.06345295906066895,0.07229113578796387,0.04006314277648926
1713908425.0,0.045949697494506836,0.057032108306884766,0.11457443237304688,0.06820106506347656,0.20627188682556152,0.05670881271362305,0.060472726821899414,0.06291604042053223,0.18673229217529297,0.03746914863586426,0.0938563346862793,0.041820526123046875,0.0688633918762207,0.04093575477600098,0.09462428092956543,0.037952423095703125,0.09104371070861816,0.038207054138183594,0.06573677062988281,0.03756093978881836,0.08098506927490234,0.039560794830322266,0.1150059700012207,0.047202348709106445,0.08423209190368652,0.03948330879211426,0.11760973930358887,0.06522130966186523,0.09492278099060059,0.0385899543762207,0.0964503288269043,0.04006314277648926
1713908426.0,0.041692495346069336,0.04361414909362793,0.11457443237304688,0.0436854362487793,0.07776975631713867,0.0387876033782959,0.1293811798095703,0.04188203811645508,0.08781766891479492,0.04420065879821777,0.09444546699523926,0.0370941162109375,0.07035589218139648,0.05209827423095703,0.04291677474975586,0.03787827491760254,0.08782005310058594,0.03857111930847168,0.09403443336486816,0.043393611907958984,0.05259513854980469,0.04169058799743652,0.1150059700012207,0.03794145584106445,0.0501556396484375,0.03786015510559082,0.11760973930358887,0.04314589500427246,0.0861508846282959,0.0421903133392334,0.0631260871887207,0.03807878494262695
1713908427.0,0.04185223579406738,0.03806352615356445,0.06756162643432617,0.06769609451293945,0.10174155235290527,0.04508399963378906,0.1293811798095703,0.04888653755187988,0.1363058090209961,0.03785896301269531,0.04814028739929199,0.04023027420043945,0.08797693252563477,0.04073381423950195,0.06304073333740234,0.04023551940917969,0.08782005310058594,0.041480302810668945,0.09403443336486816,0.06388235092163086,0.056432485580444336,0.03843235969543457,0.05228734016418457,0.04030489921569824,0.05871224403381348,0.03955435752868652,0.113800048828125,0.04059457778930664,0.0861508846282959,0.038991689682006836,0.08610343933105469,0.038451194763183594
1713908428.0,0.08891153335571289,0.03784799575805664,0.06468915939331055,0.06769609451293945,0.08765554428100586,0.0379786491394043,0.0666954517364502,0.04888653755187988,0.09549593925476074,0.03915524482727051,0.04814028739929199,0.03742861747741699,0.09158086776733398,0.03825116157531738,0.06304073333740234,0.037981271743774414,0.0763864517211914,0.041721343994140625,0.06079244613647461,0.037569284439086914,0.04854702949523926,0.040018558502197266,0.04735279083251953,0.038062334060668945,0.05871224403381348,0.03710365295410156,0.1012413501739502,0.04059457778930664,0.09058356285095215,0.039098501205444336,0.07169866561889648,0.04107308387756348
1713908430.0,0.041860103607177734,0.04091215133666992,0.11423993110656738,0.04613614082336426,0.08615565299987793,0.04117608070373535,0.07690596580505371,0.04208087921142578,0.10453915596008301,0.03849196434020996,0.12245392799377441,0.03778862953186035,0.08575606346130371,0.038832664489746094,0.09647250175476074,0.0385289192199707,0.10409164428710938,0.038197994232177734,0.10272407531738281,0.044497013092041016,0.07127857208251953,0.0396730899810791,0.11885333061218262,0.03765869140625,0.09129023551940918,0.03674674034118652,0.057810306549072266,0.03835463523864746,0.09563899040222168,0.038661956787109375,0.09962296485900879,0.038877248764038086
1713908431.0,0.042520761489868164,0.04091215133666992,0.1559457778930664,0.0383455753326416,0.08615565299987793,0.04117608070373535,0.09876060485839844,0.06386709213256836,0.10453915596008301,0.0398716926574707,0.06802082061767578,0.03751492500305176,0.09883928298950195,0.04325294494628906,0.08048653602600098,0.04066634178161621,0.1035773754119873,0.039220571517944336,0.10802721977233887,0.03975653648376465,0.08568882942199707,0.03963470458984375,0.16962480545043945,0.03765869140625,0.07824444770812988,0.03826546669006348,0.14340972900390625,0.03955554962158203,0.10474419593811035,0.037837982177734375,0.09962296485900879,0.03937482833862305
1713908432.0,0.0410616397857666,0.037398576736450195,0.1559457778930664,0.03787851333618164,0.16915225982666016,0.03759622573852539,0.08383488655090332,0.04439425468444824,0.06643319129943848,0.0398716926574707,0.0710911750793457,0.03782820701599121,0.05984377861022949,0.04595756530761719,0.057311296463012695,0.03758955001831055,0.09491682052612305,0.03782010078430176,0.0915365219116211,0.03798794746398926,0.04753732681274414,0.040193796157836914,0.16962480545043945,0.03817605972290039,0.06176018714904785,0.03794455528259277,0.14340972900390625,0.03724360466003418,0.09119892120361328,0.037837982177734375,0.15940046310424805,0.03824591636657715
1713908433.0,0.07396101951599121,0.061907052993774414,0.08438944816589355,0.03885221481323242,0.10319924354553223,0.05595278739929199,0.08383488655090332,0.04500436782836914,0.07627034187316895,0.0379490852355957,0.09634757041931152,0.03851675987243652,0.0661325454711914,0.03816366195678711,0.07354211807250977,0.03779315948486328,0.09491682052612305,0.03782010078430176,0.0915365219116211,0.04032492637634277,0.06498146057128906,0.03834652900695801,0.05321955680847168,0.05434751510620117,0.06593060493469238,0.03750801086425781,0.06067848205566406,0.04389309883117676,0.09119892120361328,0.06072664260864258,0.08754611015319824,0.03824591636657715
