timestamp,config_tserve_0_arima.json.log,config_tserve_0_arnn.json.log,config_tserve_10_arima.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arima.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arima.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arima.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arima.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arima.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arima.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arima.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arima.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arima.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arima.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arima.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arima.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arima.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arima.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arima.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arima.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arima.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arima.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arima.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arima.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arima.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arima.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arima.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arima.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arima.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arima.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arima.json.log,config_tserve_35_arnn.json.log,config_tserve_36_arima.json.log,config_tserve_36_arnn.json.log,config_tserve_37_arima.json.log,config_tserve_37_arnn.json.log,config_tserve_38_arima.json.log,config_tserve_38_arnn.json.log,config_tserve_39_arima.json.log,config_tserve_39_arnn.json.log,config_tserve_3_arima.json.log,config_tserve_3_arnn.json.log,config_tserve_40_arima.json.log,config_tserve_40_arnn.json.log,config_tserve_41_arima.json.log,config_tserve_41_arnn.json.log,config_tserve_42_arima.json.log,config_tserve_42_arnn.json.log,config_tserve_43_arima.json.log,config_tserve_43_arnn.json.log,config_tserve_44_arima.json.log,config_tserve_44_arnn.json.log,config_tserve_45_arima.json.log,config_tserve_45_arnn.json.log,config_tserve_4_arima.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arima.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arima.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arima.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arima.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arima.json.log,config_tserve_9_arnn.json.log
1713757225.0,0.7998430728912354,0.04760909080505371,0.6567649841308594,0.16828584671020508,1.577298641204834,0.46387553215026855,,0.29771852493286133,,0.39473390579223633,1.1538877487182617,0.9460690021514893,1.3072712421417236,0.5474646091461182,1.8947968482971191,0.3162271976470947,0.6067197322845459,0.7033472061157227,1.696603775024414,0.5279319286346436,0.4113602638244629,0.07062768936157227,1.9251389503479004,0.12526822090148926,1.4589295387268066,0.9988751411437988,,0.5449016094207764,0.4546821117401123,0.4405393600463867,0.3289053440093994,0.05109119415283203,1.5113353729248047,0.8497529029846191,0.7483956813812256,0.4832417964935303,1.1983306407928467,0.8738930225372314,,0.20406031608581543,0.29860901832580566,0.7994606494903564,1.814180612564087,0.13972234725952148,,0.6065020561218262,1.7302794456481934,0.726771354675293,0.9677515029907227,0.8966221809387207,0.3292994499206543,0.10109090805053711,,0.6774120330810547,,0.1810917854309082,1.6245207786560059,0.27477192878723145,1.7316854000091553,0.6528987884521484,,0.5807223320007324,,0.36648058891296387,0.2842371463775635,0.5072894096374512,,0.26157355308532715,1.0685157775878906,0.41654348373413086,,0.7758536338806152,0.35927724838256836,0.8242883682250977,,0.3418259620666504,,0.2294609546661377,0.7773449420928955,0.628450870513916,0.4815635681152344,0.9796652793884277,,0.06931829452514648,0.8650453090667725,0.9207799434661865,0.9241347312927246,0.556293249130249,,0.09039616584777832,0.544231653213501,0.7551143169403076
1713757228.0,2.5189409255981445,0.08862805366516113,2.5892176628112793,0.07589960098266602,2.7867777347564697,0.08928251266479492,2.9477784633636475,0.07758045196533203,2.6244192123413086,0.0782003402709961,2.754410982131958,0.044473886489868164,2.6982858180999756,0.06662893295288086,2.811753034591675,0.05436992645263672,2.6884872913360596,0.08478593826293945,2.7669849395751953,0.03884530067443848,2.7805962562561035,0.1237640380859375,2.821547746658325,0.11456012725830078,2.725271224975586,0.04086709022521973,2.52722430229187,0.06365609169006348,2.7797012329101562,0.07547903060913086,2.684040069580078,0.05640459060668945,2.752208948135376,0.08320379257202148,2.619983673095703,0.07795262336730957,2.761657238006592,0.08126521110534668,2.3166346549987793,0.07403087615966797,2.5777440071105957,0.08193016052246094,2.8093738555908203,0.0843954086303711,1.9970667362213135,0.08594465255737305,2.7777249813079834,0.08813142776489258,2.601968288421631,0.10242891311645508,2.677490472793579,0.08146047592163086,2.563063621520996,0.3862874507904053,2.864110231399536,0.054633140563964844,2.7274131774902344,0.07533025741577148,2.673151731491089,0.08689546585083008,2.8100790977478027,0.08199548721313477,2.1893627643585205,0.07617950439453125,2.5549511909484863,0.03855180740356445,2.6910147666931152,0.08404541015625,2.6221752166748047,0.07639813423156738,2.4478938579559326,0.10793590545654297,2.775130271911621,0.11171412467956543,2.2585067749023438,0.05287289619445801,2.1352951526641846,0.04880356788635254,2.6759209632873535,0.06573987007141113,2.7094929218292236,0.1393582820892334,2.345763921737671,0.11285114288330078,2.8249824047088623,0.10390067100524902,2.614845037460327,0.04367971420288086,2.406602621078491,0.08579730987548828,2.6613595485687256,0.08743786811828613
1713757231.0,1.786360740661621,0.05702328681945801,1.7839274406433105,0.12801337242126465,1.6820781230926514,0.12285161018371582,2.6323869228363037,0.17019057273864746,2.5325942039489746,0.16960978507995605,1.7473933696746826,0.11370992660522461,1.7564151287078857,0.14771461486816406,1.631986379623413,0.1284322738647461,1.7510573863983154,0.06501531600952148,1.6599664688110352,0.059148311614990234,1.7919182777404785,0.1247866153717041,1.6610705852508545,0.12080144882202148,1.7104334831237793,0.10749053955078125,2.3418259620666504,0.15856432914733887,1.7217957973480225,0.050133705139160156,1.738081693649292,0.15932083129882812,1.6626663208007812,0.10631608963012695,1.7476716041564941,0.1661367416381836,1.7608482837677002,0.10885310173034668,2.434495449066162,0.13159942626953125,1.7303466796875,0.1024329662322998,1.6501595973968506,0.13005709648132324,1.6868369579315186,0.048486948013305664,1.617438554763794,0.03891396522521973,1.7689530849456787,0.10973477363586426,1.75657057762146,0.12308192253112793,2.462912082672119,0.1246480941772461,2.5591719150543213,0.12738609313964844,1.6702136993408203,0.07858657836914062,1.6650605201721191,0.040873050689697266,2.377129077911377,0.0389707088470459,2.2442126274108887,0.17474746704101562,1.692216396331787,0.1607522964477539,2.4968934059143066,0.17360854148864746,1.7531099319458008,0.15704607963562012,2.420548677444458,0.0516357421875,1.6997478008270264,0.07580876350402832,2.332857131958008,0.17291855812072754,2.388446807861328,0.15943622589111328,1.7634179592132568,0.11788034439086914,1.800755500793457,0.12571477890014648,2.3829331398010254,0.04592609405517578,1.649510383605957,0.11261653900146484,1.7873597145080566,0.08203959465026855,2.1880886554718018,0.12382674217224121,1.786759853363037,0.06178116798400879
1713757233.0,1.6030142307281494,0.27269840240478516,1.6159887313842773,0.0929098129272461,1.6820781230926514,0.09124374389648438,1.6391072273254395,0.2177426815032959,1.5910882949829102,0.14200043678283691,1.3581981658935547,0.265352725982666,1.3609304428100586,0.16763973236083984,1.631986379623413,0.03813886642456055,1.5957560539245605,0.2892735004425049,1.6599664688110352,0.2651941776275635,1.5821106433868408,0.13670134544372559,1.6610705852508545,0.03819990158081055,1.7104334831237793,0.11328387260437012,1.6233470439910889,0.12039041519165039,1.5145087242126465,0.24514555931091309,1.3384106159210205,0.03879261016845703,1.6626663208007812,0.18703365325927734,1.5899035930633545,0.1909937858581543,1.250706672668457,0.2093353271484375,1.600496530532837,0.0938408374786377,1.4256236553192139,0.2651975154876709,1.6501595973968506,0.038684844970703125,1.6868369579315186,0.3125884532928467,1.617438554763794,0.21510004997253418,1.4595541954040527,0.1085810661315918,1.2819304466247559,0.14415621757507324,1.6181607246398926,0.06418275833129883,1.6265630722045898,0.08719515800476074,1.6702136993408203,0.2898101806640625,1.6650605201721191,0.2940974235534668,1.6031498908996582,0.26484084129333496,1.6199958324432373,0.18446874618530273,1.692216396331787,0.2404766082763672,1.6002843379974365,0.09335446357727051,1.4916832447052002,0.20785880088806152,1.5997779369354248,0.21707558631896973,1.5828733444213867,0.2419261932373047,1.5950133800506592,0.06342625617980957,1.65797758102417,0.06477904319763184,1.5856363773345947,0.09118056297302246,1.5736491680145264,0.12052559852600098,1.592998743057251,0.2165369987487793,1.649510383605957,0.24058818817138672,1.460813283920288,0.16037988662719727,1.6556146144866943,0.11173486709594727,1.6045255661010742,0.2396240234375
1713757236.0,1.5806140899658203,0.11152315139770508,1.5539770126342773,0.10106539726257324,1.5357038974761963,0.11677861213684082,1.505821943283081,0.17628836631774902,1.4900636672973633,0.17864227294921875,1.6120047569274902,0.10795783996582031,1.587308645248413,0.1768651008605957,1.454167366027832,0.0917506217956543,1.4011788368225098,0.0647268295288086,1.4826645851135254,0.16117286682128906,1.4587249755859375,0.08996820449829102,1.3726651668548584,0.10034704208374023,1.5745744705200195,0.09347748756408691,1.462846279144287,0.1768333911895752,1.5741190910339355,0.06687068939208984,1.6274969577789307,0.09736251831054688,1.5563220977783203,0.07292938232421875,1.6096386909484863,0.16849470138549805,1.63802170753479,0.10886931419372559,1.5146448612213135,0.0858757495880127,1.6662821769714355,0.12082266807556152,1.4270908832550049,0.10587882995605469,1.34627103805542,0.03754830360412598,1.5183804035186768,0.08655285835266113,1.6551384925842285,0.11190342903137207,1.6357669830322266,0.0992732048034668,1.4573891162872314,0.08558940887451172,1.4610421657562256,0.08611130714416504,1.5936250686645508,0.15140938758850098,1.5742807388305664,0.11845898628234863,1.5296874046325684,0.11004829406738281,1.4414234161376953,0.1641557216644287,1.4570622444152832,0.1286604404449463,1.5235142707824707,0.20391154289245605,1.6222655773162842,0.1682579517364502,1.4992480278015137,0.11279559135437012,1.4286749362945557,0.09418606758117676,1.4017870426177979,0.1747455596923828,1.4120988845825195,0.08416223526000977,1.5374464988708496,0.11288642883300781,1.4948794841766357,0.08599853515625,1.4755911827087402,0.11110138893127441,1.4806628227233887,0.09906935691833496,1.6334996223449707,0.1643359661102295,1.4318366050720215,0.08475685119628906,1.4615402221679688,0.06433963775634766
1713757239.0,1.5587165355682373,0.14040875434875488,1.546147108078003,0.07956790924072266,1.4281914234161377,0.11639833450317383,1.5744876861572266,0.16408753395080566,1.510007381439209,0.136185884475708,1.5067095756530762,0.11619257926940918,1.5043516159057617,0.1635723114013672,1.5737130641937256,0.07556295394897461,1.5547387599945068,0.11931490898132324,1.4438426494598389,0.1318981647491455,1.5586647987365723,0.06046175956726074,1.485239028930664,0.0910184383392334,1.479614019393921,0.1021876335144043,1.516974687576294,0.15451717376708984,1.4425363540649414,0.12842154502868652,1.5053801536560059,0.09652853012084961,1.4426898956298828,0.11385583877563477,1.5300731658935547,0.13839411735534668,1.4531621932983398,0.11734914779663086,1.5573747158050537,0.03833913803100586,1.470505714416504,0.11740827560424805,1.4812088012695312,0.11050868034362793,1.4701366424560547,0.126129150390625,1.4469916820526123,0.10580301284790039,1.4867372512817383,0.11011409759521484,1.4869308471679688,0.059545040130615234,1.5600523948669434,0.09833955764770508,1.5475530624389648,0.12148451805114746,1.4456279277801514,0.1440584659576416,1.4544849395751953,0.12893009185791016,1.4895410537719727,0.109832763671875,1.5625543594360352,0.13124632835388184,1.558685541152954,0.1433708667755127,1.5375854969024658,0.15928912162780762,1.4074432849884033,0.15506505966186523,1.5531117916107178,0.10582399368286133,1.5700325965881348,0.1193392276763916,1.5828380584716797,0.14891958236694336,1.545025110244751,0.14094066619873047,1.4960801601409912,0.09153485298156738,1.5545663833618164,0.09254598617553711,1.570279836654663,0.14129996299743652,1.4491291046142578,0.1078798770904541,1.429903268814087,0.14219999313354492,1.5603985786437988,0.09972381591796875,1.5469107627868652,0.11179685592651367
1713757241.0,1.5253615379333496,0.08717799186706543,1.5181348323822021,0.11475324630737305,1.4281914234161377,0.12120199203491211,1.4397296905517578,0.09560370445251465,1.4470388889312744,0.10342049598693848,1.5693202018737793,0.10339951515197754,1.608574628829956,0.09231066703796387,1.3680410385131836,0.10905647277832031,1.451186180114746,0.10267210006713867,1.4438426494598389,0.09986281394958496,1.411686658859253,0.09761166572570801,1.485239028930664,0.10802197456359863,1.6355292797088623,0.10486960411071777,1.4492695331573486,0.08614325523376465,1.4425363540649414,0.08801603317260742,1.6004395484924316,0.10339641571044922,1.4426898956298828,0.0647270679473877,1.5317726135253906,0.0945131778717041,1.5760397911071777,0.09272408485412598,1.4380707740783691,0.10419487953186035,1.6074345111846924,0.10840201377868652,1.4812088012695312,0.12085151672363281,1.4701366424560547,0.08642315864562988,1.4469916820526123,0.12311124801635742,1.5857622623443604,0.11405372619628906,1.6057732105255127,0.11535286903381348,1.440880298614502,0.10959124565124512,1.4835166931152344,0.09774661064147949,1.4456279277801514,0.1024324893951416,1.4544849395751953,0.08835744857788086,1.4543845653533936,0.12745404243469238,1.4428935050964355,0.10346221923828125,1.3828868865966797,0.10131025314331055,1.4638588428497314,0.09717488288879395,1.578554630279541,0.09977841377258301,1.456528663635254,0.11088371276855469,1.4795498847961426,0.060303449630737305,1.4348640441894531,0.09019970893859863,1.4774761199951172,0.07189702987670898,1.5455310344696045,0.10828232765197754,1.4850056171417236,0.1190958023071289,1.4229793548583984,0.08843302726745605,1.4491291046142578,0.11932373046875,1.5606179237365723,0.10241317749023438,1.473555088043213,0.10308504104614258,1.479870319366455,0.04619193077087402
1713757244.0,1.7117083072662354,0.08200502395629883,1.7127540111541748,0.09404683113098145,1.7762303352355957,0.11062955856323242,1.7007167339324951,0.11940860748291016,1.734184741973877,0.1133723258972168,1.7108502388000488,0.12650847434997559,1.7525882720947266,0.09588623046875,1.5745224952697754,0.11750102043151855,1.6765193939208984,0.09626936912536621,1.6070530414581299,0.10523128509521484,1.6795637607574463,0.10656285285949707,1.5917305946350098,0.11751389503479004,1.7514801025390625,0.10885763168334961,1.611262559890747,0.11561036109924316,1.7649481296539307,0.09585118293762207,1.6172187328338623,0.12392854690551758,1.7450828552246094,0.09689211845397949,1.6900699138641357,0.11097478866577148,1.6073880195617676,0.09028911590576172,1.676802158355713,0.11796021461486816,1.628669023513794,0.11608624458312988,1.582287073135376,0.1213371753692627,1.601517677307129,0.10536313056945801,1.6182708740234375,0.10381340980529785,1.6365830898284912,0.13031244277954102,1.6329805850982666,0.10186171531677246,1.7067937850952148,0.10278534889221191,1.7186214923858643,0.07845711708068848,1.7397289276123047,0.09038543701171875,1.7475478649139404,0.10440850257873535,1.6982831954956055,0.09646105766296387,1.7053325176239014,0.10356521606445312,1.6103949546813965,0.08461189270019531,1.7266993522644043,0.10254383087158203,1.6410350799560547,0.10026860237121582,1.7014851570129395,0.11776542663574219,1.7123620510101318,0.10018110275268555,1.701211929321289,0.08982229232788086,1.6688520908355713,0.04578852653503418,1.65690016746521,0.12298011779785156,1.7422409057617188,0.12853288650512695,1.688267469406128,0.07988214492797852,1.5677540302276611,0.12739300727844238,1.6082098484039307,0.08595705032348633,1.6875090599060059,0.12486028671264648,1.7291038036346436,0.0960545539855957
1713757247.0,1.5619800090789795,0.06061911582946777,1.5498814582824707,0.11044168472290039,1.526686191558838,0.10399103164672852,1.611243724822998,0.1062917709350586,1.6025259494781494,0.10490560531616211,1.591261863708496,0.10563373565673828,1.5457494258880615,0.11676549911499023,1.7605888843536377,0.08716559410095215,1.6072051525115967,0.09939217567443848,1.5397708415985107,0.1067805290222168,1.6231415271759033,0.0890343189239502,1.776015043258667,0.1064763069152832,1.5419542789459229,0.10410356521606445,1.6890816688537598,0.11974811553955078,1.5246148109436035,0.10019755363464355,1.6236240863800049,0.09057497978210449,1.534902572631836,0.05869936943054199,1.5515847206115723,0.10435318946838379,1.5425002574920654,0.10088968276977539,1.6253671646118164,0.11689019203186035,1.579456090927124,0.07658648490905762,1.7573015689849854,0.10891532897949219,1.769181251525879,0.0807030200958252,1.4816439151763916,0.08424901962280273,1.5887346267700195,0.1009819507598877,1.6248211860656738,0.1053171157836914,1.6292321681976318,0.1028451919555664,1.5930547714233398,0.05813932418823242,1.5162982940673828,0.08608722686767578,1.502546787261963,0.10381174087524414,1.5991065502166748,0.09566903114318848,1.6635265350341797,0.10064244270324707,1.7435638904571533,0.08028674125671387,1.5670623779296875,0.0699164867401123,1.5397937297821045,0.09436941146850586,1.614130973815918,0.050548553466796875,1.579374074935913,0.047196149826049805,1.6903066635131836,0.06821846961975098,1.7045512199401855,0.05613255500793457,1.582270860671997,0.10057687759399414,1.5406479835510254,0.11389660835266113,1.673994541168213,0.08675408363342285,1.767998218536377,0.10524225234985352,1.5621395111083984,0.07031011581420898,1.703671932220459,0.08470892906188965,1.5540475845336914,0.06150984764099121
1713757250.0,1.6601428985595703,0.21731090545654297,1.6554043292999268,0.08712935447692871,1.4994182586669922,0.08359479904174805,1.5616505146026611,0.17829179763793945,1.5984680652618408,0.17849326133728027,1.571676254272461,0.07442879676818848,1.5409507751464844,0.041304588317871094,1.4875702857971191,0.06228041648864746,1.6420724391937256,0.16953086853027344,1.5001633167266846,0.21034860610961914,1.5689268112182617,0.06912922859191895,1.514371395111084,0.07436656951904297,1.5390608310699463,0.07517409324645996,1.5455994606018066,0.20336151123046875,1.5500094890594482,0.19507479667663574,1.5928759574890137,0.07070374488830566,1.5452511310577393,0.0767354965209961,1.7025363445281982,0.2065565586090088,1.6258220672607422,0.09020423889160156,1.558784008026123,0.08382034301757812,1.6387879848480225,0.06565332412719727,1.5300159454345703,0.09862232208251953,1.5180485248565674,0.19354748725891113,1.5075676441192627,0.06694746017456055,1.6443729400634766,0.08194398880004883,1.5743870735168457,0.08490967750549316,1.561516284942627,0.05552077293395996,1.5954196453094482,0.14730048179626465,1.5445363521575928,0.21472644805908203,1.5577740669250488,0.18980193138122559,1.5962409973144531,0.0766456127166748,1.5277454853057861,0.19102859497070312,1.4969587326049805,0.21535205841064453,1.5612235069274902,0.12239789962768555,1.6443874835968018,0.2170870304107666,1.5840919017791748,0.08424806594848633,1.623664140701294,0.06425976753234863,1.5188100337982178,0.17275452613830566,1.5230910778045654,0.09808135032653809,1.677297830581665,0.08516979217529297,1.6474175453186035,0.07897114753723145,1.5223033428192139,0.21213674545288086,1.5178015232086182,0.07953023910522461,1.663794994354248,0.21901512145996094,1.5086700916290283,0.039148807525634766,1.6449651718139648,0.07295083999633789
