timestamp,config_tserve_0_arima.json.log,config_tserve_0_arnn.json.log,config_tserve_10_arima.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arima.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arima.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arima.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arima.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arima.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arima.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arima.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arima.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arima.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arima.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arima.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arima.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arima.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arima.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arima.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arima.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arima.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arima.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arima.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arima.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arima.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arima.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arima.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arima.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arima.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arima.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arima.json.log,config_tserve_35_arnn.json.log,config_tserve_36_arima.json.log,config_tserve_36_arnn.json.log,config_tserve_37_arima.json.log,config_tserve_37_arnn.json.log,config_tserve_38_arima.json.log,config_tserve_38_arnn.json.log,config_tserve_39_arima.json.log,config_tserve_39_arnn.json.log,config_tserve_3_arima.json.log,config_tserve_3_arnn.json.log,config_tserve_40_arima.json.log,config_tserve_40_arnn.json.log,config_tserve_41_arima.json.log,config_tserve_41_arnn.json.log,config_tserve_42_arima.json.log,config_tserve_42_arnn.json.log,config_tserve_43_arima.json.log,config_tserve_43_arnn.json.log,config_tserve_44_arima.json.log,config_tserve_44_arnn.json.log,config_tserve_45_arima.json.log,config_tserve_45_arnn.json.log,config_tserve_46_arima.json.log,config_tserve_46_arnn.json.log,config_tserve_47_arima.json.log,config_tserve_47_arnn.json.log,config_tserve_48_arima.json.log,config_tserve_48_arnn.json.log,config_tserve_49_arima.json.log,config_tserve_49_arnn.json.log,config_tserve_4_arima.json.log,config_tserve_4_arnn.json.log,config_tserve_50_arima.json.log,config_tserve_50_arnn.json.log,config_tserve_5_arima.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arima.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arima.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arima.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arima.json.log,config_tserve_9_arnn.json.log
1713757255.0,0.14913082122802734,0.09557366371154785,,0.41341638565063477,0.4937100410461426,0.5397751331329346,0.8471992015838623,0.9194338321685791,,0.8506193161010742,,0.7273275852203369,0.3004128932952881,0.21274352073669434,,0.061620473861694336,0.9870138168334961,0.8277835845947266,0.3474104404449463,0.7166168689727783,1.2802989482879639,0.23933029174804688,1.32765793800354,0.1501293182373047,1.068908452987671,0.06623053550720215,0.4317002296447754,0.11558914184570312,0.7626926898956299,0.4814600944519043,,1.086050271987915,,0.8057582378387451,,1.0085268020629883,0.5326168537139893,0.8728678226470947,1.1845347881317139,0.2773408889770508,,0.7711176872253418,1.0261497497558594,0.9635648727416992,,0.08806276321411133,,0.2602849006652832,,0.2377181053161621,,0.04768872261047363,0.6486594676971436,1.0688660144805908,1.2954049110412598,0.6937966346740723,0.2823035717010498,0.04563713073730469,,0.2206883430480957,0.48392152786254883,0.6520321369171143,0.6121337413787842,0.039641380310058594,,0.5441300868988037,,0.05417752265930176,0.21028852462768555,0.24332356452941895,0.3611884117126465,0.4378499984741211,,0.04480242729187012,0.7272465229034424,0.5888478755950928,,0.3954486846923828,0.9071483612060547,0.36746692657470703,,0.6360301971435547,1.2020151615142822,0.17660903930664062,,0.9421441555023193,1.3561677932739258,0.2971384525299072,0.29337167739868164,0.7949986457824707,,0.45918941497802734,,0.7522139549255371,,0.896416425704956,,0.3444995880126953,,0.612152099609375,,0.33121466636657715
1713757255.0,0.3624107837677002,0.09557366371154785,,0.41341638565063477,0.4937100410461426,0.5397751331329346,0.8471992015838623,0.9194338321685791,,0.8506193161010742,,0.7273275852203369,0.3004128932952881,0.21274352073669434,,0.061620473861694336,0.9870138168334961,0.8277835845947266,0.3474104404449463,0.7166168689727783,1.2802989482879639,0.23933029174804688,1.32765793800354,0.1501293182373047,1.068908452987671,0.06623053550720215,0.4317002296447754,0.11558914184570312,0.7626926898956299,0.4814600944519043,,1.086050271987915,,0.8057582378387451,,1.0085268020629883,0.5326168537139893,0.8728678226470947,1.1845347881317139,0.2773408889770508,,0.7711176872253418,1.0261497497558594,0.9635648727416992,,0.08806276321411133,,0.2602849006652832,,0.2377181053161621,,0.04768872261047363,0.6486594676971436,1.0688660144805908,1.2954049110412598,0.6937966346740723,0.2823035717010498,0.04563713073730469,,0.2206883430480957,0.48392152786254883,0.6520321369171143,0.6121337413787842,0.039641380310058594,,0.5441300868988037,,0.05417752265930176,0.21028852462768555,0.24332356452941895,0.3611884117126465,0.4378499984741211,,0.04480242729187012,0.7272465229034424,0.5888478755950928,,0.3954486846923828,0.9071483612060547,0.36746692657470703,,0.6360301971435547,1.2020151615142822,0.17660903930664062,,0.9421441555023193,1.3561677932739258,0.2971384525299072,0.29337167739868164,0.7949986457824707,,0.45918941497802734,,0.7522139549255371,,0.896416425704956,,0.3444995880126953,,0.612152099609375,,0.33121466636657715
1713757259.0,2.5419206619262695,0.20833778381347656,2.5393459796905518,0.2292628288269043,2.4800310134887695,0.22951054573059082,2.4953534603118896,0.16527175903320312,2.5368857383728027,0.21613764762878418,2.550637722015381,0.20738863945007324,2.464445114135742,0.22538471221923828,2.5267274379730225,0.2252969741821289,2.521927833557129,0.15090346336364746,2.544426441192627,0.22214746475219727,2.5678915977478027,0.22575068473815918,2.6453166007995605,0.22861313819885254,2.5409505367279053,0.22961187362670898,2.6062533855438232,0.19158649444580078,2.4815988540649414,0.23162078857421875,2.5980660915374756,0.23248028755187988,2.5864384174346924,0.23701715469360352,2.5529985427856445,0.2264268398284912,2.516462802886963,0.24234795570373535,2.565080404281616,0.2135004997253418,2.2749555110931396,0.23939013481140137,2.507223606109619,0.24046039581298828,2.6546103954315186,0.16953635215759277,2.678922176361084,0.21400690078735352,2.422792911529541,0.20332646369934082,2.4613394737243652,0.22007203102111816,2.4629058837890625,0.2081737518310547,2.651214361190796,0.20477890968322754,2.530975580215454,0.23486042022705078,2.5016112327575684,0.22360539436340332,2.549633026123047,0.21960711479187012,2.4465322494506836,0.21048903465270996,2.6119022369384766,0.18323349952697754,2.4933905601501465,0.23398423194885254,2.587068557739258,0.1889338493347168,2.650757074356079,0.22510433197021484,2.390685558319092,0.22637128829956055,2.4613237380981445,0.22934317588806152,2.56523060798645,0.2226698398590088,2.469423294067383,0.22549772262573242,2.5746171474456787,0.21654963493347168,2.552025556564331,0.20528316497802734,2.5507044792175293,0.2160053253173828,2.615360975265503,0.22132110595703125,2.5281131267547607,0.24182343482971191,2.5368034839630127,0.23401808738708496,2.544252872467041,0.21753382682800293,2.5331273078918457,0.19061708450317383,2.346745014190674,0.22903180122375488,2.63881778717041,0.19441699981689453,2.5736050605773926,0.21971392631530762
1713757262.0,1.7393336296081543,0.1990220546722412,1.8321750164031982,0.17225909233093262,1.722630500793457,0.23493599891662598,1.7290244102478027,0.20048856735229492,1.850614309310913,0.1984093189239502,2.571549654006958,0.23031020164489746,1.7109782695770264,0.2086787223815918,1.9030580520629883,0.21100616455078125,1.6770565509796143,0.20024991035461426,1.7152636051177979,0.22340083122253418,1.7354671955108643,0.21013760566711426,1.7516906261444092,0.20813393592834473,1.7468457221984863,0.20863628387451172,1.7492451667785645,0.20917773246765137,1.690429925918579,0.2076709270477295,2.6378791332244873,0.205305814743042,1.8563363552093506,0.1754910945892334,1.870091438293457,0.20260357856750488,1.7311680316925049,0.20063376426696777,1.7260525226593018,0.20562291145324707,1.935870885848999,0.19775009155273438,1.7287461757659912,0.20534205436706543,2.6421613693237305,0.21447467803955078,2.650099754333496,0.18815231323242188,1.901343822479248,0.22565746307373047,1.9178500175476074,0.22212433815002441,1.720071792602539,0.20397567749023438,1.7380623817443848,0.2185041904449463,1.9525525569915771,0.20808625221252441,1.8987860679626465,0.21497321128845215,1.7332813739776611,0.19346857070922852,1.7134819030761719,0.22752118110656738,1.799241065979004,0.20983409881591797,1.9300165176391602,0.21770286560058594,1.8045432567596436,0.21054315567016602,1.6496357917785645,0.2013247013092041,1.9514708518981934,0.21594738960266113,1.7062292098999023,0.2375476360321045,1.8656716346740723,0.19685125350952148,1.707549810409546,0.1945505142211914,1.9340777397155762,0.22351813316345215,1.7353994846343994,0.20768165588378906,1.869678020477295,0.20472168922424316,1.7347712516784668,0.2135148048400879,1.689866065979004,0.16402482986450195,1.8984496593475342,0.17502617835998535,1.9132444858551025,0.23310613632202148,1.827491283416748,0.19826889038085938,1.9477498531341553,0.21932387351989746,1.8089241981506348,0.22278070449829102,1.9113037586212158,0.19083404541015625
1713757265.0,1.9906957149505615,0.7193670272827148,1.4649910926818848,0.6763560771942139,1.9122769832611084,0.7184848785400391,1.8448171615600586,0.09028911590576172,1.4096083641052246,0.2789733409881592,1.8840320110321045,0.17958831787109375,1.8805272579193115,0.06266665458679199,1.283431053161621,0.3748664855957031,1.863227128982544,0.22913479804992676,1.970339059829712,0.03989267349243164,1.9676249027252197,0.6291007995605469,1.939568281173706,0.4572293758392334,1.9702377319335938,0.25447845458984375,1.9483699798583984,0.6048400402069092,1.818216323852539,0.7366278171539307,1.8755273818969727,0.20302891731262207,1.849966287612915,0.10628414154052734,1.504279613494873,0.03893923759460449,1.851313591003418,0.11485433578491211,1.9812159538269043,0.14409828186035156,1.794706106185913,0.13032865524291992,1.917546272277832,0.32830214500427246,1.850111961364746,0.3032515048980713,1.859093427658081,0.481304407119751,1.9654316902160645,0.505640983581543,1.9417145252227783,0.7186267375946045,1.869075059890747,0.351809024810791,1.9424724578857422,0.22893118858337402,1.6156644821166992,0.4223453998565674,,0.579474925994873,1.8550570011138916,0.7159075736999512,1.8646292686462402,0.1517801284790039,1.3090662956237793,0.7189712524414062,1.5801923274993896,0.24105286598205566,1.9177682399749756,0.406754732131958,1.9232194423675537,0.7341969013214111,1.9446239471435547,0.23595929145812988,1.822594165802002,0.7143778800964355,1.4125726222991943,0.724937915802002,1.8813483715057373,0.5547058582305908,1.688065767288208,0.715700626373291,1.9865262508392334,0.5300633907318115,1.3122498989105225,0.3994612693786621,1.9127235412597656,0.7009902000427246,1.8017070293426514,0.05708003044128418,1.204585313796997,0.7383430004119873,1.8806254863739014,0.08009052276611328,1.3618543148040771,0.1779155731201172,1.841475486755371,0.4260900020599365,1.9015753269195557,0.718116044998169,1.5829176902770996,0.6534748077392578
1713757268.0,1.6902282238006592,0.05787467956542969,1.6942827701568604,0.14540839195251465,1.6168055534362793,0.1579446792602539,1.7973978519439697,0.1431281566619873,1.7428102493286133,0.12674880027770996,1.8913452625274658,0.14126873016357422,1.7070152759552002,0.14487314224243164,1.762965440750122,0.1363997459411621,1.7236454486846924,0.17647933959960938,1.6712133884429932,0.18613004684448242,1.7630610466003418,0.12168431282043457,1.7271959781646729,0.04545903205871582,1.6546220779418945,0.1543266773223877,1.659275770187378,0.07275056838989258,1.772916316986084,0.1522538661956787,1.8842642307281494,0.16719317436218262,1.735349178314209,0.061667680740356445,1.7559247016906738,0.16564273834228516,1.6017379760742188,0.11621832847595215,1.7069296836853027,0.07852435111999512,1.660320520401001,0.1667466163635254,1.673863172531128,0.20267701148986816,1.8828928470611572,0.12478470802307129,1.8846747875213623,0.12298703193664551,1.7610809803009033,0.07262349128723145,1.7896692752838135,0.16096282005310059,1.7108192443847656,0.1485435962677002,1.6949434280395508,0.13697075843811035,1.7643969058990479,0.08703994750976562,1.9463467597961426,0.09623360633850098,1.7739558219909668,0.08340024948120117,1.7399725914001465,0.14288568496704102,1.7264785766601562,0.13556933403015137,1.779571771621704,0.08551764488220215,1.788409948348999,0.1112675666809082,1.8407597541809082,0.19754576683044434,1.7307307720184326,0.1842656135559082,1.6805181503295898,0.1842176914215088,1.6959319114685059,0.17348313331604004,1.759725570678711,0.1033487319946289,1.7612602710723877,0.03816699981689453,1.7430639266967773,0.05152535438537598,1.6776816844940186,0.16134309768676758,1.6969881057739258,0.16922903060913086,1.7581186294555664,0.11117863655090332,1.721501111984253,0.16370320320129395,1.6505379676818848,0.16343379020690918,1.7540359497070312,0.10429024696350098,1.6535348892211914,0.10143065452575684,1.7317957878112793,0.03791546821594238,1.7343192100524902,0.09743189811706543
1713757271.0,1.6375985145568848,0.25501585006713867,1.8891193866729736,0.24541735649108887,1.747734785079956,0.2121870517730713,1.8651561737060547,0.24255013465881348,1.9800758361816406,0.28722357749938965,1.8496003150939941,0.22318744659423828,1.9038796424865723,0.24368691444396973,1.961151361465454,0.29062533378601074,1.9122552871704102,0.24015522003173828,1.6990890502929688,0.24239850044250488,1.7615487575531006,0.24117469787597656,1.803736686706543,0.3000195026397705,1.8578777313232422,0.23930859565734863,1.775087594985962,0.19943714141845703,1.852738380432129,0.21161413192749023,1.806802749633789,0.2139277458190918,1.7474422454833984,0.25630927085876465,2.0088188648223877,0.23838448524475098,1.6644301414489746,0.24176716804504395,1.7315161228179932,0.20616674423217773,1.9464302062988281,0.2388455867767334,1.9195811748504639,0.2391071319580078,1.6829655170440674,0.23765015602111816,1.631727695465088,0.29852819442749023,1.9175193309783936,0.2652323246002197,1.9080886840820312,0.23868370056152344,1.8012161254882812,0.2886214256286621,1.755948543548584,0.262035608291626,1.9868805408477783,0.2907531261444092,,0.27451372146606445,1.8454444408416748,0.2588348388671875,1.7566397190093994,0.23124170303344727,1.8260948657989502,0.22774457931518555,1.9893667697906494,0.2606477737426758,1.77766752243042,0.2916526794433594,1.7076704502105713,0.21229028701782227,1.88413667678833,0.23022127151489258,1.8189690113067627,0.19661760330200195,1.8215296268463135,0.23674941062927246,1.9103412628173828,0.22729802131652832,1.988701343536377,0.22892475128173828,1.665832281112671,0.21767687797546387,1.7649712562561035,0.29314708709716797,1.7890379428863525,0.23871827125549316,1.881190299987793,0.2546863555908203,1.7980918884277344,0.22636079788208008,1.9490950107574463,0.26526522636413574,1.9619946479797363,0.23743033409118652,1.916585922241211,0.2951805591583252,1.7715256214141846,0.25948619842529297,1.985870122909546,0.22459864616394043
1713757274.0,1.9680562019348145,0.23038768768310547,1.793609380722046,0.22459864616394043,2.008471965789795,0.2431793212890625,1.8795604705810547,0.23572111129760742,1.6919808387756348,0.22697830200195312,1.8957815170288086,0.24583172798156738,1.9295639991760254,0.21997928619384766,1.747992753982544,0.21292734146118164,1.9660265445709229,0.2149362564086914,1.959627389907837,0.23881125450134277,1.967254638671875,0.24277734756469727,1.949256420135498,0.1794896125793457,1.9748997688293457,0.22005200386047363,1.961024522781372,0.222334623336792,1.9006969928741455,0.23969435691833496,1.8997087478637695,0.21528196334838867,1.9655535221099854,0.23077940940856934,1.6734182834625244,0.23833680152893066,1.9385976791381836,0.23842310905456543,1.950284719467163,0.22060346603393555,1.642143964767456,0.23812127113342285,1.9700510501861572,0.21616601943969727,1.9196233749389648,0.20506930351257324,1.91270112991333,0.21884465217590332,1.6391386985778809,0.15268182754516602,1.670219898223877,0.1824197769165039,1.9383444786071777,0.20538711547851562,1.9709761142730713,0.23401975631713867,1.6562070846557617,0.2166447639465332,1.8984663486480713,0.21483898162841797,1.8938429355621338,0.23686766624450684,1.9508192539215088,0.20662474632263184,1.789900302886963,0.213578462600708,1.6352274417877197,0.2318887710571289,1.8983078002929688,0.2223660945892334,1.9435946941375732,0.23924779891967773,1.6304454803466797,0.20342016220092773,1.941725730895996,0.2462630271911621,1.818701982498169,0.24547529220581055,1.8860363960266113,0.23298335075378418,1.6365463733673096,0.2529869079589844,1.9737374782562256,0.24492979049682617,1.8202283382415771,0.19925832748413086,1.9310016632080078,0.24696135520935059,1.950237512588501,0.18180084228515625,1.7974591255187988,0.24504351615905762,1.6528713703155518,0.21083950996398926,1.7408640384674072,0.23999238014221191,1.6268389225006104,0.17096948623657227,1.9400551319122314,0.20246505737304688,1.673475742340088,0.23864030838012695
1713757277.0,1.7342314720153809,0.20325374603271484,1.7622478008270264,0.1581728458404541,1.5890915393829346,0.1507270336151123,1.6224110126495361,0.20569133758544922,1.7967345714569092,0.203566312789917,1.8050310611724854,0.21423602104187012,1.6659069061279297,0.1944904327392578,1.781984567642212,0.22396254539489746,1.6751434803009033,0.2029438018798828,1.724982738494873,0.21339011192321777,1.6355664730072021,0.18257904052734375,1.7001383304595947,0.19561553001403809,1.673365831375122,,1.7020082473754883,0.146881103515625,1.6348438262939453,0.18392252922058105,1.7812700271606445,0.15022563934326172,1.7064943313598633,0.21139240264892578,1.8186492919921875,0.20634818077087402,1.6331067085266113,0.2020587921142578,1.7011289596557617,0.17397642135620117,1.8212120532989502,0.17524147033691406,1.7385931015014648,0.20099210739135742,1.6462581157684326,0.17995810508728027,1.7792868614196777,0.18331384658813477,1.8195292949676514,0.1889045238494873,1.8245925903320312,0.19997167587280273,1.6418557167053223,0.17902016639709473,1.7045416831970215,0.20671319961547852,1.805394172668457,0.1716461181640625,1.8293347358703613,0.19609594345092773,1.6221742630004883,0.11473917961120605,1.6327698230743408,0.1807410717010498,1.6710700988769531,0.16499543190002441,1.8284261226654053,0.21054983139038086,1.6807036399841309,0.19371438026428223,1.6511471271514893,0.18053483963012695,1.836130142211914,0.19240260124206543,1.6131229400634766,0.14607858657836914,1.6840085983276367,0.2240455150604248,1.6029326915740967,0.18375825881958008,1.8096134662628174,0.12711429595947266,1.7363817691802979,0.16512107849121094,1.714247465133667,0.18054652214050293,1.6489887237548828,0.18657183647155762,1.66141939163208,0.2065744400024414,1.678058385848999,0.1532735824584961,1.8252465724945068,0.20460033416748047,1.8010199069976807,0.18505191802978516,1.8268752098083496,0.18880844116210938,1.7009401321411133,0.2098865509033203,1.8227570056915283,0.15045928955078125
1713757279.0,1.5741333961486816,0.11193346977233887,1.5057146549224854,0.07732605934143066,1.7318203449249268,0.08521032333374023,1.7454652786254883,0.14846420288085938,1.7967345714569092,0.10113239288330078,1.8050310611724854,0.09981751441955566,1.7134902477264404,0.118865966796875,,,1.6530678272247314,0.1518716812133789,1.5671961307525635,0.12847208976745605,1.6670968532562256,0.12471961975097656,1.6525123119354248,0.09709668159484863,,,1.6230175495147705,0.11105561256408691,1.7327287197113037,0.07867670059204102,1.7812700271606445,0.13641119003295898,1.64406418800354,0.10733675956726074,1.8186492919921875,0.13205718994140625,1.8374898433685303,0.12994813919067383,1.6242647171020508,0.14141130447387695,1.8212120532989502,0.12377715110778809,1.59144926071167,0.1420152187347412,1.824845314025879,0.1436479091644287,1.7792868614196777,0.07011151313781738,1.8195292949676514,0.13338947296142578,1.8245925903320312,0.151824951171875,1.709547519683838,0.16831493377685547,1.6030550003051758,0.13195252418518066,1.805394172668457,0.1900632381439209,1.8293347358703613,0.1039576530456543,1.727550983428955,0.0882561206817627,1.726731777191162,0.1451711654663086,1.59844970703125,0.11533284187316895,1.8284261226654053,0.1322193145751953,,,1.8099207878112793,0.11900067329406738,1.836130142211914,0.12577104568481445,1.7459115982055664,0.06142401695251465,,,1.7572765350341797,0.09688997268676758,1.8096134662628174,0.06128525733947754,1.585960865020752,0.10635805130004883,1.527559518814087,0.09398341178894043,1.6478242874145508,0.1026756763458252,1.6369526386260986,0.1384432315826416,1.5461757183074951,0.08075928688049316,1.8252465724945068,0.14344358444213867,1.8010199069976807,0.12840962409973145,1.8268752098083496,0.10111594200134277,1.6439659595489502,0.14476370811462402,1.8227570056915283,0.11192464828491211
