timestamp,config_tserve_0_arima.json.log,config_tserve_0_arnn.json.log,config_tserve_10_arima.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arima.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arima.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arima.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arima.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arima.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arima.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arima.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arima.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arima.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arima.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arima.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arima.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arima.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arima.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arima.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arima.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arima.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arima.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arima.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arima.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arima.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arima.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arima.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arima.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arima.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arima.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arima.json.log,config_tserve_35_arnn.json.log,config_tserve_36_arima.json.log,config_tserve_36_arnn.json.log,config_tserve_37_arima.json.log,config_tserve_37_arnn.json.log,config_tserve_38_arima.json.log,config_tserve_38_arnn.json.log,config_tserve_39_arima.json.log,config_tserve_39_arnn.json.log,config_tserve_3_arima.json.log,config_tserve_3_arnn.json.log,config_tserve_40_arima.json.log,config_tserve_40_arnn.json.log,config_tserve_4_arima.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arima.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arima.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arima.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arima.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arima.json.log,config_tserve_9_arnn.json.log
1713908557.0,0.25843286514282227,0.5245876312255859,0.34206175804138184,0.6212406158447266,0.7789304256439209,0.16632628440856934,1.1406033039093018,0.14540624618530273,0.957451343536377,0.1478269100189209,1.074127197265625,0.12252569198608398,1.005575180053711,0.3418600559234619,0.30483245849609375,0.6597003936767578,0.3511667251586914,0.7238829135894775,,0.6024012565612793,0.44765567779541016,0.20668911933898926,0.706925630569458,0.475189208984375,,0.1269054412841797,0.8689966201782227,0.09148812294006348,0.5857830047607422,0.3194386959075928,0.35871386528015137,0.22280311584472656,0.8217825889587402,0.5489916801452637,0.39267873764038086,0.14616060256958008,,0.7533397674560547,0.25014328956604004,0.1461036205291748,,0.4520599842071533,0.14029288291931152,0.7376651763916016,0.4790830612182617,0.4553799629211426,0.45060253143310547,0.5594339370727539,0.8435518741607666,0.7792997360229492,1.0378520488739014,0.6997122764587402,,0.6748554706573486,,0.2683296203613281,0.17509794235229492,0.11932873725891113,,0.7583158016204834,0.42460036277770996,0.7764160633087158,0.40667080879211426,0.4979984760284424,,0.29361605644226074,,0.36333584785461426,,0.406663179397583,,0.6452441215515137,,0.20496201515197754,0.682100772857666,0.30057406425476074,,0.4288604259490967,,0.3808169364929199,,0.2446434497833252
1713908558.0,1.1766526699066162,0.5245876312255859,0.34206175804138184,0.6212406158447266,0.7789304256439209,0.752784252166748,1.1406033039093018,0.5829594135284424,0.957451343536377,0.1478269100189209,1.074127197265625,0.12252569198608398,1.005575180053711,0.7069292068481445,0.30483245849609375,0.6597003936767578,0.3511667251586914,0.7238829135894775,1.2703640460968018,0.6024012565612793,0.44765567779541016,0.20668911933898926,0.706925630569458,0.475189208984375,1.83042573928833,0.1269054412841797,0.8689966201782227,0.09148812294006348,0.5857830047607422,0.7160787582397461,0.35871386528015137,0.7220706939697266,0.8217825889587402,0.5489916801452637,0.39267873764038086,0.7781648635864258,1.441953182220459,0.7533397674560547,0.913191556930542,0.1461036205291748,1.48152756690979,0.4520599842071533,0.39722609519958496,0.7376651763916016,0.4790830612182617,0.4553799629211426,0.45060253143310547,0.5594339370727539,0.8435518741607666,0.7792997360229492,1.0378520488739014,0.6997122764587402,1.675368309020996,0.6748554706573486,1.842397928237915,0.6768076419830322,0.5114805698394775,0.11932873725891113,1.6180741786956787,0.7583158016204834,0.42460036277770996,0.7764160633087158,0.40667080879211426,0.4979984760284424,1.223132848739624,0.7152886390686035,1.2787644863128662,0.7299318313598633,1.8852617740631104,0.406663179397583,1.7766807079315186,0.6452441215515137,1.656231164932251,0.20496201515197754,0.682100772857666,0.7384226322174072,1.3527228832244873,0.4288604259490967,1.7438435554504395,0.7052609920501709,1.5838983058929443,0.6991584300994873
1713908561.0,1.6621196269989014,0.05846810340881348,1.7689225673675537,0.08037137985229492,1.7743592262268066,0.0376591682434082,1.7162413597106934,0.07766127586364746,1.7405736446380615,0.08063340187072754,1.7544314861297607,0.08899974822998047,1.7532517910003662,0.06418037414550781,1.3301265239715576,0.09192824363708496,1.8911747932434082,0.08666419982910156,1.8244376182556152,0.06406116485595703,0.913297176361084,0.06844425201416016,1.8038082122802734,0.13374114036560059,1.7925715446472168,0.0910346508026123,1.786658763885498,0.08551430702209473,1.815284252166748,0.04111433029174805,1.0527544021606445,0.04181241989135742,1.7736799716949463,0.07678866386413574,0.92303466796875,0.04210996627807617,1.8194806575775146,0.0882568359375,1.821016788482666,0.07401609420776367,1.8497631549835205,0.039290428161621094,1.8005447387695312,0.08819222450256348,1.8655471801757812,0.10830020904541016,1.8556163311004639,0.06439924240112305,1.790179967880249,0.09136629104614258,1.7676491737365723,0.09186983108520508,1.7884693145751953,0.08474946022033691,1.7978851795196533,0.039670467376708984,1.834357738494873,0.0897529125213623,1.7996842861175537,0.08442926406860352,1.8468756675720215,0.09192442893981934,0.8909642696380615,0.08551955223083496,1.7638840675354004,0.046111345291137695,1.8021337985992432,0.03916597366333008,1.796698808670044,0.061419010162353516,1.7814342975616455,0.05715441703796387,1.7811923027038574,0.08372187614440918,1.7865946292877197,0.03707146644592285,1.8128776550292969,0.15799999237060547,1.7727203369140625,0.03783893585205078,1.7905056476593018,0.0659630298614502
1713908564.0,1.150726318359375,0.09677338600158691,1.0915729999542236,0.04100918769836426,1.179197072982788,0.04364967346191406,0.6186535358428955,0.06693172454833984,0.7648515701293945,0.09667038917541504,0.49001598358154297,0.0379486083984375,1.087585687637329,0.0639035701751709,1.149000644683838,0.06172800064086914,1.2107188701629639,0.04700660705566406,1.0590050220489502,0.1028282642364502,1.2006521224975586,0.06364750862121582,1.247478723526001,0.11343002319335938,1.148707389831543,0.04549360275268555,1.0770692825317383,0.06303834915161133,1.227799415588379,0.08588242530822754,1.1509108543395996,0.0572357177734375,1.2046425342559814,0.04214143753051758,1.1977474689483643,0.09745502471923828,0.8877253532409668,0.05644488334655762,0.8427257537841797,0.09488630294799805,1.0134336948394775,0.09234499931335449,0.9625113010406494,0.043579816818237305,1.2085258960723877,0.09048867225646973,1.222480297088623,0.10484147071838379,1.2160704135894775,0.03888559341430664,0.3676321506500244,0.04667019844055176,0.5636727809906006,0.08158588409423828,1.1385679244995117,0.07427668571472168,0.5258557796478271,0.07270288467407227,0.4010176658630371,0.058960676193237305,1.22597074508667,0.0518186092376709,1.1964390277862549,0.08549666404724121,1.068413496017456,0.03796076774597168,1.1017382144927979,0.04065823554992676,1.1448326110839844,0.09038877487182617,0.6555914878845215,0.0724787712097168,0.6930358409881592,0.04822802543640137,1.2399697303771973,0.04273176193237305,1.093055009841919,0.0851602554321289,1.126060962677002,0.10104250907897949,0.4454920291900635,0.038645267486572266
1713908566.0,1.0491206645965576,0.09161210060119629,1.0915729999542236,0.03939652442932129,1.0043799877166748,0.062365055084228516,1.0591347217559814,0.06319522857666016,1.0117251873016357,0.06970930099487305,1.0775561332702637,0.03803205490112305,1.087585687637329,0.06872940063476562,1.035719394683838,0.0862264633178711,1.0619392395019531,0.03949618339538574,1.0550758838653564,0.0949866771697998,1.0851516723632812,0.06280970573425293,1.033541202545166,0.08961224555969238,1.0404889583587646,0.06562614440917969,1.0770692825317383,0.06422853469848633,1.0464696884155273,0.09402871131896973,1.0707604885101318,0.037805795669555664,1.0341887474060059,0.05780673027038574,1.0234417915344238,0.06050467491149902,0.9928994178771973,0.06176924705505371,0.9852101802825928,0.06537771224975586,1.0105953216552734,0.08903026580810547,0.9882071018218994,0.04028797149658203,1.060378074645996,0.0906229019165039,1.034743070602417,0.09330201148986816,1.04390287399292,0.0814509391784668,1.0594403743743896,0.03737044334411621,0.988518476486206,0.07000398635864258,1.0543920993804932,0.06450891494750977,1.0210278034210205,0.03816103935241699,1.0694315433502197,0.0380854606628418,1.0084221363067627,0.03967714309692383,0.9740824699401855,0.0855872631072998,1.011960744857788,0.08416104316711426,1.020172357559204,0.06486916542053223,1.0389814376831055,0.06911468505859375,1.0390739440917969,0.08904480934143066,1.0064027309417725,0.040766239166259766,1.0266950130462646,0.039642333984375,1.093055009841919,0.08693456649780273,1.0360488891601562,0.03967142105102539,1.0709848403930664,0.06366872787475586
1713908568.0,1.1618130207061768,0.11629915237426758,1.0214271545410156,0.04015994071960449,1.1249380111694336,0.03731107711791992,1.038987398147583,0.10027241706848145,1.0837907791137695,0.17107486724853516,0.9691805839538574,0.07610630989074707,1.0143418312072754,0.18133163452148438,0.9625437259674072,0.17265534400939941,0.9811904430389404,0.050847530364990234,1.1268510818481445,0.03797745704650879,1.022597312927246,0.1480412483215332,1.0792193412780762,0.17458200454711914,1.1243598461151123,0.03770256042480469,1.0113794803619385,0.12222838401794434,1.0668978691101074,0.17021846771240234,0.9498083591461182,0.08135604858398438,1.1161472797393799,0.05937671661376953,0.9991133213043213,0.16989779472351074,1.1465022563934326,0.05097460746765137,1.0966739654541016,0.17365074157714844,1.1695928573608398,0.17260193824768066,1.161447286605835,0.13399600982666016,1.0145132541656494,0.17121028900146484,1.0443451404571533,0.03984546661376953,1.101438045501709,0.08416128158569336,0.9799768924713135,0.09134864807128906,1.0558843612670898,0.17240285873413086,1.1233129501342773,0.16225051879882812,1.0622544288635254,0.12266993522644043,0.950667142868042,0.04249835014343262,0.9215013980865479,0.05794572830200195,0.8996963500976562,0.17627310752868652,1.011960744857788,0.06760430335998535,1.020172357559204,0.17393803596496582,1.0900297164916992,0.17056035995483398,1.0767276287078857,0.10790109634399414,1.062695026397705,0.06453633308410645,1.0957789421081543,0.04715323448181152,0.9968726634979248,0.17641735076904297,1.1323487758636475,0.16268491744995117,1.0428712368011475,0.16959619522094727
1713908570.0,0.9258553981781006,0.05722546577453613,1.104630708694458,0.0548090934753418,1.1249380111694336,0.03807878494262695,1.0463976860046387,0.0380246639251709,1.0627000331878662,0.05937838554382324,1.0032577514648438,0.06152987480163574,1.0729336738586426,0.0382232666015625,0.9176511764526367,0.03796195983886719,0.984020471572876,0.05393266677856445,1.0671353340148926,0.07153058052062988,1.022979736328125,0.0645442008972168,1.0373146533966064,0.0416104793548584,0.8819420337677002,0.04767656326293945,1.046844244003296,0.06651711463928223,1.024413824081421,0.049886226654052734,0.9160974025726318,0.05356884002685547,1.1161472797393799,0.038398027420043945,0.9571385383605957,0.05964922904968262,1.0299501419067383,0.043956756591796875,1.0630171298980713,0.0663614273071289,1.0132865905761719,0.03797554969787598,1.0207409858703613,0.05308794975280762,1.017967939376831,0.03750276565551758,1.0047547817230225,0.06572675704956055,1.101438045501709,0.03921389579772949,0.9883227348327637,0.07102036476135254,1.0424389839172363,0.04361677169799805,0.8466839790344238,0.07902097702026367,1.0123627185821533,0.06858634948730469,1.0356881618499756,0.04858851432800293,0.9649808406829834,0.05995011329650879,0.921741247177124,0.04242706298828125,1.1317722797393799,0.06697463989257812,1.114213466644287,0.04015707969665527,0.9185986518859863,0.04568052291870117,1.0617315769195557,0.06187891960144043,1.0480852127075195,0.055077552795410156,1.0957789421081543,0.04929184913635254,1.0422747135162354,0.03793764114379883,0.9863803386688232,0.06137371063232422,1.021308183670044,0.05048346519470215
1713908572.0,1.0117290019989014,0.037491798400878906,1.020909070968628,0.03759121894836426,0.9965269565582275,0.057466983795166016,1.0763452053070068,0.06250786781311035,1.083665132522583,0.07407927513122559,1.062253713607788,0.038129329681396484,1.0685803890228271,0.06759810447692871,1.0583584308624268,0.06969356536865234,1.053267478942871,0.05119657516479492,0.9642603397369385,0.03741931915283203,1.0230073928833008,0.03899240493774414,1.0373146533966064,0.04492330551147461,1.0637965202331543,0.04309368133544922,1.0399830341339111,0.03950023651123047,1.024413824081421,0.06590533256530762,1.0609514713287354,0.040426015853881836,1.0107991695404053,0.037986040115356445,1.0569744110107422,0.07260870933532715,1.0997390747070312,0.03813982009887695,1.0536317825317383,0.0730290412902832,1.0895318984985352,0.06178641319274902,1.0608627796173096,0.06062579154968262,1.017967939376831,0.04093527793884277,1.0047547817230225,0.037841796875,0.9955406188964844,0.08164000511169434,1.0370044708251953,0.036733388900756836,1.0797698497772217,0.0757753849029541,0.9922678470611572,0.0706779956817627,1.070502758026123,0.05720829963684082,1.0700781345367432,0.05457758903503418,1.0650153160095215,0.05356001853942871,1.0907208919525146,0.07030320167541504,0.9707927703857422,0.03759503364562988,0.9741711616516113,0.07826924324035645,1.0057878494262695,0.048690080642700195,1.0619163513183594,0.03753066062927246,1.0785701274871826,0.06235980987548828,1.004572868347168,0.04442620277404785,1.0327775478363037,0.03872394561767578,1.007847547531128,0.06221413612365723,1.0855779647827148,0.06293606758117676
1713908574.0,1.0858826637268066,0.06857800483703613,1.0026681423187256,0.059941768646240234,0.9975769519805908,0.05742454528808594,1.0522277355194092,0.06625819206237793,1.0305571556091309,0.04833698272705078,1.0686354637145996,0.04306507110595703,0.9720375537872314,0.04087996482849121,1.0589823722839355,0.04683208465576172,1.053267478942871,0.09164667129516602,1.0453073978424072,0.05255603790283203,1.0230073928833008,0.03884315490722656,1.0151493549346924,0.04593062400817871,1.0748472213745117,0.06460261344909668,1.0621991157531738,0.03826022148132324,1.010711431503296,0.05713486671447754,1.019380807876587,0.03722643852233887,0.9986777305603027,0.0516514778137207,1.0323634147644043,0.04754519462585449,1.0126376152038574,0.0414273738861084,1.0707180500030518,0.048182010650634766,0.9886479377746582,0.048996686935424805,1.043100118637085,0.03800201416015625,1.0064411163330078,0.04575324058532715,1.0097558498382568,0.047270774841308594,0.9999885559082031,0.05105924606323242,1.0454349517822266,0.046758174896240234,1.019543170928955,0.04536175727844238,1.048370122909546,0.043274641036987305,1.045722246170044,0.0652303695678711,1.0742652416229248,0.08873105049133301,1.0360238552093506,0.06531023979187012,1.0409159660339355,0.04608154296875,0.9611566066741943,0.038443565368652344,0.9510419368743896,0.04639029502868652,1.0502374172210693,0.04987192153930664,1.0496602058410645,0.04215359687805176,1.051877498626709,0.03856182098388672,1.0109896659851074,0.05455899238586426,1.0211880207061768,0.04810643196105957,1.0340306758880615,0.041493892669677734,1.0356123447418213,0.04341888427734375
1713908577.0,1.117933750152588,0.08415389060974121,1.2220726013183594,0.07088136672973633,1.1623561382293701,0.07170867919921875,1.034137487411499,0.08067941665649414,1.0108752250671387,0.038641929626464844,1.0104825496673584,0.07536625862121582,1.1742522716522217,0.05695295333862305,1.0865728855133057,0.059168100357055664,1.121854543685913,0.06390261650085449,1.0336995124816895,0.0494077205657959,1.1277344226837158,0.08469915390014648,1.1512956619262695,0.03798961639404297,1.1029224395751953,0.03930854797363281,1.1904747486114502,0.08083224296569824,1.1425063610076904,0.04848909378051758,1.095726728439331,0.08896613121032715,1.128230094909668,0.07022356986999512,1.1111972332000732,0.04377293586730957,1.0078113079071045,0.07649040222167969,0.9781265258789062,0.037554025650024414,1.0293381214141846,0.06319236755371094,0.9942588806152344,0.06511688232421875,1.1155600547790527,0.07221436500549316,1.1092031002044678,0.0413661003112793,1.0849883556365967,0.07239961624145508,1.1975176334381104,0.06484532356262207,1.0217294692993164,0.03905034065246582,1.104201078414917,0.0480804443359375,1.0082292556762695,0.07808065414428711,1.0124273300170898,0.03815770149230957,1.1208581924438477,0.0650019645690918,1.097015380859375,0.05606842041015625,1.1741628646850586,0.08355832099914551,1.1731958389282227,0.038404226303100586,1.1122448444366455,0.038702964782714844,1.0158286094665527,0.04718804359436035,1.0074350833892822,0.06464266777038574,1.1806797981262207,0.0747673511505127,1.2232646942138672,0.05435299873352051,1.0835604667663574,0.05624723434448242,0.9740712642669678,0.05309295654296875
