timestamp,config_tserve_0_arima.json.log,config_tserve_0_arnn.json.log,config_tserve_10_arima.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arima.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arima.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arima.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arima.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arima.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arima.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arima.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arima.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arima.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arima.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arima.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arima.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arima.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arima.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arima.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arima.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arima.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arima.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arima.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arima.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arima.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arima.json.log,config_tserve_30_arnn.json.log,config_tserve_3_arima.json.log,config_tserve_3_arnn.json.log,config_tserve_4_arima.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arima.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arima.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arima.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arima.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arima.json.log,config_tserve_9_arnn.json.log
1713908497.0,1.1797375679016113,0.6528944969177246,1.4618606567382812,0.3562185764312744,0.8317892551422119,0.10458588600158691,1.1535000801086426,0.7114462852478027,0.4012753963470459,0.5786895751953125,1.278757095336914,0.499556303024292,0.2433469295501709,0.5334630012512207,0.45508837699890137,0.5357105731964111,1.0187036991119385,0.631342887878418,1.082336664199829,0.3793363571166992,0.3371896743774414,0.5802876949310303,1.3800806999206543,0.5839099884033203,0.6125729084014893,0.31507444381713867,0.9312553405761719,0.6738622188568115,0.5332252979278564,0.6282787322998047,0.26958322525024414,0.5277118682861328,0.6616148948669434,0.7122852802276611,1.484973430633545,0.5820457935333252,0.7607347965240479,0.6539459228515625,1.3598732948303223,0.712364673614502,0.6686685085296631,0.5855624675750732,1.4119398593902588,0.5320701599121094,1.308459758758545,0.7047526836395264,1.6445915699005127,0.44521641731262207,0.6873631477355957,0.7084341049194336,1.208306074142456,0.5815417766571045,1.7444815635681152,0.5801699161529541,1.7083117961883545,0.6815502643585205,0.8999819755554199,0.508554220199585,1.616137981414795,0.6581766605377197,1.5437719821929932,0.5371577739715576
1713908499.0,1.5440394878387451,0.03837466239929199,1.4666359424591064,0.03781533241271973,1.6830167770385742,0.04242515563964844,1.538722038269043,0.06775450706481934,1.7715988159179688,0.09086394309997559,1.1844923496246338,0.04149365425109863,1.7880194187164307,0.09131526947021484,1.810190200805664,0.03854537010192871,1.6002097129821777,0.05199742317199707,1.3528728485107422,0.045102596282958984,1.7694318294525146,0.09057331085205078,1.4469654560089111,0.08907175064086914,1.7644147872924805,0.06729316711425781,1.6181831359863281,0.043981075286865234,1.7848920822143555,0.03952503204345703,1.795590877532959,0.0400843620300293,1.741410732269287,0.037841081619262695,1.4845633506774902,0.0847780704498291,1.7431917190551758,0.062232255935668945,1.4340195655822754,0.04330158233642578,1.7862560749053955,0.03845047950744629,1.4626250267028809,0.08789682388305664,1.4228270053863525,0.05740475654602051,1.454606056213379,0.0880744457244873,1.7653563022613525,0.06917524337768555,1.5323493480682373,0.08926582336425781,1.7444815635681152,0.09177160263061523,1.7083117961883545,0.047844648361206055,1.6687099933624268,0.08210897445678711,1.4597361087799072,0.05791974067687988,1.4761855602264404,0.08887553215026855
1713908501.0,0.6826198101043701,0.0391082763671875,0.6734027862548828,0.10901713371276855,0.6413311958312988,0.08562612533569336,0.6676206588745117,0.041548728942871094,0.6640076637268066,0.03775644302368164,0.509817361831665,0.09530115127563477,0.6246912479400635,0.11289358139038086,0.5861992835998535,0.0390169620513916,0.6971783638000488,0.037601470947265625,0.5879766941070557,0.03741049766540527,0.5902752876281738,0.16303038597106934,0.6148519515991211,0.03987264633178711,0.5700628757476807,0.06285309791564941,0.6907494068145752,0.06313371658325195,0.5828778743743896,0.03847622871398926,0.6243445873260498,0.06120610237121582,0.5797686576843262,0.03887438774108887,0.6850566864013672,0.1378917694091797,0.5911531448364258,0.08783578872680664,0.6907169818878174,0.04398369789123535,0.5644087791442871,0.03874373435974121,0.6536297798156738,0.14215612411499023,0.6767959594726562,0.046735286712646484,0.6158328056335449,0.03757929801940918,0.562859058380127,0.0456235408782959,0.6872045993804932,0.06294965744018555,0.5154678821563721,0.06344771385192871,0.47748517990112305,0.03726005554199219,0.6708223819732666,0.11831331253051758,0.6682415008544922,0.04323220252990723,0.670548677444458,0.08779788017272949
1713908503.0,0.335284948348999,0.03686404228210449,0.5713210105895996,0.10229277610778809,0.5619809627532959,0.07982158660888672,0.49837255477905273,0.0396726131439209,0.6149609088897705,0.06025123596191406,0.6482892036437988,0.11665654182434082,0.6892518997192383,0.06979060173034668,0.4822826385498047,0.15817546844482422,0.32352781295776367,0.0389404296875,0.6748368740081787,0.12434697151184082,0.5393431186676025,0.12171792984008789,0.3013753890991211,0.13663411140441895,0.5135781764984131,0.10556602478027344,0.47846198081970215,0.05877423286437988,0.5268051624298096,0.10818052291870117,0.7232446670532227,0.13534951210021973,0.5932929515838623,0.03837847709655762,0.47414588928222656,0.14754462242126465,0.6396269798278809,0.037587881088256836,0.3807849884033203,0.03779411315917969,0.5247039794921875,0.13631558418273926,0.2319648265838623,0.09199261665344238,0.5275869369506836,0.03941535949707031,0.5221726894378662,0.06448221206665039,0.45792722702026367,0.04453730583190918,0.27034473419189453,0.06276822090148926,0.5852508544921875,0.04909253120422363,0.5503718852996826,0.03764200210571289,0.529456377029419,0.039510250091552734,0.5548341274261475,0.03790450096130371,0.4740619659423828,0.09580564498901367
1713908504.0,0.7672419548034668,0.05225849151611328,0.5713210105895996,0.04166364669799805,0.7129547595977783,0.04088258743286133,0.49837255477905273,0.03786325454711914,0.7276515960693359,0.06025123596191406,0.6482892036437988,0.03806805610656738,0.6892518997192383,0.09555649757385254,0.7365243434906006,0.0475313663482666,0.7475183010101318,0.0389404296875,0.6748368740081787,0.044912099838256836,0.7130014896392822,0.08804488182067871,0.7880618572235107,0.06782054901123047,0.749187707901001,0.045122385025024414,0.7315347194671631,0.047842979431152344,0.7700963020324707,0.04774975776672363,0.7232446670532227,0.04518842697143555,0.7211897373199463,0.04019784927368164,0.47414588928222656,0.08290886878967285,0.7447888851165771,0.037587881088256836,0.7958917617797852,0.03753948211669922,0.7263517379760742,0.04528617858886719,0.767291784286499,0.04195213317871094,0.5275869369506836,0.037543535232543945,0.5221726894378662,0.06415081024169922,0.7536258697509766,0.037389278411865234,0.7771985530853271,0.06276822090148926,0.5852508544921875,0.04391169548034668,0.5503718852996826,0.03764200210571289,0.7298133373260498,0.0534062385559082,0.5548341274261475,0.03842973709106445,0.4740619659423828,0.0710299015045166
1713908506.0,0.8267884254455566,0.03874802589416504,0.7348742485046387,0.052258968353271484,0.7671377658843994,0.061309099197387695,0.755333662033081,0.03915739059448242,0.6963081359863281,0.038156986236572266,0.6715779304504395,0.03888368606567383,0.6787559986114502,0.036836862564086914,0.7064850330352783,0.06339859962463379,0.7920022010803223,0.03900408744812012,0.677243709564209,0.04255795478820801,0.6922156810760498,0.06216001510620117,0.8161768913269043,0.06204581260681152,0.7144546508789062,0.03699541091918945,0.7817251682281494,0.03795266151428223,0.7326812744140625,0.061593055725097656,0.7304637432098389,0.03777122497558594,0.7735037803649902,0.05690121650695801,0.7712278366088867,0.03748369216918945,0.7763950824737549,0.04323458671569824,0.8596343994140625,0.0388948917388916,0.7434535026550293,0.03838920593261719,0.8500912189483643,0.03862285614013672,0.7591753005981445,0.03820633888244629,0.6634118556976318,0.06879854202270508,0.7222399711608887,0.05867123603820801,0.8325562477111816,0.04098796844482422,0.7455861568450928,0.042963504791259766,0.748401403427124,0.03938460350036621,0.8330535888671875,0.06542515754699707,0.6509575843811035,0.038866281509399414,0.7037057876586914,0.037541866302490234
1713908508.0,0.4793741703033447,0.12135744094848633,0.45993709564208984,0.2051398754119873,0.4279470443725586,0.0891108512878418,0.4708878993988037,0.1698141098022461,0.7999646663665771,0.0643775463104248,0.8680601119995117,0.1645338535308838,0.8364360332489014,0.06279945373535156,0.7638475894927979,0.18308329582214355,0.3582770824432373,0.09214425086975098,0.8900582790374756,0.22877931594848633,0.7931666374206543,0.23581671714782715,0.5060591697692871,0.08795833587646484,0.7879509925842285,0.2147512435913086,0.36966919898986816,0.15769219398498535,0.7837255001068115,0.08322548866271973,0.807255744934082,0.13341355323791504,0.6457195281982422,0.09574174880981445,0.35996389389038086,0.13888788223266602,0.46438097953796387,0.03891468048095703,0.3620443344116211,0.14490747451782227,0.7666053771972656,0.1079254150390625,0.4100174903869629,0.11336970329284668,0.4896540641784668,0.037830352783203125,0.9109411239624023,0.1892554759979248,0.7781012058258057,0.0722053050994873,0.447833776473999,0.06600379943847656,0.8699779510498047,0.038796186447143555,0.8950150012969971,0.038285017013549805,0.32180309295654297,0.03982090950012207,0.9005177021026611,0.06285333633422852,0.8768222332000732,0.06367611885070801
1713908510.0,0.8460288047790527,0.05122709274291992,0.8435764312744141,0.06035637855529785,0.8563814163208008,0.04538607597351074,0.8202841281890869,0.045699119567871094,0.6680939197540283,0.03785133361816406,0.3298816680908203,0.04978442192077637,0.4106624126434326,0.0458066463470459,0.7185781002044678,0.06099510192871094,0.8279051780700684,0.037786006927490234,0.5259439945220947,0.06202840805053711,0.36158061027526855,0.05433797836303711,0.8535928726196289,0.03809094429016113,0.7420797348022461,0.05061459541320801,0.8723678588867188,0.06444621086120605,0.5976934432983398,0.05795001983642578,0.6481852531433105,0.05939292907714844,0.8769352436065674,0.0528721809387207,0.8534507751464844,0.04639172554016113,0.8699092864990234,0.038574934005737305,0.849156379699707,0.04420018196105957,0.8425962924957275,0.05982804298400879,0.8325867652893066,0.04521536827087402,0.7331497669219971,0.04208660125732422,0.4921109676361084,0.04726433753967285,0.7676520347595215,0.05632972717285156,0.8451850414276123,0.038303375244140625,0.41213083267211914,0.03963041305541992,0.3725240230560303,0.037328243255615234,0.8577470779418945,0.04438281059265137,0.4599134922027588,0.03800845146179199,0.8050291538238525,0.03828167915344238
1713908512.0,0.80194091796875,0.047617435455322266,0.749049186706543,0.04523921012878418,0.806793212890625,0.04569077491760254,0.7981531620025635,0.0378568172454834,0.7632179260253906,0.039325714111328125,0.7763304710388184,0.047043800354003906,0.7756993770599365,0.04405355453491211,0.7577002048492432,0.04589200019836426,0.7898366451263428,0.039103031158447266,0.7862138748168945,0.04533696174621582,0.7752718925476074,0.0496671199798584,0.784043550491333,0.03877711296081543,0.7734665870666504,0.04610872268676758,0.7353460788726807,0.04081606864929199,0.8004922866821289,0.047438621520996094,0.7568926811218262,0.03854227066040039,0.7255632877349854,0.04389333724975586,0.7838163375854492,0.04518485069274902,0.7546188831329346,0.0386965274810791,0.7813601493835449,0.053948163986206055,0.7181534767150879,0.038817405700683594,0.8061783313751221,0.048821449279785156,0.7874786853790283,0.05449557304382324,0.7527227401733398,0.04664015769958496,0.7345199584960938,0.05184745788574219,0.7921257019042969,0.03967022895812988,0.8017230033874512,0.042520999908447266,0.7826058864593506,0.037038564682006836,0.7724366188049316,0.045279502868652344,0.7619984149932861,0.03928947448730469,0.7212512493133545,0.043265581130981445
1713908514.0,0.6913113594055176,0.06647443771362305,0.7304673194885254,0.058824777603149414,0.7233130931854248,0.049767255783081055,0.7331767082214355,0.03918886184692383,0.7374200820922852,0.07455801963806152,0.7703781127929688,0.048294782638549805,0.7593264579772949,0.060396671295166016,0.7504017353057861,0.08398079872131348,0.7272837162017822,0.038031816482543945,0.7095165252685547,0.08080458641052246,0.7651948928833008,0.06606316566467285,0.7049305438995361,0.0478212833404541,0.7330231666564941,0.06991100311279297,0.7329003810882568,0.06139683723449707,0.7024898529052734,0.06771326065063477,0.7146470546722412,0.039034128189086914,0.7127866744995117,0.05719423294067383,0.7209954261779785,0.05803728103637695,0.7226040363311768,0.06802773475646973,0.7219254970550537,0.07708215713500977,0.7372605800628662,0.04241752624511719,0.7218954563140869,0.03812694549560547,0.7238080501556396,0.05788016319274902,0.6417350769042969,0.04426312446594238,0.7311840057373047,0.06274795532226562,0.70688796043396,0.037908315658569336,0.7496373653411865,0.03808021545410156,0.7107589244842529,0.06473064422607422,0.7557187080383301,0.04777979850769043,0.7014083862304688,0.0383448600769043,0.7208099365234375,0.04728221893310547
