timestamp,config_tserve_0_arima.json.log,config_tserve_0_arnn.json.log,config_tserve_10_arima.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arima.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arima.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arima.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arima.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arima.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arima.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arima.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arima.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arima.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arima.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arima.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arima.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arima.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arima.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arima.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arima.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arima.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arima.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arima.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arima.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arima.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arima.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arima.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arima.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arima.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arima.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arima.json.log,config_tserve_35_arnn.json.log,config_tserve_3_arima.json.log,config_tserve_3_arnn.json.log,config_tserve_4_arima.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arima.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arima.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arima.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arima.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arima.json.log,config_tserve_9_arnn.json.log
1713908527.0,0.2260591983795166,0.3179738521575928,0.7703325748443604,0.23298978805541992,0.8920032978057861,0.2636091709136963,0.8257014751434326,0.3659024238586426,0.45586442947387695,0.2346031665802002,1.2981014251708984,0.2534310817718506,1.0704948902130127,0.7483246326446533,0.6709456443786621,0.5254676342010498,0.943572998046875,0.46138525009155273,0.8612916469573975,0.5630571842193604,0.5458278656005859,0.41541552543640137,0.704237699508667,0.2707068920135498,0.443727970123291,0.7300136089324951,1.4866340160369873,0.2926023006439209,1.3984942436218262,0.4829230308532715,0.2807130813598633,0.5901107788085938,0.20659184455871582,0.390106201171875,1.1584362983703613,0.7930457592010498,1.1245880126953125,0.34448671340942383,0.15937376022338867,0.5647845268249512,1.0186119079589844,0.4388308525085449,0.18349504470825195,0.549652099609375,0.34937047958374023,0.22750258445739746,1.600830078125,0.18590068817138672,0.3173825740814209,0.19936299324035645,0.4824860095977783,0.7074460983276367,0.9708526134490967,0.6857724189758301,,0.5300636291503906,1.260023832321167,0.6361632347106934,0.2430591583251953,0.21309256553649902,1.6318671703338623,0.5007562637329102,0.5742809772491455,0.8033447265625,1.2260351181030273,0.6116390228271484,1.5210351943969727,0.6607537269592285,1.5780203342437744,0.21555447578430176,1.6871905326843262,0.5398745536804199
1713908529.0,1.7928540706634521,0.04345560073852539,1.7857813835144043,0.037294864654541016,1.6902599334716797,0.38397932052612305,1.7637343406677246,0.27324557304382324,1.693688154220581,0.03960895538330078,1.2981014251708984,0.38149523735046387,1.0704948902130127,0.09421682357788086,1.7685601711273193,0.08707761764526367,1.7711057662963867,0.04282689094543457,,0.05806112289428711,1.720677375793457,0.03991508483886719,1.7817049026489258,0.04179072380065918,1.757986307144165,0.09288167953491211,1.4866340160369873,0.04287457466125488,1.3984942436218262,0.03724551200866699,1.7932476997375488,0.0991206169128418,1.7812201976776123,0.03836226463317871,1.1584362983703613,0.09893083572387695,1.1245880126953125,0.04082489013671875,1.3519320487976074,0.07652807235717773,1.0186119079589844,0.037151336669921875,1.432077407836914,0.12408852577209473,1.7848694324493408,0.41599512100219727,1.600830078125,0.03870749473571777,1.7839362621307373,0.038347721099853516,1.716266393661499,0.11542439460754395,1.75557279586792,0.11511588096618652,1.7225077152252197,0.061893463134765625,1.260023832321167,0.0392453670501709,1.7905724048614502,0.4199981689453125,1.6318671703338623,0.03777146339416504,1.7245285511016846,0.09627127647399902,1.2260351181030273,0.11330699920654297,1.5210351943969727,0.12431502342224121,1.5780203342437744,0.04497694969177246,1.6871905326843262,0.11526989936828613
1713908531.0,0.9706697463989258,0.10259366035461426,1.0188322067260742,0.08269333839416504,1.0311553478240967,0.09769225120544434,1.0306200981140137,0.10240864753723145,1.693688154220581,0.08977079391479492,1.75982666015625,0.1083221435546875,1.782975196838379,0.10957169532775879,1.030076503753662,0.08865165710449219,0.954564094543457,0.1027076244354248,1.8652410507202148,0.10430502891540527,1.0221703052520752,0.13796329498291016,1.0540480613708496,0.09877538681030273,1.1248579025268555,0.09554219245910645,1.8109521865844727,0.10250711441040039,1.8190898895263672,0.11290168762207031,1.0033149719238281,0.09557580947875977,1.0810303688049316,0.10506772994995117,1.8079619407653809,0.10183000564575195,1.80192232131958,0.09802055358886719,1.3717100620269775,0.10225915908813477,1.7609691619873047,0.15263962745666504,1.4244375228881836,0.09419798851013184,0.9125447273254395,0.10332846641540527,1.7934761047363281,0.06374502182006836,0.8804261684417725,0.03896617889404297,1.050222635269165,0.10242009162902832,0.9629673957824707,0.1002192497253418,1.8225104808807373,0.09407234191894531,1.72829008102417,0.11156415939331055,1.034400463104248,0.10975384712219238,1.7703931331634521,0.09711098670959473,1.0560083389282227,0.10588884353637695,1.8167328834533691,0.09406661987304688,1.8153958320617676,0.10032916069030762,1.7856342792510986,0.06007695198059082,1.8121178150177002,0.10562753677368164
1713908533.0,0.8457024097442627,0.049299001693725586,0.8399202823638916,0.040090322494506836,0.8392086029052734,0.06117701530456543,0.8362472057342529,0.07939672470092773,1.0258839130401611,0.03938484191894531,1.0377304553985596,0.08687877655029297,0.993032693862915,0.03957319259643555,0.8047256469726562,0.044703006744384766,0.8217692375183105,0.04148578643798828,0.9232931137084961,0.08275175094604492,0.8243861198425293,0.049489498138427734,0.8135240077972412,0.053804636001586914,0.8206357955932617,0.067230224609375,0.9906492233276367,0.05541419982910156,1.0056893825531006,0.05466628074645996,0.7728421688079834,0.05357861518859863,0.8396604061126709,0.04734373092651367,1.0189447402954102,0.04153108596801758,1.0218489170074463,0.03762555122375488,0.9341466426849365,0.10712265968322754,1.001793622970581,0.05158400535583496,0.8587350845336914,0.06328916549682617,0.8521745204925537,0.03953218460083008,0.9754574298858643,0.040285587310791016,0.843325138092041,0.03882408142089844,0.7714319229125977,0.06343913078308105,0.9629673957824707,0.06697845458984375,0.9492056369781494,0.05669736862182617,1.0332770347595215,0.1178135871887207,0.8046433925628662,0.038411855697631836,0.9575991630554199,0.055672645568847656,0.8212745189666748,0.04163503646850586,0.9477667808532715,0.06570839881896973,0.9866623878479004,0.06422162055969238,0.9598562717437744,0.042310237884521484,0.9350452423095703,0.059601545333862305
1713908535.0,0.8868677616119385,0.07053065299987793,0.8616020679473877,0.03859281539916992,0.8955442905426025,0.042688846588134766,0.8803894519805908,0.04693722724914551,0.7243938446044922,0.04499554634094238,0.7781028747558594,0.03931903839111328,0.8173067569732666,0.03724169731140137,0.8913893699645996,0.06504464149475098,0.9145901203155518,0.03895974159240723,0.8922054767608643,0.04178595542907715,0.8727231025695801,0.0682063102722168,0.8821454048156738,0.04061460494995117,0.8150525093078613,0.03704333305358887,0.8478050231933594,0.041326045989990234,0.8416738510131836,0.04227256774902344,0.8865165710449219,0.03800392150878906,0.9021098613739014,0.06466102600097656,0.8183374404907227,0.042565107345581055,0.8138701915740967,0.038681983947753906,0.9089300632476807,0.04205441474914551,0.8282546997070312,0.07055997848510742,0.9089217185974121,0.06487345695495605,0.8862087726593018,0.03832364082336426,0.8938314914703369,0.0636594295501709,0.9026899337768555,0.03794503211975098,0.8942439556121826,0.06106758117675781,0.829509973526001,0.061161041259765625,0.9232611656188965,0.06213974952697754,0.7673866748809814,0.04301309585571289,0.8229129314422607,0.05234074592590332,0.8860437870025635,0.03739619255065918,0.8849050998687744,0.04789233207702637,0.8218798637390137,0.0430140495300293,0.871732234954834,0.03839230537414551,0.8923513889312744,0.06555700302124023,0.9118366241455078,0.041928768157958984
1713908537.0,0.982335090637207,0.0654292106628418,1.0885562896728516,0.042710304260253906,1.0950188636779785,0.11948704719543457,1.1112189292907715,0.0609736442565918,0.9677674770355225,0.03828120231628418,0.9386794567108154,0.08595895767211914,0.9195332527160645,0.12853217124938965,1.0322306156158447,0.04187369346618652,0.9145901203155518,0.038274288177490234,1.0181822776794434,0.06199765205383301,1.0042977333068848,0.03798103332519531,1.0172498226165771,0.040060997009277344,0.9526023864746094,0.13203144073486328,0.9884090423583984,0.06168842315673828,0.979830265045166,0.13893675804138184,0.9742579460144043,0.12968850135803223,0.9707765579223633,0.0416867733001709,0.9487369060516357,0.12720894813537598,0.8841149806976318,0.037923574447631836,0.9966857433319092,0.06160235404968262,0.9135727882385254,0.03798556327819824,0.9726462364196777,0.12570738792419434,0.975085973739624,0.11879968643188477,0.985919713973999,0.03921031951904297,0.9667465686798096,0.039032936096191406,0.9812836647033691,0.12496757507324219,0.925290584564209,0.12666964530944824,0.9580025672912598,0.04356527328491211,0.9470643997192383,0.06408405303955078,0.9307632446289062,0.12195372581481934,0.972235918045044,0.04289698600769043,1.0202853679656982,0.13068795204162598,0.9514918327331543,0.12496471405029297,0.9691460132598877,0.13101887702941895,0.998772382736206,0.03959369659423828,0.9760210514068604,0.062222957611083984
1713908539.0,0.9281518459320068,0.03863692283630371,1.0885562896728516,0.03796553611755371,1.0950188636779785,0.04851412773132324,1.1112189292907715,0.038218021392822266,0.9965405464172363,0.040816307067871094,0.9199080467224121,0.04940438270568848,1.0532681941986084,0.04345130920410156,0.9636635780334473,0.0461735725402832,1.1050169467926025,0.03794217109680176,0.8742814064025879,0.06327986717224121,0.9648427963256836,0.03793931007385254,0.9785115718841553,0.03873944282531738,0.9647829532623291,0.04418206214904785,1.0169994831085205,0.03740215301513672,0.991304874420166,0.04871177673339844,0.9726800918579102,0.04173421859741211,0.9345040321350098,0.037679195404052734,0.9925844669342041,0.04321765899658203,1.034848928451538,0.03823375701904297,0.9074211120605469,0.03836369514465332,1.0822575092315674,0.03790783882141113,0.9103469848632812,0.03835749626159668,0.9489331245422363,0.04228091239929199,0.9555041790008545,0.03883075714111328,0.9435279369354248,0.03788256645202637,0.8743069171905518,0.042875051498413086,1.0834927558898926,0.04197335243225098,0.938676118850708,0.0369725227355957,0.9471735954284668,0.03895425796508789,0.9050552845001221,0.044977664947509766,0.9391953945159912,0.03844594955444336,0.964418888092041,0.05051445960998535,0.9695777893066406,0.04212141036987305,0.9805755615234375,0.04299306869506836,0.9537732601165771,0.03710436820983887,0.9294664859771729,0.048689842224121094
1713908541.0,1.1065704822540283,0.03849506378173828,0.9328052997589111,0.038960933685302734,0.9460031986236572,0.09173870086669922,0.9283730983734131,0.07234406471252441,0.970409631729126,0.03760480880737305,1.0031931400299072,0.09601354598999023,0.9765100479125977,0.0383601188659668,1.0638542175292969,0.04157066345214844,0.9357960224151611,0.03789877891540527,1.0904724597930908,0.0778660774230957,1.060326337814331,0.04299569129943848,1.0645930767059326,0.04800820350646973,1.0678575038909912,0.03833484649658203,0.9985086917877197,0.04417777061462402,0.9885387420654297,0.04437065124511719,1.053642988204956,0.042894840240478516,1.0935173034667969,0.0383296012878418,0.9932584762573242,0.04043006896972656,0.9159965515136719,0.0572514533996582,1.058882474899292,0.07209587097167969,0.9463019371032715,0.03898024559020996,1.1238222122192383,0.038465261459350586,1.0935049057006836,0.08559679985046387,1.0768587589263916,0.038378238677978516,1.1130335330963135,0.04629945755004883,1.0340580940246582,0.04103565216064453,0.9400603771209717,0.041532039642333984,1.084644079208374,0.04405093193054199,0.9239902496337891,0.04837989807128906,1.0006442070007324,0.09175515174865723,1.047774076461792,0.04240870475769043,1.0464918613433838,0.06118345260620117,1.008291244506836,0.05004382133483887,1.0440073013305664,0.03802013397216797,1.0916647911071777,0.03761911392211914,1.100297451019287,0.10063719749450684
1713908543.0,0.7812705039978027,0.04449200630187988,1.0624003410339355,0.06477665901184082,1.0216398239135742,0.0382382869720459,1.001267433166504,0.04057645797729492,0.900214672088623,0.0637364387512207,0.8982510566711426,0.04094433784484863,0.9300730228424072,0.0427706241607666,1.0638542175292969,0.038086652755737305,0.9901330471038818,0.07026290893554688,0.811072826385498,0.03959393501281738,0.8661096096038818,0.039404869079589844,1.0645930767059326,0.08860540390014648,0.8447535037994385,0.0773928165435791,0.8034172058105469,0.09467673301696777,0.8517520427703857,0.06377911567687988,0.8547284603118896,0.0789182186126709,0.745922327041626,0.07267475128173828,0.8626582622528076,0.07488179206848145,0.9266355037689209,0.03881359100341797,0.8010096549987793,0.06328892707824707,0.9352664947509766,0.038816213607788086,0.750208854675293,0.05472898483276367,0.7923297882080078,0.0470428466796875,0.8088021278381348,0.06921648979187012,0.7470190525054932,0.07174134254455566,0.832005500793457,0.062444448471069336,0.9946069717407227,0.06651687622070312,0.7959375381469727,0.03919649124145508,0.8742349147796631,0.06702327728271484,0.8431961536407471,0.04708051681518555,0.8277451992034912,0.08774304389953613,0.8500254154205322,0.044538021087646484,0.8438541889190674,0.09061408042907715,0.8235757350921631,0.060623884201049805,0.8292243480682373,0.04938364028930664,0.8131554126739502,0.03980302810668945
1713908545.0,0.4955439567565918,0.04037213325500488,0.8132636547088623,0.3092062473297119,0.872215986251831,0.33527398109436035,0.8618061542510986,0.306088924407959,0.8980424404144287,0.2649202346801758,0.9131276607513428,0.3023087978363037,0.8907763957977295,0.3671126365661621,0.8455429077148438,0.35419368743896484,0.9050981998443604,0.041008949279785156,0.9031496047973633,0.33174729347229004,0.8054502010345459,0.3284604549407959,0.8575458526611328,0.24285149574279785,0.5929093360900879,0.35701799392700195,0.9400105476379395,0.06128501892089844,0.9301998615264893,0.15126585960388184,0.6805856227874756,0.1005866527557373,0.9015190601348877,0.09032678604125977,0.8562374114990234,0.27614426612854004,0.8448104858398438,0.26647019386291504,0.9287664890289307,0.33183979988098145,0.8887457847595215,0.0681295394897461,0.9416308403015137,0.1260356903076172,0.5228593349456787,0.3654637336730957,0.9392187595367432,0.3141345977783203,0.6953027248382568,0.27817535400390625,0.514448881149292,0.30321645736694336,0.8878836631774902,0.20097637176513672,0.9253265857696533,0.07410407066345215,0.8631546497344971,0.30279541015625,0.5414810180664062,0.36159682273864746,0.9311020374298096,0.17592334747314453,0.716299295425415,0.3625812530517578,0.9554212093353271,0.25113344192504883,0.9114871025085449,0.22641539573669434,0.9187602996826172,0.3032550811767578,0.9083328247070312,0.3299734592437744
