timestamp,config_tserve_0_arnn.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arnn.json.log,config_tserve_3_arnn.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arnn.json.log
1713908266.0,0.06333684921264648,0.06106066703796387,0.06012678146362305,0.06356596946716309,0.03685879707336426,0.05934619903564453,0.058547019958496094,0.06319117546081543,0.03715372085571289,0.06073737144470215,0.03729534149169922,0.05990314483642578,0.06092238426208496,0.041877031326293945,0.05932021141052246,0.04007411003112793,0.0612030029296875,0.03698992729187012,0.05919027328491211,0.039638519287109375,0.06153583526611328,0.06705403327941895,0.06114840507507324,0.05375242233276367,0.06230616569519043,0.05938220024108887,0.03733038902282715,0.06193256378173828,0.06009697914123535,0.06394004821777344,0.0373077392578125,0.05955362319946289,0.03718113899230957,0.057709455490112305,0.04050898551940918,0.037198781967163086
1713908267.0,0.0370783805847168,0.03960728645324707,0.03684830665588379,0.03766059875488281,0.04207205772399902,0.11397862434387207,0.08089685440063477,0.037459373474121094,0.03715372085571289,0.03942441940307617,0.0376589298248291,0.04041624069213867,0.10833907127380371,0.041877031326293945,0.05834221839904785,0.036453962326049805,0.039719343185424805,0.03658652305603027,0.038155317306518555,0.04164886474609375,0.037316083908081055,0.03648829460144043,0.03912925720214844,0.0917205810546875,0.037238121032714844,0.038552284240722656,0.03934288024902344,0.03690791130065918,0.037177085876464844,0.03658413887023926,0.0373077392578125,0.11408758163452148,0.10875368118286133,0.10723185539245605,0.10966610908508301,0.037198781967163086
1713908268.0,0.0423274040222168,0.04580950736999512,0.045554161071777344,0.03768134117126465,0.04971456527709961,0.036447763442993164,0.0366206169128418,0.040305376052856445,0.03723716735839844,0.04960751533508301,0.055562496185302734,0.043166160583496094,0.10833907127380371,0.0390775203704834,0.03722357749938965,0.04296135902404785,0.04502511024475098,0.0504457950592041,0.06198835372924805,0.05204629898071289,0.04147696495056152,0.03766942024230957,0.045760393142700195,0.03626894950866699,0.058223724365234375,0.04375720024108887,0.03934288024902344,0.036972999572753906,0.03710651397705078,0.03712034225463867,0.037687063217163086,0.11408758163452148,0.03667926788330078,0.058335304260253906,0.04631304740905762,0.037297964096069336
1713908269.0,0.03670167922973633,0.037162065505981445,0.03688645362854004,0.056257009506225586,0.043771982192993164,0.036447763442993164,0.0366206169128418,0.037053823471069336,0.03810453414916992,0.08465433120727539,0.04151582717895508,0.03678727149963379,0.05264639854431152,0.04411792755126953,0.03722357749938965,0.044588565826416016,0.10933089256286621,0.04691720008850098,0.06135153770446777,0.041649818420410156,0.057919979095458984,0.037836551666259766,0.06160473823547363,0.03626894950866699,0.036336660385131836,0.0698549747467041,0.05882120132446289,0.0928494930267334,0.03710651397705078,0.04092073440551758,0.03891563415527344,0.05721616744995117,0.03667926788330078,0.058335304260253906,0.04631304740905762,0.0369875431060791
1713908270.0,0.1543560028076172,0.17024803161621094,0.1848466396331787,0.056257009506225586,0.11363768577575684,0.10884547233581543,0.08537626266479492,0.037053823471069336,0.08699297904968262,0.17019391059875488,0.10328269004821777,0.19510483741760254,0.11018776893615723,0.13877034187316895,0.0369563102722168,0.17570233345031738,0.10933089256286621,0.10333442687988281,0.06135153770446777,0.03833770751953125,0.057919979095458984,0.2099769115447998,0.1712658405303955,0.03740262985229492,0.036336660385131836,0.0698549747467041,0.061365365982055664,0.0928494930267334,0.061745405197143555,0.12987303733825684,0.06287574768066406,0.0859215259552002,0.059992074966430664,0.13471364974975586,0.037218332290649414,0.037984609603881836
1713908271.0,0.04122352600097656,0.17024803161621094,0.1848466396331787,0.1275026798248291,0.04289388656616211,0.03717160224914551,0.037670135498046875,0.10733771324157715,0.03726673126220703,0.17019391059875488,0.042507171630859375,0.19510483741760254,0.04251885414123535,0.04763507843017578,0.06960177421569824,0.04520368576049805,0.17111802101135254,0.043291330337524414,0.13023734092712402,0.0368952751159668,0.1314375400543213,0.2099769115447998,0.1712658405303955,0.037164926528930664,0.13084840774536133,0.16941285133361816,0.03754591941833496,0.12216973304748535,0.06493902206420898,0.04366183280944824,0.03760719299316406,0.03755664825439453,0.03724384307861328,0.04139900207519531,0.036873579025268555,0.03688383102416992
1713908273.0,0.03827095031738281,0.04281258583068848,0.039536237716674805,0.03728675842285156,0.03766775131225586,0.03805136680603027,0.03704023361206055,0.03708791732788086,0.03684735298156738,0.03853344917297363,0.0375370979309082,0.04145979881286621,0.03746342658996582,0.03957390785217285,0.03746151924133301,0.03888225555419922,0.03883481025695801,0.04082036018371582,0.03709840774536133,0.03700733184814453,0.03858327865600586,0.041695356369018555,0.04000711441040039,0.036684513092041016,0.039998769760131836,0.039540767669677734,0.0660240650177002,0.0372929573059082,0.03985452651977539,0.03706860542297363,0.03725886344909668,0.03766989707946777,0.03714489936828613,0.03713345527648926,0.06285476684570312,0.03909921646118164
1713908274.0,0.04651331901550293,0.050620079040527344,0.047446250915527344,0.051073551177978516,0.03807353973388672,0.038053274154663086,0.03669595718383789,0.05669665336608887,0.03718280792236328,0.051296234130859375,0.040877580642700195,0.046148061752319336,0.03746342658996582,0.03965139389038086,0.061049699783325195,0.045778751373291016,0.056051015853881836,0.042968034744262695,0.05271720886230469,0.0371856689453125,0.03665423393249512,0.04850959777832031,0.05342745780944824,0.0645298957824707,0.04510855674743652,0.0572664737701416,0.036459922790527344,0.055348873138427734,0.03706979751586914,0.04520463943481445,0.03726530075073242,0.042128801345825195,0.05997061729431152,0.03713345527648926,0.06556272506713867,0.03909921646118164
1713908275.0,0.055846452713012695,0.06369948387145996,0.0599362850189209,0.04298853874206543,0.06420135498046875,0.038053274154663086,0.03669595718383789,0.03766512870788574,0.04252481460571289,0.05816531181335449,0.041910648345947266,0.059711456298828125,0.04770970344543457,0.0722041130065918,0.0420229434967041,0.058218955993652344,0.04945802688598633,0.06776571273803711,0.060544729232788086,0.036939382553100586,0.06533265113830566,0.06250929832458496,0.06087517738342285,0.04131484031677246,0.08304691314697266,0.044046640396118164,0.036459922790527344,0.04311347007751465,0.03982996940612793,0.057491302490234375,0.04402494430541992,0.042128801345825195,0.039656639099121094,0.059919118881225586,0.06556272506713867,0.037353515625
1713908276.0,0.04132986068725586,0.04071998596191406,0.04705381393432617,0.07135748863220215,0.03874492645263672,0.06033968925476074,0.042183876037597656,0.06690216064453125,0.037178993225097656,0.06480574607849121,0.03867173194885254,0.03878283500671387,0.03681206703186035,0.047545671463012695,0.0420229434967041,0.039819955825805664,0.09348344802856445,0.04291820526123047,0.06636548042297363,0.03881669044494629,0.06533265113830566,0.042498111724853516,0.08597850799560547,0.04131484031677246,0.06978082656860352,0.10837769508361816,0.03962850570678711,0.07085251808166504,0.03982996940612793,0.043730974197387695,0.036907196044921875,0.0485844612121582,0.039656639099121094,0.037331581115722656,0.05307149887084961,0.06413555145263672
1713908277.0,0.03714418411254883,0.036843061447143555,0.08050918579101562,0.07135748863220215,0.03668785095214844,0.037476301193237305,0.03714752197265625,0.06690216064453125,0.03694939613342285,0.03960394859313965,0.03721499443054199,0.0790252685546875,0.036937713623046875,0.03850865364074707,0.056989431381225586,0.061818599700927734,0.09348344802856445,0.03992867469787598,0.06636548042297363,0.037058353424072266,0.06183457374572754,0.0572812557220459,0.061676025390625,0.03706979751586914,0.06978082656860352,0.10837769508361816,0.04041337966918945,0.07085251808166504,0.05231022834777832,0.03668475151062012,0.039171457290649414,0.04585623741149902,0.061192989349365234,0.03721308708190918,0.041387319564819336,0.03888535499572754
1713908278.0,0.036624908447265625,0.036843061447143555,0.08050918579101562,0.06381940841674805,0.037049293518066406,0.05633735656738281,0.05684399604797363,0.05756568908691406,0.03938603401184082,0.03960394859313965,0.06145977973937988,0.0790252685546875,0.05769968032836914,0.036956787109375,0.05501985549926758,0.03684830665588379,0.06134963035583496,0.06557106971740723,0.06287407875061035,0.036873579025268555,0.05455207824707031,0.03684830665588379,0.061676025390625,0.054450273513793945,0.05582284927368164,0.060796499252319336,0.06004786491394043,0.06188631057739258,0.055394649505615234,0.06809544563293457,0.03754544258117676,0.06143617630004883,0.059494733810424805,0.03701376914978027,0.059975624084472656,0.04076576232910156
1713908280.0,0.037534236907958984,0.03764963150024414,0.03669142723083496,0.04702043533325195,0.03696250915527344,0.04089093208312988,0.03838062286376953,0.044539690017700195,0.03762197494506836,0.04006195068359375,0.03722786903381348,0.036821603775024414,0.03710317611694336,0.036736249923706055,0.03684639930725098,0.04127907752990723,0.04070782661437988,0.043558359146118164,0.044042348861694336,0.038892507553100586,0.03682351112365723,0.03965425491333008,0.040308475494384766,0.037337303161621094,0.04463672637939453,0.039351701736450195,0.040792226791381836,0.04004621505737305,0.03756308555603027,0.040143728256225586,0.0381474494934082,0.037085533142089844,0.03761863708496094,0.06281375885009766,0.0420382022857666,0.058219194412231445
1713908281.0,0.038381338119506836,0.03684592247009277,0.03681039810180664,0.040146589279174805,0.03794145584106445,0.05941319465637207,0.03666543960571289,0.03708767890930176,0.03762197494506836,0.04246854782104492,0.0406947135925293,0.0369565486907959,0.03700876235961914,0.045942068099975586,0.040827035903930664,0.04767918586730957,0.03809547424316406,0.03846931457519531,0.04749774932861328,0.038892507553100586,0.04881930351257324,0.04568195343017578,0.045558929443359375,0.03688645362854004,0.0507349967956543,0.03668951988220215,0.041779518127441406,0.03688168525695801,0.039127349853515625,0.03805708885192871,0.0381474494934082,0.04159069061279297,0.04235196113586426,0.03697919845581055,0.04236173629760742,0.03957390785217285
1713908282.0,0.037267446517944336,0.03763628005981445,0.03772616386413574,0.039870262145996094,0.03675580024719238,0.05941319465637207,0.03666543960571289,0.03909420967102051,0.0375826358795166,0.037564992904663086,0.038204193115234375,0.04475593566894531,0.03700876235961914,0.036713600158691406,0.040827035903930664,0.03730607032775879,0.04164600372314453,0.03735756874084473,0.03721261024475098,0.03723597526550293,0.04881930351257324,0.03995537757873535,0.037427663803100586,0.03688645362854004,0.0507349967956543,0.03684186935424805,0.041779518127441406,0.03695845603942871,0.039127349853515625,0.03938412666320801,0.03711819648742676,0.04159069061279297,0.04235196113586426,0.03697919845581055,0.04236173629760742,0.03957390785217285
