timestamp,config_tserve_0_arnn.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arnn.json.log,config_tserve_36_arnn.json.log,config_tserve_37_arnn.json.log,config_tserve_38_arnn.json.log,config_tserve_39_arnn.json.log,config_tserve_3_arnn.json.log,config_tserve_40_arnn.json.log,config_tserve_4_arnn.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arnn.json.log
1713756922.0,0.9836444854736328,0.7515599727630615,0.8238246440887451,0.6568400859832764,0.8478190898895264,0.918175458908081,0.9281752109527588,0.7760176658630371,0.9122061729431152,0.9364914894104004,0.918703556060791,0.8474740982055664,0.8931288719177246,0.8949301242828369,0.9278562068939209,0.9633829593658447,0.6326704025268555,0.9015705585479736,0.9012997150421143,0.9171614646911621,0.703970193862915,0.9134325981140137,0.6807820796966553,0.9219405651092529,0.8979907035827637,0.9144747257232666,0.7278072834014893,0.9129335880279541,0.8701877593994141,0.8968544006347656,0.9143390655517578,1.0055313110351562,0.8006942272186279,0.9251539707183838,0.8761241436004639,0.9394338130950928,0.8946449756622314,0.8938720226287842,0.8392901420593262,0.8244798183441162,0.8943672180175781
1713756923.0,0.9117164611816406,0.91644287109375,0.8473243713378906,0.8995509147644043,0.8656163215637207,0.9251093864440918,0.047849178314208984,0.9072065353393555,0.04545235633850098,0.04362607002258301,0.918703556060791,0.03667879104614258,0.9179866313934326,0.8949301242828369,0.03932309150695801,0.9206662178039551,0.9102797508239746,0.0486149787902832,0.9012997150421143,0.03735017776489258,0.921053409576416,0.04734468460083008,0.9026157855987549,0.053748369216918945,0.8979907035827637,0.9144747257232666,0.920996904373169,0.0457911491394043,0.8881776332855225,0.8968544006347656,0.044718027114868164,0.8756732940673828,0.9016940593719482,0.03667879104614258,0.036499738693237305,0.9111647605895996,0.8946449756622314,0.05919456481933594,0.04741954803466797,0.04104423522949219,0.8943672180175781
1713756924.0,0.08298301696777344,0.07430243492126465,0.09222102165222168,0.09179496765136719,0.08811736106872559,0.08835172653198242,0.03703451156616211,0.09781718254089355,0.03953218460083008,0.03789854049682617,0.05759000778198242,0.03667879104614258,0.08768367767333984,0.08004379272460938,0.08385491371154785,0.08232450485229492,0.07189059257507324,0.0486149787902832,0.06040835380554199,0.03709578514099121,0.08818507194519043,0.04848623275756836,0.08902335166931152,0.06102275848388672,0.06032896041870117,0.06851506233215332,0.07967782020568848,0.03710794448852539,0.08647561073303223,0.07235431671142578,0.04604196548461914,0.08661103248596191,0.08696722984313965,0.03667879104614258,0.036499738693237305,0.0864555835723877,0.04196906089782715,0.05919456481933594,0.07210755348205566,0.04104423522949219,0.08128929138183594
1713756925.0,0.24480938911437988,0.23791217803955078,0.24822044372558594,0.22472214698791504,0.24678730964660645,0.25068187713623047,0.03703451156616211,0.22479987144470215,0.03953218460083008,0.03789854049682617,0.059568166732788086,0.06513476371765137,0.24907755851745605,0.036921024322509766,0.08385491371154785,0.24904131889343262,0.13180780410766602,0.037195444107055664,0.12952709197998047,0.1602919101715088,0.24189543724060059,0.04848623275756836,0.2605440616607666,0.06102275848388672,0.2488398551940918,0.20302271842956543,0.2526845932006836,0.03710794448852539,0.2548341751098633,0.17888927459716797,0.04604196548461914,0.24097251892089844,0.24970531463623047,0.10570907592773438,0.06565737724304199,0.24872541427612305,0.15576624870300293,0.06508088111877441,0.07210755348205566,0.06893086433410645,0.08174777030944824
1713756927.0,0.09811091423034668,0.03665876388549805,0.07101893424987793,0.08455681800842285,0.09134531021118164,0.07855796813964844,0.06861758232116699,0.03689718246459961,0.09201526641845703,0.09356069564819336,0.03615379333496094,0.10986709594726562,0.0737607479095459,0.03714728355407715,0.07701373100280762,0.09578800201416016,0.04194903373718262,0.037018775939941406,0.039107322692871094,0.11230731010437012,0.05650639533996582,0.09473109245300293,0.056430816650390625,0.09601235389709473,0.05195784568786621,0.0608057975769043,0.050415992736816406,0.11256170272827148,0.04706621170043945,0.0371401309967041,0.08822345733642578,0.09988737106323242,0.08029294013977051,0.0368657112121582,0.10583853721618652,0.08394980430603027,0.03687739372253418,0.09713268280029297,0.09102416038513184,0.10052275657653809,0.03764748573303223
1713756928.0,0.06574487686157227,0.10593771934509277,0.09414958953857422,0.08455681800842285,0.09572696685791016,0.0956730842590332,0.08353400230407715,0.08272433280944824,0.08662605285644531,0.08637118339538574,0.036104440689086914,0.08205246925354004,0.09134244918823242,0.03594779968261719,0.08124589920043945,0.08453512191772461,0.03850889205932617,0.03761887550354004,0.03667163848876953,0.03842926025390625,0.09984397888183594,0.0836184024810791,0.07661318778991699,0.08702349662780762,0.05195784568786621,0.0608057975769043,0.08269309997558594,0.06235527992248535,0.09894585609436035,0.0371401309967041,0.0829780101776123,0.06110501289367676,0.09517288208007812,0.037131547927856445,0.05640745162963867,0.09222698211669922,0.03687739372253418,0.07826375961303711,0.08164310455322266,0.0843343734741211,0.03666973114013672
1713756929.0,0.08207488059997559,0.037537336349487305,0.0381317138671875,0.04592013359069824,0.08110237121582031,0.08608078956604004,0.07593870162963867,0.041411638259887695,0.07400131225585938,0.0968172550201416,0.036216020584106445,0.10042667388916016,0.08191037178039551,0.061357736587524414,0.09305572509765625,0.08478164672851562,0.03850889205932617,0.05221915245056152,0.03667163848876953,0.08291983604431152,0.05072283744812012,0.09482192993164062,0.045879364013671875,0.08766055107116699,0.047646284103393555,0.04066610336303711,0.043588876724243164,0.09805727005004883,0.06288266181945801,0.03934049606323242,0.0989842414855957,0.06840634346008301,0.059798240661621094,0.037131547927856445,0.09544157981872559,0.0861213207244873,0.04026436805725098,0.08280062675476074,0.10516595840454102,0.09656405448913574,0.04201030731201172
1713756930.0,0.09879684448242188,0.03736376762390137,0.036908864974975586,0.03934454917907715,0.09783697128295898,0.11217737197875977,0.09488320350646973,0.06130099296569824,0.10014510154724121,0.09618091583251953,0.036216020584106445,0.10042667388916016,0.06725430488586426,0.061357736587524414,0.07541584968566895,0.09298229217529297,0.03678703308105469,0.05221915245056152,0.04337000846862793,0.10255789756774902,0.04092001914978027,0.04738974571228027,0.03746390342712402,0.06890249252319336,0.03637528419494629,0.042108774185180664,0.06267809867858887,0.09572792053222656,0.03671574592590332,0.03659391403198242,0.10139107704162598,0.10132718086242676,0.04485750198364258,0.03713488578796387,0.09544157981872559,0.10348749160766602,0.03692436218261719,0.08280062675476074,0.10516595840454102,0.04352760314941406,0.04201030731201172
1713756931.0,0.03674030303955078,0.037064313888549805,0.037546396255493164,0.03674173355102539,0.037656545639038086,0.03707718849182129,0.09488320350646973,0.036925315856933594,0.06049299240112305,0.09618091583251953,0.07936906814575195,0.06652021408081055,0.037053823471069336,0.07954835891723633,0.07541584968566895,0.03672599792480469,0.07581543922424316,0.08122611045837402,0.08063888549804688,0.036713600158691406,0.03600645065307617,0.04738974571228027,0.03722500801086426,0.06890249252319336,0.03912472724914551,0.03705596923828125,0.03675341606140137,0.09572792053222656,0.03733205795288086,0.03668379783630371,0.10139107704162598,0.10132718086242676,0.03720688819885254,0.08308267593383789,0.09057116508483887,0.0367426872253418,0.040343523025512695,0.08201050758361816,0.06716632843017578,0.04352760314941406,0.08721160888671875
1713756933.0,0.08567380905151367,0.0848703384399414,0.06566524505615234,0.08805441856384277,0.29258275032043457,0.18539953231811523,0.21252775192260742,0.08668804168701172,0.23674225807189941,0.3561694622039795,0.3412134647369385,0.3290433883666992,0.15883827209472656,0.34189486503601074,0.34423017501831055,0.13431358337402344,0.3367440700531006,0.34177470207214355,0.3380856513977051,0.10931873321533203,0.09448361396789551,0.35831332206726074,0.10349082946777344,0.3369574546813965,0.08942317962646484,0.33689403533935547,0.0947122573852539,0.061205387115478516,0.038149118423461914,0.32450008392333984,0.31564831733703613,0.26905250549316406,0.34098196029663086,0.33426904678344727,0.3416008949279785,0.03694319725036621,0.323483943939209,0.34255528450012207,0.3108973503112793,0.30614352226257324,0.33438611030578613
1713756934.0,0.08885335922241211,0.3187863826751709,0.31369781494140625,0.32972288131713867,0.07969975471496582,0.09899759292602539,0.09645676612854004,0.3253052234649658,0.09201288223266602,0.07302236557006836,0.3412134647369385,0.0954885482788086,0.08246064186096191,0.34189486503601074,0.07034182548522949,0.1064903736114502,0.3367440700531006,0.09214901924133301,0.3380856513977051,0.0856473445892334,0.3284738063812256,0.0937659740447998,0.32767510414123535,0.0966947078704834,0.33406496047973633,0.33689403533935547,0.3191802501678467,0.03874039649963379,0.03740072250366211,0.32450008392333984,0.08013534545898438,0.08497428894042969,0.07397294044494629,0.33426904678344727,0.09528112411499023,0.06290912628173828,0.323483943939209,0.09164762496948242,0.09317374229431152,0.0964052677154541,0.33438611030578613
1713756936.0,0.15805411338806152,0.09671616554260254,0.09239006042480469,0.1106252670288086,0.35853099822998047,0.06375765800476074,0.03758120536804199,0.10102319717407227,0.26241636276245117,0.11069679260253906,0.08576369285583496,0.31199002265930176,0.08612918853759766,0.06159162521362305,0.3839900493621826,0.10962867736816406,0.5237407684326172,0.23926520347595215,0.21561956405639648,0.1345067024230957,0.11013507843017578,0.4750089645385742,0.5682766437530518,0.03748321533203125,0.1076211929321289,0.4509143829345703,0.10399222373962402,0.037047624588012695,0.037737131118774414,0.09011507034301758,0.134718656539917,0.28821516036987305,0.5922331809997559,0.43291401863098145,0.18348288536071777,0.06139969825744629,0.5484199523925781,0.40897083282470703,0.3350856304168701,0.498889684677124,0.15846681594848633
1713756937.0,0.0572657585144043,0.6829781532287598,0.6744005680084229,0.6397500038146973,0.04705476760864258,0.036498308181762695,0.03719782829284668,0.6861562728881836,0.03649306297302246,0.03936338424682617,0.04614996910095215,0.03674602508544922,0.058840274810791016,0.0472407341003418,0.03737378120422363,0.03807687759399414,0.5237407684326172,0.03741598129272461,0.036814212799072266,0.06244349479675293,0.6868774890899658,0.4750089645385742,0.5682766437530518,0.03654789924621582,0.6160264015197754,0.04958605766296387,0.6879379749298096,0.3038158416748047,0.5600347518920898,0.6637523174285889,0.04335188865661621,0.036855220794677734,0.5922331809997559,0.04953813552856445,0.0371248722076416,0.2944526672363281,0.5484199523925781,0.04718208312988281,0.03905534744262695,0.498889684677124,0.04205012321472168
1713756938.0,0.03655242919921875,0.04711771011352539,0.06145930290222168,0.04652810096740723,0.04705476760864258,0.03690958023071289,0.047205209732055664,0.03707385063171387,0.03634357452392578,0.03649568557739258,0.040834665298461914,0.039940595626831055,0.03690695762634277,0.036939144134521484,0.03737378120422363,0.037195444107055664,0.053560495376586914,0.037802934646606445,0.03696799278259277,0.03731989860534668,0.03697848320007324,0.06017255783081055,0.05143451690673828,0.0364224910736084,0.03992891311645508,0.04958605766296387,0.06034421920776367,0.059661865234375,0.037374258041381836,0.039206743240356445,0.03741312026977539,0.03687024116516113,0.050397396087646484,0.04953813552856445,0.03854680061340332,0.08355045318603516,0.03892993927001953,0.04718208312988281,0.03905534744262695,0.05085587501525879,0.03682303428649902
1713756939.0,0.04244589805603027,0.03937840461730957,0.037721872329711914,0.08665585517883301,0.03733253479003906,0.03684639930725098,0.04572415351867676,0.04515266418457031,0.03634357452392578,0.06598973274230957,0.06412959098815918,0.039940595626831055,0.03683781623840332,0.060629844665527344,0.03728985786437988,0.03639841079711914,0.06487488746643066,0.037802934646606445,0.03696799278259277,0.06645417213439941,0.08319711685180664,0.03880000114440918,0.03738975524902344,0.06607222557067871,0.03949117660522461,0.03680992126464844,0.04158806800842285,0.04382586479187012,0.0371551513671875,0.08701944351196289,0.07454037666320801,0.03687024116516113,0.0629267692565918,0.03684830665588379,0.03854680061340332,0.04411959648132324,0.06406140327453613,0.03690314292907715,0.03920125961303711,0.0618739128112793,0.03682303428649902
1713756940.0,0.0374302864074707,0.0876164436340332,0.07529664039611816,0.0896599292755127,0.03885960578918457,0.06849884986877441,0.07029199600219727,0.08868956565856934,0.05205225944519043,0.06598973274230957,0.06412959098815918,0.044832706451416016,0.03682971000671387,0.060629844665527344,0.03724312782287598,0.07212162017822266,0.06950879096984863,0.05255532264709473,0.06869077682495117,0.04011106491088867,0.09161877632141113,0.0960240364074707,0.09564042091369629,0.038332462310791016,0.0966348648071289,0.03768754005432129,0.09020757675170898,0.08130741119384766,0.08114480972290039,0.09431576728820801,0.07454037666320801,0.05166769027709961,0.09102630615234375,0.06145071983337402,0.0665280818939209,0.08129167556762695,0.11957216262817383,0.040360212326049805,0.04672050476074219,0.11985349655151367,0.06789135932922363
1713756942.0,0.04292774200439453,0.03679609298706055,0.05904412269592285,0.04561972618103027,0.038594961166381836,0.05849480628967285,0.06171250343322754,0.03699946403503418,0.07171058654785156,0.06247901916503906,0.03727459907531738,0.03650021553039551,0.06113147735595703,0.04280567169189453,0.04465031623840332,0.06555986404418945,0.04540443420410156,0.05076408386230469,0.037081241607666016,0.04292798042297363,0.0489344596862793,0.0452268123626709,0.039587974548339844,0.04071974754333496,0.04281473159790039,0.050994873046875,0.060503482818603516,0.0528264045715332,0.06173825263977051,0.0517420768737793,0.036742210388183594,0.06337094306945801,0.04433274269104004,0.050092220306396484,0.03760528564453125,0.06297731399536133,0.041496992111206055,0.06098818778991699,0.03857755661010742,0.046378374099731445,0.037224769592285156
1713756943.0,0.0374140739440918,0.03679609298706055,0.04293966293334961,0.04561972618103027,0.2721538543701172,0.04349803924560547,0.04189014434814453,0.03699946403503418,0.12032842636108398,0.1301419734954834,0.062314748764038086,0.19772791862487793,0.03914308547973633,0.08578252792358398,0.2560544013977051,0.040328264236450195,0.04540443420410156,0.24260163307189941,0.17560482025146484,0.03742718696594238,0.0489344596862793,0.0452268123626709,0.039587974548339844,0.1104588508605957,0.04281473159790039,0.23958492279052734,0.03862166404724121,0.04151296615600586,0.03836774826049805,0.0517420768737793,0.03769707679748535,0.1402757167816162,0.04433274269104004,0.050092220306396484,0.2206401824951172,0.041079044342041016,0.041496992111206055,0.24155139923095703,0.2556140422821045,0.046378374099731445,0.15575051307678223
1713756944.0,0.19049978256225586,0.23849081993103027,0.22789573669433594,0.23529481887817383,0.2721538543701172,0.218397855758667,0.24559473991394043,0.23003721237182617,0.0373077392578125,0.04497075080871582,0.0383756160736084,0.05050253868103027,0.1857447624206543,0.03789329528808594,0.2560544013977051,0.18592071533203125,0.24798345565795898,0.24260163307189941,0.0487971305847168,0.03877902030944824,0.25282835960388184,0.24370813369750977,0.22122454643249512,0.04226374626159668,0.2505357265472412,0.23958492279052734,0.24254131317138672,0.24106884002685547,0.2295386791229248,0.246185302734375,0.041129112243652344,0.039037466049194336,0.2507767677307129,0.23816347122192383,0.2206401824951172,0.23422646522521973,0.24904584884643555,0.24155139923095703,0.2556140422821045,0.24616146087646484,0.04525041580200195
1713756945.0,0.10233879089355469,0.08943367004394531,0.10268330574035645,0.043761491775512695,0.03950333595275879,0.0747833251953125,0.05351114273071289,0.08600926399230957,0.0373077392578125,0.03657341003417969,0.03675961494445801,0.05050253868103027,0.10794758796691895,0.03648781776428223,0.039545297622680664,0.09613370895385742,0.07730937004089355,0.04771161079406738,0.0487971305847168,0.05633115768432617,0.08350133895874023,0.04832339286804199,0.07340145111083984,0.03830575942993164,0.0384829044342041,0.0506129264831543,0.09562373161315918,0.0898597240447998,0.09117460250854492,0.05659651756286621,0.03684115409851074,0.039037466049194336,0.08339190483093262,0.05646991729736328,0.04980158805847168,0.05516839027404785,0.06996536254882812,0.04998159408569336,0.04725456237792969,0.06854486465454102,0.04525041580200195
1713756946.0,0.09065914154052734,0.09217262268066406,0.09335160255432129,0.1128685474395752,0.036887168884277344,0.09098124504089355,0.0914764404296875,0.09475159645080566,0.03770160675048828,0.03657341003417969,0.03675961494445801,0.03892207145690918,0.08899664878845215,0.03648781776428223,0.03643679618835449,0.08900904655456543,0.13236427307128906,0.03705143928527832,0.03759479522705078,0.05633115768432617,0.109222412109375,0.10842084884643555,0.05899858474731445,0.03830575942993164,0.10905003547668457,0.03716254234313965,0.09677481651306152,0.09039711952209473,0.09363508224487305,0.12120270729064941,0.03684115409851074,0.03700447082519531,0.11743283271789551,0.037354469299316406,0.03776216506958008,0.09541678428649902,0.03672051429748535,0.03674936294555664,0.03675079345703125,0.08313655853271484,0.036786794662475586
1713756948.0,0.042121171951293945,0.04970097541809082,0.04576277732849121,0.03866147994995117,0.06034493446350098,0.050917863845825195,0.052575111389160156,0.04350113868713379,0.0704813003540039,0.06788063049316406,0.06777763366699219,0.037041664123535156,0.052018165588378906,0.04110074043273926,0.08509063720703125,0.05202674865722656,0.07907629013061523,0.036849260330200195,0.05745649337768555,0.06606698036193848,0.04276585578918457,0.05986618995666504,0.09398269653320312,0.06592321395874023,0.04451107978820801,0.061731815338134766,0.0492708683013916,0.045357465744018555,0.051967620849609375,0.03719520568847656,0.04137682914733887,0.04435300827026367,0.04251551628112793,0.11844897270202637,0.08239006996154785,0.04632997512817383,0.04739522933959961,0.037787437438964844,0.08282613754272461,0.0721898078918457,0.037310123443603516
1713756949.0,0.20091986656188965,0.12579345703125,0.19547677040100098,0.03677988052368164,0.046721696853637695,0.20570158958435059,0.20522832870483398,0.07758665084838867,0.19980287551879883,0.15604019165039062,0.16757416725158691,0.03697705268859863,0.2000722885131836,0.14621853828430176,0.038167476654052734,0.2101449966430664,0.07907629013061523,0.04778718948364258,0.06260490417480469,0.18006229400634766,0.10201096534729004,0.05986618995666504,0.09398269653320312,0.1510331630706787,0.10854887962341309,0.043267011642456055,0.17072343826293945,0.14914393424987793,0.09996604919433594,0.08342957496643066,0.20471692085266113,0.17693376541137695,0.061606645584106445,0.11844897270202637,0.03890085220336914,0.2085707187652588,0.03758072853088379,0.03634786605834961,0.043851375579833984,0.0721898078918457,0.15269136428833008
