timestamp,config_tserve_0_arnn.json.log,config_tserve_10_arnn.json.log,config_tserve_11_arnn.json.log,config_tserve_12_arnn.json.log,config_tserve_13_arnn.json.log,config_tserve_14_arnn.json.log,config_tserve_15_arnn.json.log,config_tserve_16_arnn.json.log,config_tserve_17_arnn.json.log,config_tserve_18_arnn.json.log,config_tserve_19_arnn.json.log,config_tserve_1_arnn.json.log,config_tserve_20_arnn.json.log,config_tserve_21_arnn.json.log,config_tserve_22_arnn.json.log,config_tserve_23_arnn.json.log,config_tserve_24_arnn.json.log,config_tserve_25_arnn.json.log,config_tserve_26_arnn.json.log,config_tserve_27_arnn.json.log,config_tserve_28_arnn.json.log,config_tserve_29_arnn.json.log,config_tserve_2_arnn.json.log,config_tserve_30_arnn.json.log,config_tserve_31_arnn.json.log,config_tserve_32_arnn.json.log,config_tserve_33_arnn.json.log,config_tserve_34_arnn.json.log,config_tserve_35_arnn.json.log,config_tserve_36_arnn.json.log,config_tserve_37_arnn.json.log,config_tserve_38_arnn.json.log,config_tserve_39_arnn.json.log,config_tserve_3_arnn.json.log,config_tserve_40_arnn.json.log,config_tserve_41_arnn.json.log,config_tserve_42_arnn.json.log,config_tserve_43_arnn.json.log,config_tserve_44_arnn.json.log,config_tserve_45_arnn.json.log,config_tserve_46_arnn.json.log,config_tserve_47_arnn.json.log,config_tserve_48_arnn.json.log,config_tserve_49_arnn.json.log,config_tserve_4_arnn.json.log,config_tserve_50_arnn.json.log,config_tserve_5_arnn.json.log,config_tserve_6_arnn.json.log,config_tserve_7_arnn.json.log,config_tserve_8_arnn.json.log,config_tserve_9_arnn.json.log
1713756982.0,0.5068914890289307,0.714930534362793,0.4090137481689453,0.9286677837371826,0.8817973136901855,0.46230030059814453,0.38807249069213867,0.19701910018920898,0.6688463687896729,0.21970200538635254,0.5306501388549805,0.24088525772094727,0.5980637073516846,0.28530359268188477,0.5761611461639404,0.8578894138336182,0.8116481304168701,0.41759705543518066,1.0076546669006348,0.3562145233154297,0.09570193290710449,0.14187216758728027,1.0188305377960205,0.48508596420288086,0.6461284160614014,0.7633607387542725,0.6930887699127197,0.9058704376220703,0.16248273849487305,0.30759334564208984,0.17905306816101074,0.9739339351654053,0.9737217426300049,1.0161590576171875,0.98891282081604,0.5542566776275635,0.7884795665740967,0.2625699043273926,0.8353118896484375,0.33245253562927246,0.9524269104003906,0.04752945899963379,1.0237140655517578,0.9957177639007568,0.05929064750671387,0.37477540969848633,0.07166838645935059,0.6224980354309082,0.44129443168640137,0.1176605224609375,0.7390718460083008
1713756983.0,0.5837156772613525,0.714930534362793,0.6071908473968506,0.8160207271575928,0.8817973136901855,0.7749578952789307,0.7372019290924072,0.9369282722473145,0.7503721714019775,0.8894767761230469,0.6526801586151123,0.7841322422027588,0.8468348979949951,0.713362455368042,0.7031359672546387,0.8578894138336182,0.8116481304168701,0.6296322345733643,1.0076546669006348,0.6661529541015625,1.0158090591430664,1.0394272804260254,1.0188305377960205,0.8696813583374023,0.7275798320770264,0.861525297164917,0.7924675941467285,0.9058704376220703,0.9602980613708496,0.8079042434692383,0.914116382598877,0.9739339351654053,0.9737217426300049,1.0161590576171875,0.98891282081604,0.8947422504425049,0.7455055713653564,0.6883342266082764,0.8388500213623047,0.7615950107574463,0.9524269104003906,0.9707663059234619,1.0237140655517578,0.9957177639007568,0.9906582832336426,0.7990472316741943,0.9918925762176514,0.823129415512085,0.6770915985107422,1.062640905380249,0.7696893215179443
1713756984.0,0.16171693801879883,0.9087707996368408,0.16516470909118652,0.8160207271575928,0.9351434707641602,0.15876412391662598,0.1498582363128662,0.1635127067565918,0.16488170623779297,0.1221933364868164,0.1689465045928955,0.1585240364074707,0.8468348979949951,0.1522068977355957,0.16041874885559082,0.8858325481414795,0.9595763683319092,0.1651625633239746,1.0527186393737793,0.14917349815368652,0.1349334716796875,0.12138700485229492,0.9750590324401855,0.8696813583374023,0.16234874725341797,0.861525297164917,0.7924675941467285,0.9768149852752686,0.15666651725769043,0.16574454307556152,0.1558382511138916,0.9951591491699219,1.0326201915740967,1.017411470413208,0.9555511474609375,0.8947422504425049,0.7455055713653564,0.15509343147277832,0.8388500213623047,0.1591176986694336,1.0306825637817383,0.14080119132995605,1.058288335800171,1.0703125,0.11490869522094727,0.7990472316741943,0.11974644660949707,0.823129415512085,0.15832877159118652,0.1444406509399414,0.7696893215179443
1713756986.0,0.1544361114501953,0.12655878067016602,0.14664626121520996,0.10490250587463379,0.10269927978515625,0.15122580528259277,0.13242626190185547,0.13316106796264648,0.15579938888549805,0.1505739688873291,0.15135478973388672,0.1439228057861328,0.08778715133666992,0.1535632610321045,0.1555953025817871,0.07827377319335938,0.0560758113861084,0.14709019660949707,0.09360432624816895,0.14833545684814453,0.15795588493347168,0.1337881088256836,0.08015632629394531,0.1078500747680664,0.1523427963256836,0.08098316192626953,0.058568716049194336,0.10346770286560059,0.128462553024292,0.12337064743041992,0.14432525634765625,0.1153569221496582,0.09180903434753418,0.0674295425415039,0.12616205215454102,0.12995171546936035,0.10576128959655762,0.1266646385192871,0.03636455535888672,0.12711048126220703,0.04915261268615723,0.08816790580749512,0.07378244400024414,0.1163642406463623,0.11151790618896484,0.11222147941589355,0.0645909309387207,0.13301825523376465,0.15845441818237305,0.14704561233520508,0.07802081108093262
1713756987.0,0.11482024192810059,0.12655878067016602,0.18695521354675293,0.10490250587463379,0.10269927978515625,0.27156949043273926,0.2361772060394287,0.056714773178100586,0.2473456859588623,0.037252187728881836,0.21059060096740723,0.1635451316833496,0.34564638137817383,0.08126020431518555,0.22382903099060059,0.07827377319335938,0.0560758113861084,0.04367947578430176,0.09360432624816895,0.03722357749938965,0.08568000793457031,0.061723947525024414,0.08015632629394531,0.30463647842407227,0.20151400566101074,0.359921932220459,0.3593416213989258,0.10346770286560059,0.09219717979431152,0.0666038990020752,0.07853388786315918,0.1153569221496582,0.09180903434753418,0.0674295425415039,0.12616205215454102,0.37445712089538574,0.3223538398742676,0.05730605125427246,0.36455321311950684,0.2650260925292969,0.04915261268615723,0.08816790580749512,0.07378244400024414,0.1163642406463623,0.11151790618896484,0.29541873931884766,0.0645909309387207,0.36913132667541504,0.1393272876739502,0.1088571548461914,0.3717966079711914
1713756988.0,0.17330145835876465,0.3548703193664551,0.16434478759765625,0.3546602725982666,0.3509230613708496,0.1820054054260254,0.18385648727416992,0.2630605697631836,0.17798280715942383,0.26830172538757324,0.17528033256530762,0.183502197265625,0.34564638137817383,0.21808767318725586,0.17894268035888672,0.348010778427124,0.3520228862762451,0.17705154418945312,0.3493082523345947,0.19101309776306152,0.24179506301879883,0.25901126861572266,0.3515968322753906,0.30463647842407227,0.1675403118133545,0.359921932220459,0.3593416213989258,0.3395540714263916,0.17233657836914062,0.1841578483581543,0.2630448341369629,0.35574936866760254,0.3585214614868164,0.3382418155670166,0.35961198806762695,0.37445712089538574,0.3223538398742676,0.19482684135437012,0.36455321311950684,0.1646559238433838,0.35297298431396484,0.3509397506713867,0.34964871406555176,0.34879183769226074,0.3558955192565918,0.29541873931884766,0.3468804359436035,0.36913132667541504,0.18419122695922852,0.26527953147888184,0.3717966079711914
1713756990.0,0.1335914134979248,0.16859054565429688,0.15764546394348145,0.17129802703857422,0.1665360927581787,0.17049193382263184,0.15473270416259766,0.14098286628723145,0.1279296875,0.156846284866333,0.14951062202453613,0.13222122192382812,0.08936238288879395,0.1487102508544922,0.1341710090637207,0.16979289054870605,0.14806699752807617,0.15050125122070312,0.1819918155670166,0.1493818759918213,0.14779067039489746,0.15048718452453613,0.16600704193115234,0.12897014617919922,0.13595890998840332,0.12003374099731445,0.14213204383850098,0.16512799263000488,0.1363835334777832,0.1380152702331543,0.1309208869934082,0.15939545631408691,0.1565535068511963,0.1629962921142578,0.15473341941833496,0.1195073127746582,0.1111609935760498,0.13024044036865234,0.10213780403137207,0.15230989456176758,0.16957664489746094,0.1826801300048828,0.1770627498626709,0.1805281639099121,0.18302059173583984,0.14296245574951172,0.1791074275970459,0.0967254638671875,0.1539013385772705,0.14304542541503906,0.0777127742767334
1713756991.0,0.20185494422912598,0.19727778434753418,0.1785132884979248,0.20128798484802246,0.19546961784362793,0.20505857467651367,0.19062185287475586,0.20931100845336914,0.18493270874023438,0.1929936408996582,0.21480464935302734,0.20759129524230957,0.2077960968017578,0.20285868644714355,0.19422507286071777,0.19967055320739746,0.19903111457824707,0.204758882522583,0.1819918155670166,0.2026069164276123,0.18510007858276367,0.19144916534423828,0.19298076629638672,0.20601129531860352,0.20207881927490234,0.20347332954406738,0.20039749145507812,0.20056939125061035,0.18150830268859863,0.17987823486328125,0.207688570022583,0.15939545631408691,0.1565535068511963,0.1629962921142578,0.15473341941833496,0.20595169067382812,0.21102571487426758,0.20272088050842285,0.1996927261352539,0.20003557205200195,0.16957664489746094,0.1826801300048828,0.1770627498626709,0.1805281639099121,0.18302059173583984,0.19257855415344238,0.1791074275970459,0.20327138900756836,0.21293282508850098,0.1819288730621338,0.20534467697143555
1713756992.0,0.15764784812927246,0.19727778434753418,0.15278410911560059,0.20128798484802246,0.19546961784362793,0.13262581825256348,0.15306735038757324,0.10662579536437988,0.13619208335876465,0.15371060371398926,0.150529146194458,0.14826250076293945,0.15082216262817383,0.1379859447479248,0.1473395824432373,0.19967055320739746,0.19903111457824707,0.126509428024292,0.1737995147705078,0.11348772048950195,0.08670186996459961,0.1406235694885254,0.19298076629638672,0.1539020538330078,0.14669489860534668,0.20347332954406738,0.20039749145507812,0.20056939125061035,0.1488780975341797,0.12722563743591309,0.15139341354370117,0.19089794158935547,0.19309401512145996,0.19621515274047852,0.19246530532836914,0.13268208503723145,0.1455378532409668,0.12542104721069336,0.1996927261352539,0.14530444145202637,0.1846456527709961,0.15259194374084473,0.17549729347229004,0.16343212127685547,0.15094733238220215,0.1559739112854004,0.16434597969055176,0.1366710662841797,0.14774775505065918,0.12733936309814453,0.14139676094055176
1713756993.0,0.1582174301147461,0.12326622009277344,0.15146827697753906,0.14531850814819336,0.1495974063873291,0.13262581825256348,0.14945387840270996,0.15154290199279785,0.13619208335876465,0.09661507606506348,0.1505889892578125,0.14805269241333008,0.15082216262817383,0.1437220573425293,0.1473395824432373,0.0994114875793457,0.07952547073364258,0.15003609657287598,0.08347368240356445,0.1494905948638916,0.14611363410949707,0.12338948249816895,0.14924001693725586,0.1539020538330078,0.14669489860534668,0.13432788848876953,0.07577800750732422,0.14484667778015137,0.14995861053466797,0.15105366706848145,0.14415621757507324,0.10955214500427246,0.14484715461730957,0.14714741706848145,0.12114810943603516,0.13268208503723145,0.1455378532409668,0.14732718467712402,0.1366438865661621,0.15011882781982422,0.08668279647827148,0.12544870376586914,0.10443902015686035,0.12575149536132812,0.11688494682312012,0.1559739112854004,0.10604310035705566,0.1366710662841797,0.1537184715270996,0.14830756187438965,0.14139676094055176
1713756995.0,0.1350564956665039,0.15904021263122559,0.15093350410461426,0.16123056411743164,0.15365910530090332,0.16445398330688477,0.14812159538269043,0.16724348068237305,0.1443617343902588,0.16684889793395996,0.15592408180236816,0.15465974807739258,0.11598968505859375,0.1613907814025879,0.14209580421447754,0.16367197036743164,0.16165590286254883,0.1559286117553711,0.1774911880493164,0.161912202835083,0.1669445037841797,0.1697838306427002,0.15598011016845703,0.09312248229980469,0.1522202491760254,0.13609552383422852,0.1597604751586914,0.17826557159423828,0.13839292526245117,0.15112614631652832,0.16534161567687988,0.16182184219360352,0.1658942699432373,0.17220807075500488,0.16447925567626953,0.13892793655395508,0.115814208984375,0.1654973030090332,0.11633610725402832,0.15386152267456055,0.16538357734680176,0.15917563438415527,0.16535305976867676,0.1604294776916504,0.16506719589233398,0.1324605941772461,0.17814970016479492,0.09154915809631348,0.15195536613464355,0.16364622116088867,0.1388077735900879
1713756996.0,0.2180778980255127,0.22654175758361816,0.17554640769958496,0.16123056411743164,0.15365910530090332,0.21445727348327637,0.15772008895874023,0.19819045066833496,0.22199654579162598,0.17215776443481445,0.1817460060119629,0.1965196132659912,0.22434020042419434,0.19333529472351074,0.1990978717803955,0.22838091850280762,0.22167325019836426,0.19801831245422363,0.1774911880493164,0.1973268985748291,0.1774756908416748,0.17549824714660645,0.15598011016845703,0.22620582580566406,0.1762537956237793,0.22032618522644043,0.21961545944213867,0.17826557159423828,0.20065093040466309,0.196244478225708,0.20216631889343262,0.16182184219360352,0.1658942699432373,0.17220807075500488,0.16447925567626953,0.22365593910217285,0.22222614288330078,0.20006203651428223,0.22371196746826172,0.20021510124206543,0.16538357734680176,0.16938376426696777,0.16535305976867676,0.17204809188842773,0.1746358871459961,0.22014307975769043,0.17814970016479492,0.23018693923950195,0.1568009853363037,0.1977367401123047,0.22703909873962402
